Element 1: (1, (5, 13), ['.', '.', '%', '%'], [(8, 11), (12, 2), (12, 13)], [False, False, True, True], 98, False, [True, True, False, False], 999, 'South', (5, 12))
Element 2: (1, (5, 12), ['%', '.', '', '.'], [(9, 11), (13, 2), (13, 13)], [True, False, False, False], 96, False, [False, True, False, True], 1038, 'East', (6, 12))
Element 3: (1, (6, 12), ['', '.', '%', '%'], [(9, 12), (14, 2), (14, 13)], [False, False, True, True], 94, False, [False, True, False, False], 2067, 'South', (6, 11))
Element 4: (1, (6, 11), ['.', '.', '', '.'], [(10, 12), (15, 2), (15, 13)], [False, False, False, False], 92, False, [True, True, False, True], 2106, 'East', (7, 11))
Element 5: (1, (7, 11), ['', '.', '%', ''], [(11, 12), (15, 1), (16, 13)], [False, False, True, False], 90, False, [False, True, False, False], 2145, 'South', (7, 10))
Element 6: (1, (7, 10), ['.', '%', '', ''], [(12, 12), (14, 1), (16, 12)], [False, True, False, False], 88, False, [True, False, False, False], 2184, 'West', (6, 10))
Element 7: (1, (6, 10), ['.', '%', '', ''], [(13, 12), (13, 1), (16, 11)], [False, True, False, False], 86, False, [True, False, False, False], 2223, 'West', (5, 10))
Element 8: (1, (5, 10), ['.', '.', '.', ''], [(14, 12), (12, 1), (17, 11)], [False, False, False, False], 84, False, [True, True, True, False], 2262, 'North', (5, 11))
Element 9: (1, (5, 11), ['.', '', '', ''], [(15, 12), (11, 1), (18, 11)], [False, False, False, False], 82, False, [True, False, False, False], 2301, 'West', (4, 11))
Element 10: (1, (4, 11), ['.', '.', '%', ''], [(16, 12), (11, 2), (17, 11)], [False, False, True, False], 80, False, [True, True, False, False], 2320, 'South', (4, 10))
Element 11: (1, (4, 10), ['.', '.', '', ''], [(16, 13), (11, 3), (17, 10)], [False, False, False, False], 78, False, [True, True, False, False], 2349, 'South', (4, 9))
Element 12: (1, (4, 9), ['.', '.', '', '.'], [(15, 13), (12, 3), (17, 9)], [False, False, False, False], 76, False, [True, True, False, True], 2378, 'East', (5, 9))
Element 13: (1, (5, 9), ['', '.', '', '%'], [(14, 13), (11, 3), (18, 9)], [False, False, False, True], 74, False, [False, True, False, False], 2397, 'South', (5, 8))
Element 14: (1, (5, 8), ['.', '%', '', 'F'], [(13, 13), (10, 3), (17, 9)], [False, True, False, False], 72, False, [True, False, False, False], 2416, 'East', (6, 8))
Element 15: (1, (6, 8), ['', '%', '%', '.'], [(12, 13), (10, 2), (16, 9)], [False, True, True, False], 70, False, [False, False, False, True], 3435, 'East', (7, 8))
Element 16: (1, (7, 8), ['', '%', '%', '.'], [(13, 13), (9, 2), (15, 9)], [False, True, True, False], 68, False, [False, False, False, True], 3464, 'East', (8, 8))
Element 17: (1, (8, 8), ['', '%', '%', '.'], [(14, 13), (9, 3), (15, 10)], [False, True, True, False], 66, False, [False, False, False, True], 3493, 'East', (9, 8))
Element 18: (1, (9, 8), ['', '.', '%', 'F'], [(15, 13), (9, 2), (14, 10)], [False, False, True, False], 64, False, [False, True, False, False], 3512, 'East', (10, 8))
Element 19: (1, (10, 8), ['', '.', '%', '%'], [(16, 13), (10, 2), (14, 9)], [False, False, True, True], 62, False, [False, True, False, False], 4521, 'South', (10, 7))
Element 20: (1, (10, 7), ['.', '.', '', '.'], [(16, 12), (10, 3), (14, 8)], [False, False, False, False], 60, False, [True, True, False, True], 4540, 'East', (11, 7))
Element 21: (1, (11, 7), ['', '.', '%', '.'], [(16, 11), (9, 3), (14, 7)], [False, False, True, False], 58, False, [False, True, False, True], 4559, 'East', (12, 7))
Element 22: (1, (12, 7), ['', '.', '.', '.'], [(17, 11), (10, 3), (15, 7)], [False, False, False, False], 56, False, [False, True, True, True], 4578, 'East', (13, 7))
Element 23: (1, (13, 7), ['', '.', '.', ''], [(18, 11), (11, 3), (16, 7)], [False, False, False, False], 54, False, [False, True, True, False], 4597, 'North', (13, 8))
Element 24: (1, (13, 8), ['.', '', '.', ''], [(17, 11), (11, 2), (17, 7)], [False, False, False, False], 52, False, [True, False, True, False], 4616, 'North', (13, 9))
Element 25: (1, (13, 9), ['.', '', '.', ''], [(17, 10), (10, 2), (18, 7)], [False, False, False, False], 50, False, [True, False, True, False], 4635, 'North', (13, 10))
Element 26: (1, (13, 10), ['.', '', '.', ''], [(17, 9), (11, 2), (17, 7)], [False, False, False, False], 48, False, [True, False, True, False], 4644, 'North', (13, 11))
Element 27: (1, (13, 11), ['.', '', '', '%'], [(18, 9), (11, 1), (17, 6)], [False, False, False, True], 46, False, [True, False, False, False], 4663, 'West', (12, 11))
Element 28: (1, (12, 11), ['.', '.', '', ''], [(17, 9), (12, 1), (16, 6)], [False, False, False, False], 44, False, [True, True, False, False], 4682, 'South', (12, 10))
Element 29: (1, (12, 10), ['.', '.', '', ''], [(16, 9), (13, 1), (15, 6)], [False, False, False, False], 42, False, [True, True, False, False], 4701, 'South', (12, 9))
Element 30: (1, (12, 9), ['.', '.', '', ''], [(15, 9), (14, 1), (14, 6)], [False, False, False, False], 40, False, [True, True, False, False], 4720, 'South', (12, 8))
Element 31: (1, (12, 8), ['%', '', '', ''], [(15, 10), (15, 1), (13, 6)], [True, False, False, False], 38, False, [False, False, False, False], 4739, 'North', (12, 9))
Element 32: (1, (12, 9), ['.', '', '', ''], [(14, 10), (15, 2), (13, 5)], [False, False, False, False], 36, False, [True, False, False, False], 4748, 'West', (11, 9))
Element 33: (1, (11, 9), ['%', '%', '.', ''], [(14, 9), (14, 2), (12, 5)], [True, True, False, False], 34, False, [False, False, True, False], 4767, 'North', (11, 10))
Element 34: (1, (11, 10), ['.', '', '.', ''], [(14, 8), (14, 1), (12, 6)], [False, False, False, False], 32, False, [True, False, True, False], 4786, 'North', (11, 11))
Element 35: (1, (11, 11), ['.', '', '', ''], [(14, 7), (14, 2), (11, 6)], [False, False, False, False], 30, False, [True, False, False, False], 4805, 'West', (10, 11))
Element 36: (1, (10, 11), ['', '.', '', ''], [(15, 7), (13, 2), (11, 5)], [False, False, False, False], 28, False, [False, True, False, False], 4824, 'South', (10, 10))
Element 37: (1, (10, 10), ['.', '%', '', ''], [(16, 7), (13, 1), (10, 5)], [False, True, False, False], 26, False, [True, False, False, False], 4843, 'West', (9, 10))
Element 38: (1, (9, 10), ['', '%', '', ''], [(17, 7), (13, 2), (10, 6)], [False, True, False, False], 24, False, [False, False, False, False], 4862, 'North', (9, 11))
Element 39: (1, (9, 11), ['', '', '', ''], [(18, 7), (12, 2), (9, 6)], [False, False, False, False], 22, False, [False, False, False, False], 4871, 'North', (9, 12))
Element 40: (1, (9, 12), ['%', '', '%', ''], [(17, 7), (12, 3), (9, 7)], [True, False, True, False], 20, False, [False, False, False, False], 4880, 'East', (10, 12))
Element 41: (1, (10, 12), ['', '', '%', ''], [(17, 6), (12, 2), (10, 7)], [False, False, True, False], 18, False, [False, False, False, False], 4879, 'East', (11, 12))
Element 42: (1, (11, 12), ['', '', '%', ''], [(16, 6), (12, 1), (11, 7)], [False, False, True, False], 16, False, [False, False, False, False], 4878, 'East', (12, 12))
Element 43: (1, (12, 12), ['', '', '', ''], [(15, 6), (12, 2), (12, 7)], [False, False, False, False], 14, False, [False, False, False, False], 4877, 'East', (13, 12))
Element 44: (1, (13, 12), ['', '', '', ''], [(14, 6), (11, 2), (13, 7)], [False, False, False, False], 12, False, [False, False, False, False], 4876, 'East', (14, 12))
Element 45: (1, (14, 12), ['', '%', '', ''], [(13, 6), (12, 2), (13, 8)], [False, True, False, False], 10, False, [False, False, False, False], 4875, 'East', (15, 12))
Element 46: (1, (15, 12), ['', '%', '', ''], [(13, 7), (12, 2), (13, 9)], [False, True, False, False], 8, False, [False, False, False, False], 4874, 'East', (16, 12))
Element 47: (1, (16, 12), ['', '', '', '%'], [(13, 8), (13, 2), (13, 10)], [False, False, False, True], 6, False, [False, False, False, False], 4873, 'North', (16, 13))
