Element 1: (3, (17, 10), ['%', '.', '.', '%'], [(9, 5), (15, 2), (15, 10)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (17, 11))
Element 2: (3, (17, 11), ['.', '', '%', '.'], [(10, 5), (15, 1), (15, 9)], [False, False, True, False], 96, False, [True, False, False, True], 68, 'East', (18, 11))
Element 3: (3, (18, 11), ['', '%', '%', '%'], [(11, 5), (14, 1), (16, 9)], [False, True, True, True], 94, False, [False, False, False, False], 107, 'West', (17, 11))
Element 4: (3, (17, 11), ['.', '', '%', ''], [(12, 5), (13, 1), (17, 9)], [False, False, True, False], 92, False, [True, False, False, False], 136, 'West', (16, 11))
Element 5: (3, (16, 11), ['%', '%', '.', ''], [(13, 5), (13, 2), (18, 9)], [True, True, False, False], 90, False, [False, False, True, False], 175, 'North', (16, 12))
Element 6: (3, (16, 12), ['.', '', '.', '%'], [(13, 6), (12, 2), (17, 9)], [False, False, False, True], 88, False, [True, False, True, False], 204, 'North', (16, 13))
Element 7: (3, (16, 13), ['.', '', '%', '%'], [(14, 6), (12, 3), (17, 10)], [False, False, True, True], 86, False, [True, False, False, False], 233, 'West', (15, 13))
Element 8: (3, (15, 13), ['.', '.', '%', ''], [(15, 6), (11, 3), (17, 11)], [False, False, True, False], 84, False, [True, True, False, False], 262, 'South', (15, 12))
Element 9: (3, (15, 12), ['.', '%', '', ''], [(16, 6), (11, 2), (18, 11)], [False, True, False, False], 82, False, [True, False, False, False], 291, 'West', (14, 12))
Element 10: (3, (14, 12), ['.', '%', '.', ''], [(17, 6), (11, 1), (17, 11)], [False, True, False, False], 80, False, [True, False, True, False], 320, 'North', (14, 13))
Element 11: (3, (14, 13), ['.', '', '%', ''], [(17, 7), (12, 1), (16, 11)], [False, False, True, False], 78, False, [True, False, False, False], 349, 'West', (13, 13))
Element 12: (3, (13, 13), ['.', '.', '%', ''], [(18, 7), (11, 1), (16, 12)], [False, False, True, False], 76, False, [True, True, False, False], 368, 'South', (13, 12))
Element 13: (3, (13, 12), ['.', '.', '', ''], [(17, 7), (11, 2), (16, 13)], [False, False, False, False], 74, False, [True, True, False, False], 377, 'South', (13, 11))
Element 14: (3, (13, 11), ['.', '.', '', '%'], [(16, 7), (10, 2), (15, 13)], [False, False, False, True], 72, False, [True, True, False, False], 406, 'South', (13, 10))
Element 15: (3, (13, 10), ['.', '.', '', ''], [(15, 7), (10, 3), (15, 12)], [False, False, False, False], 70, False, [True, True, False, False], 435, 'South', (13, 9))
Element 16: (3, (13, 9), ['.', '.', '', '.'], [(14, 7), (9, 3), (14, 12)], [False, False, False, False], 68, False, [True, True, False, True], 464, 'East', (14, 9))
Element 17: (3, (14, 9), ['', 'G', '', ''], [(14, 8), (9, 2), (14, 13)], [False, False, False, False], 66, False, [False, False, False, False], 493, 'East', (15, 9))
Element 18: (3, (15, 9), ['', '%', '', ''], [(13, 8), (9, 3), (13, 13)], [False, True, False, False], 64, False, [False, False, False, False], 502, 'East', (16, 9))
