Element 1: (3, (17, 10), ['%', '.', '.', '%'], [(15, 7), (2, 10), (4, 2)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (17, 11))
Element 2: (3, (17, 11), ['.', '', '%', '.'], [(16, 7), (3, 10), (5, 2)], [False, False, True, False], 96, False, [True, False, False, True], 68, 'East', (18, 11))
Element 3: (3, (18, 11), ['', '%', '%', '%'], [(17, 7), (4, 10), (6, 2)], [False, True, True, True], 94, False, [False, False, False, False], 107, 'West', (17, 11))
Element 4: (3, (17, 11), ['.', '', '%', ''], [(18, 7), (5, 10), (6, 3)], [False, False, True, False], 92, False, [True, False, False, False], 136, 'West', (16, 11))
Element 5: (3, (16, 11), ['%', '%', '.', ''], [(17, 7), (6, 10), (6, 4)], [True, True, False, False], 90, False, [False, False, True, False], 1155, 'North', (16, 12))
Element 6: (3, (16, 12), ['.', '', '.', '%'], [(17, 6), (7, 10), (6, 5)], [False, False, False, True], 88, False, [True, False, True, False], 1194, 'North', (16, 13))
Element 7: (3, (16, 13), ['.', '', '%', '%'], [(16, 6), (8, 10), (7, 5)], [False, False, True, True], 86, False, [True, False, False, False], 1233, 'West', (15, 13))
Element 8: (3, (15, 13), ['.', '.', '%', ''], [(15, 6), (8, 11), (8, 5)], [False, False, True, False], 84, False, [True, True, False, False], 2262, 'South', (15, 12))
Element 9: (3, (15, 12), ['.', '%', '', ''], [(14, 6), (9, 11), (9, 5)], [False, True, False, False], 82, False, [True, False, False, False], 2301, 'West', (14, 12))
Element 10: (3, (14, 12), ['.', '%', '.', ''], [(13, 6), (9, 12), (10, 5)], [False, True, False, False], 80, False, [True, False, True, False], 3330, 'North', (14, 13))
Element 11: (3, (14, 13), ['.', '', '%', ''], [(13, 7), (10, 12), (11, 5)], [False, False, True, False], 78, False, [True, False, False, False], 3369, 'West', (13, 13))
Element 12: (3, (13, 13), ['.', '.', '%', ''], [(13, 8), (11, 12), (12, 5)], [False, False, True, False], 76, False, [True, True, False, False], 3408, 'South', (13, 12))
Element 13: (3, (13, 12), ['G', '.', '', ''], [(14, 8), (12, 12), (13, 5)], [False, False, False, False], 74, False, [False, True, False, False], 3447, 'South', (13, 11))
Element 14: (3, (13, 11), ['.', '.', '', '%'], [(14, 9), (12, 13), (13, 6)], [False, False, False, True], 72, False, [True, True, False, False], 3476, 'South', (13, 10))
