Element 1: (3, (11, 10), ['.', '.', 'G', '.'], [(16, 13), (2, 6), (11, 11)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'East', (12, 10))
Element 39: (3, (9, 10), ['', '%', '', ''], [(17, 9), (7, 11), (14, 10)], [False, True, False, False], 22, False, [False, False, False, False], 4681, 'West', (8, 10))
Element 40: (3, (8, 10), ['', '%', '', ''], [(16, 9), (6, 11), (13, 10)], [False, True, False, False], 20, False, [False, False, False, False], 4690, 'North', (8, 11))
Element 41: (3, (8, 11), ['', '', '%', ''], [(15, 9), (6, 12), (12, 10)], [False, False, True, False], 18, False, [False, False, False, False], 4699, 'West', (7, 11))
Element 42: (3, (7, 11), ['', '', '%', ''], [(14, 9), (5, 12), (13, 10)], [False, False, True, False], 16, False, [False, False, False, False], 4708, 'South', (7, 10))
Element 43: (3, (7, 10), ['', '%', '', ''], [(14, 8), (5, 13), (14, 10)], [False, True, False, False], 14, False, [False, False, False, False], 4717, 'West', (6, 10))
Element 44: (3, (6, 10), ['', '%', '', ''], [(14, 7), (4, 13), (14, 9)], [False, True, False, False], 12, False, [False, False, False, False], 4726, 'North', (6, 11))
Element 45: (3, (6, 11), ['.', '', '', ''], [(15, 7), (3, 13), (13, 9)], [False, False, False, False], 10, False, [True, False, False, False], 4735, 'West', (5, 11))
Element 46: (3, (5, 11), ['.', '', '', ''], [(16, 7), (2, 13), (13, 8)], [False, False, False, False], 8, False, [True, False, False, False], 4754, 'West', (4, 11))
Element 47: (3, (4, 11), ['.', '.', '%', ''], [(17, 7), (1, 13), (13, 9)], [False, False, True, False], 6, False, [True, True, False, False], 4773, 'South', (4, 10))
Element 48: (3, (4, 10), ['.', '.', '', ''], [(18, 7), (2, 13), (13, 10)], [False, False, False, False], 4, False, [True, True, False, False], 4782, 'South', (4, 9))
Element 49: (3, (4, 9), ['.', '.', '', ''], [(17, 7), (3, 13), (13, 9)], [False, False, False, False], 2, False, [True, True, False, False], 4791, 'South', (4, 8))
Element 50: (3, (4, 8), ['.', '.', '', ''], [(17, 7), (3, 13), (13, 9)], [False, False, False, False], 0, False, [True, True, False, False], 4800, 'Stop', (4, 8))
Element 51: #0#
