Element 1: (3, (12, 3), ['.', '.', '%', '%'], [(6, 4), (3, 1), (6, 8)], [False, False, True, True], 98, False, [True, True, False, False], 2009, 'South', (12, 2))
Element 2: (3, (12, 2), ['.', '.', '', '.'], [(6, 3), (4, 1), (5, 8)], [False, False, False, False], 96, False, [True, True, False, True], 2048, 'East', (13, 2))
Element 3: (3, (13, 2), ['', '.', '%', '.'], [(6, 2), (5, 1), (5, 9)], [False, False, True, False], 94, False, [False, True, False, True], 2087, 'East', (14, 2))
Element 4: (3, (14, 2), ['', '.', '%', '.'], [(6, 1), (5, 2), (5, 10)], [False, False, True, False], 92, False, [False, True, False, True], 2126, 'East', (15, 2))
Element 5: (3, (15, 2), ['', '.', '%', '%'], [(7, 1), (5, 3), (6, 10)], [False, False, True, True], 90, False, [False, True, False, False], 2165, 'South', (15, 1))
Element 6: (3, (15, 1), ['.', '%', '', '%'], [(8, 1), (4, 3), (7, 10)], [False, True, False, True], 88, False, [True, False, False, False], 2204, 'West', (14, 1))
Element 7: (3, (14, 1), ['.', '%', '', ''], [(7, 1), (4, 2), (8, 10)], [False, True, False, False], 86, False, [True, False, False, False], 2233, 'West', (13, 1))
Element 8: (3, (13, 1), ['.', '%', '', ''], [(6, 1), (3, 2), (8, 11)], [False, True, False, False], 84, False, [True, False, False, False], 3252, 'West', (12, 1))
Element 9: (3, (12, 1), ['.', '%', '', ''], [(5, 1), (3, 3), (9, 11)], [False, True, False, False], 82, False, [True, False, False, False], 3281, 'West', (11, 1))
Element 10: (3, (11, 1), ['%', '%', '.', ''], [(5, 2), (3, 4), (9, 12)], [True, True, False, False], 80, False, [False, False, True, False], 4300, 'North', (11, 2))
Element 11: (3, (11, 2), ['.', '', '.', ''], [(5, 3), (3, 5), (10, 12)], [False, False, False, False], 78, False, [True, False, True, False], 4329, 'North', (11, 3))
Element 12: (3, (11, 3), ['.', '', '%', ''], [(4, 3), (4, 5), (11, 12)], [False, False, True, False], 76, False, [True, False, False, False], 4358, 'West', (10, 3))
