Element 1: (1, (3, 10), ['.', '', '.', '.'], [(4, 9), (7, 10), (18, 9)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'East', (4, 10))
Element 13: (1, (13, 10), ['.', '.', '', '.'], [(14, 7), (16, 13), (12, 13)], [False, False, False, False], 74, False, [True, True, False, True], 4387, 'East', (14, 10))
Element 14: (1, (14, 10), ['', '.', '%', '.'], [(15, 7), (15, 13), (12, 12)], [False, False, True, False], 72, False, [False, True, False, True], 4406, 'East', (15, 10))
Element 15: (1, (15, 10), ['', '.', '%', '%'], [(16, 7), (14, 13), (13, 12)], [False, False, True, True], 70, False, [False, True, False, False], 4425, 'South', (15, 9))
Element 16: (1, (15, 9), ['.', '%', '', '.'], [(17, 7), (13, 13), (14, 12)], [False, True, False, False], 68, False, [True, False, False, True], 4444, 'East', (16, 9))
Element 17: (1, (16, 9), ['', '%', '%', ''], [(18, 7), (12, 13), (15, 12)], [False, True, True, False], 66, False, [False, False, False, False], 4463, 'East', (17, 9))
Element 18: (1, (17, 9), ['', '%', '', ''], [(17, 7), (13, 13), (14, 12)], [False, True, False, False], 64, False, [False, False, False, False], 4462, 'East', (18, 9))
Element 19: (1, (18, 9), ['', '%', '%', '%'], [(17, 6), (14, 13), (13, 12)], [False, True, True, True], 62, False, [False, False, False, False], 4471, 'West', (17, 9))
Element 20: (1, (17, 9), ['', '%', '', ''], [(16, 6), (15, 13), (13, 11)], [False, True, False, False], 60, False, [False, False, False, False], 4480, 'North', (17, 10))
Element 21: (1, (17, 10), ['%', '', '', '%'], [(15, 6), (16, 13), (13, 10)], [True, False, False, True], 58, False, [False, False, False, False], 4489, 'North', (17, 11))
Element 22: (1, (17, 11), ['', '', '%', ''], [(14, 6), (16, 12), (13, 9)], [False, False, True, False], 56, False, [False, False, False, False], 4508, 'East', (18, 11))
Element 23: (1, (18, 11), ['', '%', '%', '%'], [(13, 6), (16, 11), (14, 9)], [False, True, True, True], 54, False, [False, False, False, False], 4527, 'West', (17, 11))
Element 24: (1, (17, 11), ['', '', '%', ''], [(13, 5), (16, 12), (14, 8)], [False, False, True, False], 52, False, [False, False, False, False], 4546, 'West', (16, 11))
Element 25: (1, (16, 11), ['%', '%', '', ''], [(12, 5), (15, 12), (13, 8)], [True, True, False, False], 50, False, [False, False, False, False], 4565, 'North', (16, 12))
Element 26: (1, (16, 12), ['', '', '', '%'], [(12, 6), (15, 13), (12, 8)], [False, False, False, True], 48, False, [False, False, False, False], 4584, 'North', (16, 13))
Element 27: (1, (16, 13), ['', '', '%', '%'], [(11, 6), (15, 12), (12, 9)], [False, False, True, True], 46, False, [False, False, False, False], 4603, 'West', (15, 13))
Element 28: (1, (15, 13), ['', '', '%', ''], [(11, 5), (14, 12), (12, 10)], [False, False, True, False], 44, False, [False, False, False, False], 4622, 'South', (15, 12))
Element 29: (1, (15, 12), ['', '%', '', ''], [(10, 5), (14, 13), (11, 10)], [False, True, False, False], 42, False, [False, False, False, False], 4641, 'West', (14, 12))
Element 30: (1, (14, 12), ['', '%', '', ''], [(10, 6), (13, 13), (11, 9)], [False, True, False, False], 40, False, [False, False, False, False], 4660, 'North', (14, 13))
Element 31: (1, (14, 13), ['', '', '%', ''], [(9, 6), (13, 12), (11, 10)], [False, False, True, False], 38, False, [False, False, False, False], 4669, 'West', (13, 13))
Element 32: (1, (13, 13), ['', '', '%', ''], [(9, 7), (12, 12), (10, 10)], [False, False, True, False], 36, False, [False, False, False, False], 4688, 'South', (13, 12))
Element 33: (1, (13, 12), ['', '', '', ''], [(9, 6), (11, 12), (9, 10)], [False, False, False, False], 34, False, [False, False, False, False], 4697, 'West', (12, 12))
Element 34: (1, (12, 12), ['', '', '', ''], [(9, 5), (11, 11), (9, 11)], [False, False, False, False], 32, False, [False, False, False, False], 4706, 'North', (12, 13))
Element 35: (1, (12, 13), ['%', '', '%', ''], [(8, 5), (12, 11), (10, 11)], [True, False, True, False], 30, False, [False, False, False, False], 4715, 'South', (12, 12))
Element 36: (1, (12, 12), ['', '', '', ''], [(8, 6), (13, 11), (11, 11)], [False, False, False, False], 28, False, [False, False, False, False], 4724, 'West', (11, 12))
Element 37: (1, (11, 12), ['', '', '%', ''], [(7, 6), (13, 10), (12, 11)], [False, False, True, False], 26, False, [False, False, False, False], 4733, 'West', (10, 12))
Element 38: (1, (10, 12), ['', '', '%', ''], [(7, 5), (14, 10), (11, 11)], [False, False, True, False], 24, False, [False, False, False, False], 4742, 'West', (9, 12))
Element 39: (1, (9, 12), ['%', '', '%', ''], [(6, 5), (15, 10), (10, 11)], [True, False, True, False], 22, False, [False, False, False, False], 4751, 'East', (10, 12))
Element 40: #1#
