Element 1: (1, (1, 9), ['%', '.', '.', '.'], [(11, 5), (12, 2), (18, 9)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (2, 9))
Element 2: (1, (2, 9), ['', '.', '.', '.'], [(12, 5), (13, 2), (17, 9)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (3, 9))
Element 3: (1, (3, 9), ['', '.', '.', '.'], [(13, 5), (14, 2), (17, 10)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (4, 9))
Element 4: (1, (4, 9), ['', '.', '.', '.'], [(13, 6), (15, 2), (17, 11)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (5, 9))
Element 5: (1, (5, 9), ['', '.', '.', '%'], [(14, 6), (15, 1), (18, 11)], [False, False, False, True], 90, False, [False, True, True, False], 165, 'North', (5, 10))
Element 6: (1, (5, 10), ['.', '', '.', '.'], [(15, 6), (14, 1), (17, 11)], [False, False, False, False], 88, False, [True, False, True, True], 194, 'East', (6, 10))
Element 7: (1, (6, 10), ['', '%', '.', '.'], [(16, 6), (13, 1), (16, 11)], [False, True, False, False], 86, False, [False, False, True, True], 233, 'East', (7, 10))
Element 8: (1, (7, 10), ['', '%', '.', '.'], [(17, 6), (12, 1), (16, 12)], [False, True, False, False], 84, False, [False, False, True, True], 272, 'East', (8, 10))
Element 9: (1, (8, 10), ['', '%', 'F', '.'], [(17, 7), (11, 1), (16, 13)], [False, True, False, False], 82, False, [False, False, False, True], 311, 'North', (8, 11))
Element 10: (1, (8, 11), ['.', '', '%', '.'], [(18, 7), (11, 2), (15, 13)], [False, False, True, False], 80, False, [True, False, False, True], 1340, 'East', (9, 11))
Element 11: (1, (9, 11), ['', '.', 'F', '.'], [(17, 7), (11, 3), (15, 12)], [False, False, False, False], 78, False, [False, True, False, True], 1369, 'North', (9, 12))
Element 12: (1, (9, 12), ['%', '', '%', '.'], [(16, 7), (12, 3), (14, 12)], [True, False, True, False], 76, False, [False, False, False, True], 2398, 'East', (10, 12))
Element 13: (1, (10, 12), ['', '.', '%', '.'], [(15, 7), (11, 3), (14, 13)], [False, False, True, False], 74, False, [False, True, False, True], 2427, 'East', (11, 12))
Element 14: (1, (11, 12), ['', '.', '%', '.'], [(14, 7), (10, 3), (13, 13)], [False, False, True, False], 72, False, [False, True, False, True], 2466, 'East', (12, 12))
