Element 1: (3, (18, 9), ['.', '%', '%', '%'], [(4, 9), (4, 10), (8, 10)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 9))
Element 2: (3, (17, 9), ['.', '%', '.', ''], [(5, 9), (5, 10), (8, 11)], [False, True, False, False], 96, False, [True, False, True, False], 1058, 'North', (17, 10))
Element 3: (3, (17, 10), ['%', '', '.', '%'], [(5, 8), (6, 10), (9, 11)], [True, False, False, True], 94, False, [False, False, True, False], 1097, 'North', (17, 11))
Element 4: (3, (17, 11), ['.', '', '%', '.'], [(6, 8), (6, 11), (9, 12)], [False, False, True, False], 92, False, [True, False, False, True], 3116, 'East', (18, 11))
Element 5: (3, (18, 11), ['', '%', '%', '%'], [(7, 8), (7, 11), (10, 12)], [False, True, True, True], 90, False, [False, False, False, False], 3155, 'West', (17, 11))
Element 6: (3, (17, 11), ['.', '', '%', ''], [(8, 8), (8, 11), (11, 12)], [False, False, True, False], 88, False, [True, False, False, False], 3174, 'West', (16, 11))
Element 7: (3, (16, 11), ['%', '%', '.', ''], [(9, 8), (9, 11), (12, 12)], [True, True, False, False], 86, False, [False, False, True, False], 3203, 'North', (16, 12))
Element 8: (3, (16, 12), ['.', '', '.', '%'], [(10, 8), (10, 11), (13, 12)], [False, False, False, True], 84, False, [True, False, True, False], 4232, 'North', (16, 13))
Element 9: (3, (16, 13), ['.', '', '%', '%'], [(10, 7), (11, 11), (14, 12)], [False, False, True, True], 82, False, [True, False, False, False], 4271, 'West', (15, 13))
Element 10: (3, (15, 13), ['.', 'G', '%', ''], [(11, 7), (12, 11), (15, 12)], [False, False, True, False], 80, False, [True, False, False, False], 4310, 'West', (14, 13))
Element 11: (3, (14, 13), ['.', '', '%', ''], [(12, 7), (13, 11), (16, 12)], [False, False, True, False], 78, False, [True, False, False, False], 4339, 'West', (13, 13))
Element 12: (3, (13, 13), ['.', '', '%', ''], [(13, 7), (13, 10), (16, 13)], [False, False, True, False], 76, False, [True, False, False, False], 4368, 'West', (12, 13))
Element 13: (3, (12, 13), ['%', '', '%', ''], [(14, 7), (14, 10), (15, 13)], [True, False, True, False], 74, False, [False, False, False, False], 4397, 'South', (12, 12))
Element 14: (3, (12, 12), ['', '', '', ''], [(15, 7), (15, 10), (14, 13)], [False, False, False, False], 72, False, [False, False, False, False], 4416, 'East', (13, 12))
Element 15: (3, (13, 12), ['', '', 'G', ''], [(16, 7), (15, 9), (13, 13)], [False, False, False, False], 70, False, [False, False, False, False], 4435, 'East', (14, 12))
Element 16: (3, (14, 12), ['', '%', '', ''], [(17, 7), (16, 9), (12, 13)], [False, True, False, False], 68, False, [False, False, False, False], 4454, 'East', (15, 12))
Element 17: (3, (15, 12), ['', '%', '', ''], [(18, 7), (17, 9), (13, 13)], [False, True, False, False], 66, False, [False, False, False, False], 4463, 'West', (14, 12))
Element 18: (3, (14, 12), ['', '%', 'G', ''], [(17, 7), (18, 9), (14, 13)], [False, True, False, False], 64, False, [False, False, False, False], 4462, 'West', (13, 12))
Element 19: (3, (13, 12), ['', '', '', ''], [(17, 6), (17, 9), (15, 13)], [False, False, False, False], 62, False, [False, False, False, False], 4471, 'South', (13, 11))
Element 20: (3, (13, 11), ['', '', '', '%'], [(16, 6), (17, 10), (16, 13)], [False, False, False, True], 60, False, [False, False, False, False], 4480, 'South', (13, 10))
Element 21: (3, (13, 10), ['.', '.', '', ''], [(15, 6), (17, 11), (16, 12)], [False, False, False, False], 58, False, [True, True, False, False], 4489, 'South', (13, 9))
Element 22: (3, (13, 9), ['.', '.', '', '.'], [(14, 6), (18, 11), (16, 11)], [False, False, False, False], 56, False, [True, True, False, True], 4508, 'East', (14, 9))
Element 23: (3, (14, 9), ['', '.', '', ''], [(13, 6), (17, 11), (16, 12)], [False, False, False, False], 54, False, [False, True, False, False], 4527, 'South', (14, 8))
Element 24: (3, (14, 8), ['.', '', '', '%'], [(13, 5), (16, 11), (15, 12)], [False, False, False, True], 52, False, [True, False, False, False], 4546, 'West', (13, 8))
Element 25: (3, (13, 8), ['.', '', '', ''], [(12, 5), (16, 12), (15, 13)], [False, False, False, False], 50, False, [True, False, False, False], 4565, 'West', (12, 8))
Element 26: (3, (12, 8), ['%', '', '.', ''], [(12, 6), (16, 13), (15, 12)], [True, False, False, False], 48, False, [False, False, True, False], 4584, 'North', (12, 9))
Element 27: (3, (12, 9), ['.', '', '.', ''], [(11, 6), (15, 13), (14, 12)], [False, False, False, False], 46, False, [True, False, True, False], 4603, 'North', (12, 10))
Element 28: (3, (12, 10), ['.', '', '', ''], [(11, 5), (15, 12), (14, 13)], [False, False, False, False], 44, False, [True, False, False, False], 4622, 'West', (11, 10))
Element 29: (3, (11, 10), ['.', '.', '', ''], [(10, 5), (14, 12), (13, 13)], [False, False, False, False], 42, False, [True, True, False, False], 4641, 'South', (11, 9))
Element 30: (3, (11, 9), ['%', '%', '', ''], [(10, 6), (14, 13), (13, 12)], [True, True, False, False], 40, False, [False, False, False, False], 4660, 'North', (11, 10))
Element 31: (3, (11, 10), ['.', '', '', ''], [(9, 6), (13, 13), (12, 12)], [False, False, False, False], 38, False, [True, False, False, False], 4669, 'West', (10, 10))
Element 32: (3, (10, 10), ['.', '%', '', ''], [(9, 7), (13, 12), (11, 12)], [False, True, False, False], 36, False, [True, False, False, False], 4688, 'West', (9, 10))
Element 33: (3, (9, 10), ['', '%', '', ''], [(9, 6), (12, 12), (11, 11)], [False, True, False, False], 34, False, [False, False, False, False], 4697, 'North', (9, 11))
