Element 1: (3, (15, 1), ['.', '%', '.', '%'], [(18, 11), (8, 10), (15, 9)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (15, 2))
Element 2: (3, (15, 2), ['.', '', '%', '%'], [(17, 11), (8, 11), (16, 9)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (14, 2))
Element 3: (3, (14, 2), ['.', '.', '%', ''], [(17, 10), (9, 11), (17, 9)], [False, False, True, False], 94, False, [True, True, False, False], 1087, 'South', (14, 1))
Element 4: (3, (14, 1), ['.', '%', '', ''], [(17, 11), (9, 12), (18, 9)], [False, True, False, False], 92, False, [True, False, False, False], 2106, 'West', (13, 1))
Element 5: (3, (13, 1), ['.', '%', '.', ''], [(16, 11), (10, 12), (17, 9)], [False, True, False, False], 90, False, [True, False, True, False], 2135, 'North', (13, 2))
Element 6: (3, (13, 2), ['.', '', '%', ''], [(16, 12), (11, 12), (17, 10)], [False, False, True, False], 88, False, [True, False, False, False], 2164, 'West', (12, 2))
Element 7: (3, (12, 2), ['.', '.', '.', ''], [(16, 13), (12, 12), (17, 11)], [False, False, False, False], 86, False, [True, True, True, False], 2193, 'North', (12, 3))
Element 8: (3, (12, 3), ['.', '', '%', '%'], [(15, 13), (13, 12), (18, 11)], [False, False, True, True], 84, False, [True, False, False, False], 2222, 'West', (11, 3))
Element 9: (3, (11, 3), ['.', '.', '%', ''], [(15, 12), (14, 12), (17, 11)], [False, False, True, False], 82, False, [True, True, False, False], 2251, 'South', (11, 2))
Element 10: (3, (11, 2), ['.', '.', '', ''], [(15, 13), (14, 13), (16, 11)], [False, False, False, False], 80, False, [True, True, False, False], 2270, 'South', (11, 1))
Element 11: (3, (11, 1), ['%', '%', '', '.'], [(15, 12), (13, 13), (16, 12)], [True, True, False, False], 78, False, [False, False, False, True], 2289, 'East', (12, 1))
Element 12: (3, (12, 1), ['', '%', '', ''], [(15, 13), (12, 13), (16, 13)], [False, True, False, False], 76, False, [False, False, False, False], 2308, 'West', (11, 1))
Element 13: (3, (11, 1), ['%', '%', '', ''], [(14, 13), (13, 13), (15, 13)], [True, True, False, False], 74, False, [False, False, False, False], 2307, 'North', (11, 2))
Element 14: (3, (11, 2), ['.', '', '', ''], [(14, 12), (14, 13), (15, 12)], [False, False, False, False], 72, False, [True, False, False, False], 2306, 'West', (10, 2))
Element 15: (3, (10, 2), ['.', '%', '.', ''], [(13, 12), (15, 13), (14, 12)], [False, True, False, False], 70, False, [True, False, True, False], 2315, 'North', (10, 3))
Element 16: (3, (10, 3), ['.', '', '%', ''], [(13, 11), (16, 13), (14, 13)], [False, False, True, False], 68, False, [True, False, False, False], 2334, 'West', (9, 3))
Element 17: (3, (9, 3), ['%', '.', '%', ''], [(13, 10), (16, 12), (13, 13)], [True, False, True, False], 66, False, [False, True, False, False], 2353, 'South', (9, 2))
Element 18: (3, (9, 2), ['%', '%', '', ''], [(14, 10), (16, 11), (13, 12)], [True, True, False, False], 64, False, [False, False, False, False], 2372, 'North', (9, 3))
Element 19: (3, (9, 3), ['%', '', '%', ''], [(15, 10), (17, 11), (13, 11)], [True, False, True, False], 62, False, [False, False, False, False], 2381, 'East', (10, 3))
Element 20: (3, (10, 3), ['', '', '%', ''], [(15, 9), (18, 11), (12, 11)], [False, False, True, False], 60, False, [False, False, False, False], 2390, 'South', (10, 2))
Element 21: (3, (10, 2), ['', '%', '', ''], [(16, 9), (17, 11), (12, 10)], [False, True, False, False], 58, False, [False, False, False, False], 2399, 'West', (9, 2))
Element 22: (3, (9, 2), ['%', '%', '', ''], [(17, 9), (17, 10), (12, 9)], [True, True, False, False], 56, False, [False, False, False, False], 2408, 'East', (10, 2))
Element 23: (3, (10, 2), ['', '%', '', ''], [(18, 9), (17, 9), (13, 9)], [False, True, False, False], 54, False, [False, False, False, False], 2417, 'East', (11, 2))
Element 24: (3, (11, 2), ['', '', '', ''], [(18, 9), (16, 9), (13, 8)], [False, False, False, False], 52, False, [False, False, False, False], 2426, 'North', (11, 3))
