Element 1: (2, (5, 8), ['.', '%', '.', 'F'], [(15, 13), (3, 13), (14, 7)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (6, 8))
Element 27: (2, (5, 10), ['.', '.', '.', ''], [(17, 7), (16, 12), (14, 9)], [False, False, False, False], 46, False, [True, True, True, False], 4703, 'North', (5, 11))
Element 28: (2, (5, 11), ['.', '', '', ''], [(17, 6), (16, 11), (15, 9)], [False, False, False, False], 44, False, [True, False, False, False], 4712, 'West', (4, 11))
Element 29: (2, (4, 11), ['.', '.', '%', ''], [(16, 6), (17, 11), (16, 9)], [False, False, True, False], 42, False, [True, True, False, False], 4721, 'South', (4, 10))
Element 30: (2, (4, 10), ['.', '.', '', ''], [(15, 6), (18, 11), (17, 9)], [False, False, False, False], 40, False, [True, True, False, False], 4730, 'South', (4, 9))
Element 31: (2, (4, 9), ['.', '.', '', '.'], [(14, 6), (17, 11), (18, 9)], [False, False, False, False], 38, False, [True, True, False, True], 4739, 'East', (5, 9))
Element 32: (2, (5, 9), ['', '', '', '%'], [(13, 6), (17, 10), (17, 9)], [False, False, False, True], 36, False, [False, False, False, False], 4748, 'West', (4, 9))
Element 33: (2, (4, 9), ['.', '.', '', ''], [(13, 7), (17, 9), (16, 9)], [False, False, False, False], 34, False, [True, True, False, False], 4747, 'South', (4, 8))
Element 34: (2, (4, 8), ['.', '.', '', ''], [(12, 7), (18, 9), (15, 9)], [False, False, False, False], 32, False, [True, True, False, False], 4756, 'South', (4, 7))
Element 35: (2, (4, 7), ['.', '.', '', '%'], [(12, 6), (17, 9), (16, 9)], [False, False, False, True], 30, False, [True, True, False, False], 4765, 'South', (4, 6))
Element 36: (2, (4, 6), ['.', '.', '', '.'], [(12, 5), (16, 9), (15, 9)], [False, False, False, False], 28, False, [True, True, False, True], 4774, 'East', (5, 6))
Element 37: (2, (5, 6), ['', '.', '%', '.'], [(13, 5), (15, 9), (15, 10)], [False, False, True, False], 26, False, [False, True, False, True], 4783, 'East', (6, 6))
Element 38: (2, (6, 6), ['', '.', '%', '.'], [(12, 5), (15, 10), (14, 10)], [False, False, True, False], 24, False, [False, True, False, True], 4792, 'East', (7, 6))
Element 39: (2, (7, 6), ['', '.', '%', '.'], [(11, 5), (14, 10), (13, 10)], [False, False, True, False], 22, False, [False, True, False, True], 4801, 'East', (8, 6))
Element 40: (2, (8, 6), ['', '.', '%', ''], [(11, 6), (14, 9), (13, 11)], [False, False, True, False], 20, False, [False, True, False, False], 4810, 'South', (8, 5))
Element 41: (2, (8, 5), ['.', '%', '', '.'], [(11, 7), (14, 8), (13, 12)], [False, True, False, False], 18, False, [True, False, False, True], 4819, 'East', (9, 5))
Element 42: (2, (9, 5), ['', '%', '', ''], [(10, 7), (14, 7), (14, 12)], [False, True, False, False], 16, False, [False, False, False, False], 4828, 'East', (10, 5))
Element 43: (2, (10, 5), ['', '%', '', ''], [(10, 8), (15, 7), (15, 12)], [False, True, False, False], 14, False, [False, False, False, False], 4827, 'East', (11, 5))
Element 44: (2, (11, 5), ['', '%', '', ''], [(9, 8), (16, 7), (16, 12)], [False, True, False, False], 12, False, [False, False, False, False], 4826, 'East', (12, 5))
Element 45: (2, (12, 5), ['', '%', '', ''], [(9, 7), (17, 7), (16, 13)], [False, True, False, False], 10, False, [False, False, False, False], 4825, 'East', (13, 5))
Element 46: (2, (13, 5), ['', '%', '', '%'], [(9, 6), (18, 7), (15, 13)], [False, True, False, True], 8, False, [False, False, False, False], 4824, 'North', (13, 6))
Element 47: (2, (13, 6), ['', '', '', ''], [(10, 6), (17, 7), (14, 13)], [False, False, False, False], 6, False, [False, False, False, False], 4823, 'East', (14, 6))
Element 48: (2, (14, 6), ['', '%', '', ''], [(10, 5), (17, 6), (13, 13)], [False, True, False, False], 4, False, [False, False, False, False], 4822, 'East', (15, 6))
Element 49: (2, (15, 6), ['', '%', '', 'G'], [(9, 5), (16, 6), (12, 13)], [False, True, False, False], 2, False, [False, False, False, False], 4821, 'North', (15, 7))
Element 50: (2, (15, 7), ['', '', '%', ''], [(9, 5), (16, 6), (12, 12)], [False, False, True, False], 0, False, [False, False, False, False], 4820, 'Stop', (15, 7))
Element 51: #0#
