Element 1: (0, (10, 5), ['.', '%', '.', '.'], [(2, 3), (9, 6), (15, 10)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (11, 5))
Element 2: (0, (11, 5), ['', '%', '.', '.'], [(3, 3), (10, 6), (15, 9)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (12, 5))
Element 3: (0, (12, 5), ['', '%', '.', '.'], [(4, 3), (11, 6), (16, 9)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (13, 5))
Element 4: (0, (13, 5), ['', '%', '.', '%'], [(5, 3), (12, 6), (17, 9)], [False, True, False, True], 92, False, [False, False, True, False], 117, 'North', (13, 6))
Element 5: (0, (13, 6), ['', '', '.', '.'], [(6, 3), (12, 7), (18, 9)], [False, False, False, False], 90, False, [False, False, True, True], 156, 'East', (14, 6))
Element 6: (0, (14, 6), ['', '%', '.', '.'], [(6, 4), (13, 7), (17, 9)], [False, True, False, False], 88, False, [False, False, True, True], 1175, 'East', (15, 6))
Element 7: (0, (15, 6), ['', '%', '.', '.'], [(6, 5), (14, 7), (17, 10)], [False, True, False, False], 86, False, [False, False, True, True], 1214, 'East', (16, 6))
Element 8: (0, (16, 6), ['', '%', '.', '.'], [(7, 5), (15, 7), (17, 11)], [False, True, False, False], 84, False, [False, False, True, True], 1253, 'East', (17, 6))
Element 9: (0, (17, 6), ['', '%', '.', '%'], [(8, 5), (16, 7), (18, 11)], [False, True, False, True], 82, False, [False, False, True, False], 1292, 'North', (17, 7))
Element 10: (0, (17, 7), ['', '', '%', '.'], [(9, 5), (16, 6), (17, 11)], [False, False, True, False], 80, False, [False, False, False, True], 1311, 'East', (18, 7))
Element 11: (0, (18, 7), ['', '%', '%', '%'], [(10, 5), (17, 6), (16, 11)], [False, True, True, True], 78, False, [False, False, False, False], 1330, 'West', (17, 7))
Element 12: (0, (17, 7), ['', '', '%', ''], [(11, 5), (16, 6), (16, 12)], [False, False, True, False], 76, False, [False, False, False, False], 1339, 'West', (16, 7))
Element 13: (0, (16, 7), ['', '', '%', ''], [(12, 5), (15, 6), (16, 13)], [False, False, True, False], 74, False, [False, False, False, False], 1348, 'West', (15, 7))
Element 14: (0, (15, 7), ['', '', '%', ''], [(13, 5), (14, 6), (15, 13)], [False, False, True, False], 72, False, [False, False, False, False], 1357, 'West', (14, 7))
Element 15: (0, (14, 7), ['', '', '.', ''], [(13, 6), (15, 6), (15, 12)], [False, False, False, False], 70, False, [False, False, True, False], 1366, 'North', (14, 8))
Element 16: (0, (14, 8), ['.', '', '.', '%'], [(14, 6), (16, 6), (14, 12)], [False, False, False, True], 68, False, [True, False, True, False], 1385, 'North', (14, 9))
Element 17: (0, (14, 9), ['.', '', '.', ''], [(15, 6), (16, 7), (14, 13)], [False, False, False, False], 66, False, [True, False, True, False], 1404, 'North', (14, 10))
Element 18: (0, (14, 10), ['.', '', '%', ''], [(16, 6), (15, 7), (13, 13)], [False, False, True, False], 64, False, [True, False, False, False], 1423, 'West', (13, 10))
Element 19: (0, (13, 10), ['.', '.', '.', ''], [(17, 6), (15, 6), (13, 12)], [False, False, False, False], 62, False, [True, True, True, False], 1442, 'North', (13, 11))
Element 20: (0, (13, 11), ['.', '', '', '%'], [(17, 7), (15, 7), (12, 12)], [False, False, False, True], 60, False, [True, False, False, False], 1461, 'West', (12, 11))
Element 21: (0, (12, 11), ['.', '.', '', ''], [(18, 7), (14, 7), (12, 13)], [False, False, False, False], 58, False, [True, True, False, False], 1480, 'South', (12, 10))
Element 22: (0, (12, 10), ['.', '.', '', ''], [(17, 7), (14, 8), (12, 12)], [False, False, False, False], 56, False, [True, True, False, False], 1489, 'South', (12, 9))
Element 23: (0, (12, 9), ['.', '.', '', '.'], [(16, 7), (13, 8), (11, 12)], [False, False, False, False], 54, False, [True, True, False, True], 1518, 'East', (13, 9))
Element 24: (0, (13, 9), ['', '', '', ''], [(15, 7), (12, 8), (11, 11)], [False, False, False, False], 52, False, [False, False, False, False], 1547, 'South', (13, 8))
Element 25: (0, (13, 8), ['', '', '', ''], [(14, 7), (12, 9), (11, 10)], [False, False, False, False], 50, False, [False, False, False, False], 1556, 'South', (13, 7))
Element 26: (0, (13, 7), ['', '', '', ''], [(14, 8), (11, 9), (10, 10)], [False, False, False, False], 48, False, [False, False, False, False], 1575, 'West', (12, 7))
Element 27: (0, (12, 7), ['.', '', '', ''], [(14, 9), (11, 10), (10, 11)], [False, False, False, False], 46, False, [True, False, False, False], 1584, 'West', (11, 7))
Element 28: (0, (11, 7), ['.', '', '%', ''], [(15, 9), (12, 10), (10, 12)], [False, False, True, False], 44, False, [True, False, False, False], 1603, 'West', (10, 7))
Element 29: (0, (10, 7), ['.', '', 'F', ''], [(16, 9), (13, 10), (9, 12)], [False, False, False, False], 42, False, [True, False, False, False], 2612, 'North', (10, 8))
Element 30: (0, (10, 8), ['.', '', '%', '%'], [(17, 9), (14, 10), (9, 11)], [False, False, True, True], 40, False, [True, False, False, False], 3621, 'West', (9, 8))
Element 31: (0, (9, 8), ['.', '.', '%', ''], [(18, 9), (15, 10), (8, 11)], [False, False, True, False], 38, False, [True, True, False, False], 4630, 'South', (9, 7))
Element 32: (0, (9, 7), ['%', '', '', ''], [(17, 9), (15, 9), (8, 10)], [True, False, False, False], 36, False, [False, False, False, False], 4649, 'South', (9, 6))
Element 33: (0, (9, 6), ['.', '', '', ''], [(17, 10), (16, 9), (9, 10)], [False, False, False, False], 34, False, [True, False, False, False], 4658, 'West', (8, 6))
Element 34: (0, (8, 6), ['.', '', '%', ''], [(17, 11), (17, 9), (8, 10)], [False, False, True, False], 32, False, [True, False, False, False], 4667, 'West', (7, 6))
Element 35: (0, (7, 6), ['.', '', '%', ''], [(18, 11), (18, 9), (7, 10)], [False, False, True, False], 30, False, [True, False, False, False], 4686, 'West', (6, 6))
