Element 1: (3, (15, 10), ['%', '.', '%', '.'], [(1, 8), (7, 8), (13, 2)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (16, 10))
Element 2: (3, (16, 10), ['', '%', '%', '.'], [(1, 9), (8, 8), (13, 3)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (17, 10))
Element 3: (3, (17, 10), ['', '%', '%', '.'], [(1, 10), (9, 8), (13, 4)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (18, 10))
Element 4: (3, (18, 10), ['', '.', '%', '%'], [(2, 10), (10, 8), (14, 4)], [False, False, True, True], 92, False, [False, True, False, False], 146, 'South', (18, 9))
Element 5: (3, (18, 9), ['%', '.', '', '%'], [(3, 10), (11, 8), (15, 4)], [True, False, False, True], 90, False, [False, True, False, False], 185, 'South', (18, 8))
Element 6: (3, (18, 8), ['%', '.', '', '%'], [(4, 10), (12, 8), (16, 4)], [True, False, False, True], 88, False, [False, True, False, False], 224, 'South', (18, 7))
Element 7: (3, (18, 7), ['%', '.', '', '%'], [(4, 9), (13, 8), (17, 4)], [True, False, False, True], 86, False, [False, True, False, False], 263, 'South', (18, 6))
Element 8: (3, (18, 6), ['.', '.', '', '%'], [(4, 8), (14, 8), (16, 4)], [False, False, False, True], 84, False, [True, True, False, False], 292, 'South', (18, 5))
Element 9: (3, (18, 5), ['%', '%', '', '%'], [(5, 8), (15, 8), (16, 5)], [True, True, False, True], 82, False, [False, False, False, False], 331, 'North', (18, 6))
Element 10: (3, (18, 6), ['.', '', '', '%'], [(6, 8), (16, 8), (16, 6)], [False, False, False, True], 80, False, [True, False, False, False], 350, 'West', (17, 6))
Element 11: (3, (17, 6), ['', '%', '%', ''], [(6, 9), (16, 7), (15, 6)], [False, True, True, False], 78, False, [False, False, False, False], 389, 'West', (16, 6))
Element 12: (3, (16, 6), ['', '', '', ''], [(6, 10), (16, 8), (14, 6)], [False, False, False, False], 76, False, [False, False, False, False], 408, 'North', (16, 7))
Element 13: (3, (16, 7), ['%', '', '', '%'], [(7, 10), (15, 8), (13, 6)], [True, False, False, True], 74, False, [False, False, False, False], 427, 'North', (16, 8))
Element 14: (3, (16, 8), ['', '', '%', '%'], [(8, 10), (15, 9), (13, 7)], [False, False, True, True], 72, False, [False, False, False, False], 456, 'West', (15, 8))
