Element 1: (1, (3, 6), ['.', '.', '.', '.'], [(12, 4), (9, 8), (10, 8)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '%', '%', '.'], [(13, 4), (8, 8), (11, 8)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '%', '%', '.'], [(14, 4), (7, 8), (12, 8)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '.', '%'], [(15, 4), (6, 8), (13, 8)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (6, 7))
Element 5: (1, (6, 7), ['%', '', '', '%'], [(16, 4), (6, 9), (14, 8)], [True, False, False, True], 90, False, [False, False, False, False], 165, 'North', (6, 8))
Element 6: (1, (6, 8), ['.', '', '', ''], [(17, 4), (6, 10), (15, 8)], [False, False, False, False], 88, False, [True, False, False, False], 194, 'West', (5, 8))
Element 7: (1, (5, 8), ['.', '%', '%', ''], [(16, 4), (7, 10), (16, 8)], [False, True, True, False], 86, False, [True, False, False, False], 223, 'West', (4, 8))
Element 8: (1, (4, 8), ['.', '%', '.', ''], [(16, 5), (8, 10), (16, 7)], [False, True, False, False], 84, False, [True, False, True, False], 262, 'North', (4, 9))
Element 9: (1, (4, 9), ['%', '', '.', '%'], [(16, 4), (9, 10), (16, 6)], [True, False, False, True], 82, False, [False, False, True, False], 291, 'North', (4, 10))
Element 10: (1, (4, 10), ['.', '', '%', '%'], [(15, 4), (10, 10), (17, 6)], [False, False, True, True], 80, False, [True, False, False, False], 320, 'West', (3, 10))
Element 11: (1, (3, 10), ['.', '%', '%', ''], [(15, 3), (11, 10), (18, 6)], [False, True, True, False], 78, False, [True, False, False, False], 1349, 'West', (2, 10))
Element 12: (1, (2, 10), ['.', '%', '%', ''], [(15, 2), (12, 10), (18, 7)], [False, True, True, False], 76, False, [True, False, False, False], 2378, 'West', (1, 10))
