Element 1: (0, (9, 1), ['.', '%', '.', '.'], [(4, 10), (6, 8), (17, 2)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (10, 1))
Element 2: (0, (10, 1), ['', '%', '.', 'F'], [(4, 9), (7, 8), (17, 1)], [False, True, False, False], 96, False, [False, False, True, False], 39, 'East', (11, 1))
Element 3: (0, (11, 1), ['', '%', '.', '.'], [(4, 8), (8, 8), (18, 1)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (12, 1))
Element 4: (0, (12, 1), ['', '%', '.', '.'], [(5, 8), (9, 8), (18, 2)], [False, True, False, False], 92, False, [False, False, True, True], 1097, 'East', (13, 1))
Element 5: (0, (13, 1), ['', '%', '.', '%'], [(6, 8), (10, 8), (18, 3)], [False, True, False, True], 90, False, [False, False, True, False], 1126, 'North', (13, 2))
Element 6: (0, (13, 2), ['.', '', '.', '%'], [(6, 9), (11, 8), (18, 2)], [False, False, False, True], 88, False, [True, False, True, False], 1155, 'North', (13, 3))
Element 7: (0, (13, 3), ['%', '', '.', '%'], [(6, 10), (12, 8), (18, 1)], [True, False, False, True], 86, False, [False, False, True, False], 1184, 'North', (13, 4))
Element 8: (0, (13, 4), ['.', '', '.', '.'], [(7, 10), (13, 8), (17, 1)], [False, False, False, False], 84, False, [True, False, True, True], 1213, 'East', (14, 4))
Element 9: (0, (14, 4), ['', '%', '%', '.'], [(8, 10), (14, 8), (16, 1)], [False, True, True, False], 82, False, [False, False, False, True], 1252, 'East', (15, 4))
Element 10: (0, (15, 4), ['', '.', '%', '.'], [(9, 10), (15, 8), (16, 2)], [False, False, True, False], 80, False, [False, True, False, True], 1291, 'East', (16, 4))
Element 11: (0, (16, 4), ['', '%', '.', '.'], [(10, 10), (16, 8), (15, 2)], [False, True, False, False], 78, False, [False, False, True, True], 1330, 'East', (17, 4))
Element 12: (0, (17, 4), ['', '%', '%', '%'], [(11, 10), (16, 7), (15, 3)], [False, True, True, True], 76, False, [False, False, False, False], 2359, 'West', (16, 4))
Element 13: (0, (16, 4), ['G', '%', '.', ''], [(12, 10), (16, 6), (15, 4)], [False, True, False, False], 74, False, [False, False, True, False], 3368, 'North', (16, 5))
Element 14: (0, (16, 5), ['%', 'G', '', '%'], [(13, 10), (17, 6), (16, 4)], [True, False, False, True], 72, False, [False, False, False, False], 3397, 'North', (16, 6))
Element 15: (0, (16, 6), ['.', '', '', ''], [(13, 9), (18, 6), (17, 4)], [False, False, False, False], 70, False, [True, False, False, False], 3416, 'West', (15, 6))
Element 16: (0, (15, 6), ['.', '%', '%', ''], [(13, 8), (18, 7), (16, 4)], [False, True, True, False], 68, False, [True, False, False, False], 3435, 'West', (14, 6))
Element 17: (0, (14, 6), ['.', '%', '%', ''], [(13, 7), (18, 8), (16, 5)], [False, True, True, False], 66, False, [True, False, False, False], 3464, 'West', (13, 6))
Element 18: (0, (13, 6), ['%', '.', '', ''], [(13, 8), (18, 9), (16, 6)], [True, False, False, False], 64, False, [False, True, False, False], 3483, 'South', (13, 5))
Element 19: (0, (13, 5), ['%', '', '', '%'], [(14, 8), (18, 10), (17, 6)], [True, False, False, True], 62, False, [False, False, False, False], 3502, 'North', (13, 6))
Element 20: (0, (13, 6), ['%', '', '', ''], [(15, 8), (17, 10), (18, 6)], [True, False, False, False], 60, False, [False, False, False, False], 3511, 'North', (13, 7))
Element 21: (0, (13, 7), ['%', '', '', '%'], [(15, 9), (16, 10), (18, 5)], [True, False, False, True], 58, False, [False, False, False, False], 3540, 'North', (13, 8))
Element 22: (0, (13, 8), ['', '', '', ''], [(15, 10), (17, 10), (18, 6)], [False, False, False, False], 56, False, [False, False, False, False], 3549, 'East', (14, 8))
Element 23: (0, (14, 8), ['', '%', '%', ''], [(16, 10), (18, 10), (18, 7)], [False, True, True, False], 54, False, [False, False, False, False], 3548, 'East', (15, 8))
Element 24: (0, (15, 8), ['', '%', '', ''], [(17, 10), (18, 9), (18, 8)], [False, True, False, False], 52, False, [False, False, False, False], 3547, 'East', (16, 8))
Element 25: (0, (16, 8), ['', '', '%', '%'], [(18, 10), (18, 9), (18, 7)], [False, False, True, True], 50, False, [False, False, False, False], 3546, 'South', (16, 7))
Element 26: (0, (16, 7), ['%', '', '', '%'], [(17, 10), (18, 8), (18, 6)], [True, False, False, True], 48, False, [False, False, False, False], 3545, 'North', (16, 8))
Element 27: (0, (16, 8), ['', '', '%', '%'], [(16, 10), (18, 7), (17, 6)], [False, False, True, True], 46, False, [False, False, False, False], 3544, 'West', (15, 8))
Element 28: (0, (15, 8), ['', '%', '', ''], [(15, 10), (18, 6), (16, 6)], [False, True, False, False], 44, False, [False, False, False, False], 3543, 'North', (15, 9))
Element 29: (0, (15, 9), ['%', '', '', '%'], [(16, 10), (18, 6), (16, 7)], [True, False, False, True], 42, False, [False, False, False, False], 3542, 'North', (15, 10))
Element 30: (0, (15, 10), ['%', '', '%', 'G'], [(16, 10), (17, 6), (16, 8)], [True, False, True, False], 40, False, [False, False, False, False], 3541, 'South', (15, 9))
Element 31: (0, (15, 9), ['%', 'G', 'G', '%'], [(15, 10), (16, 6), (15, 8)], [True, False, False, True], 38, False, [False, False, False, False], 3540, 'Stop', (15, 9))
Element 32: (0, (15, 9), ['%', '', '', '%'], [(16, 10), (15, 6), (14, 8)], [True, False, False, True], 36, False, [False, False, False, False], 3539, 'South', (15, 8))
Element 33: (0, (15, 8), ['', '%', '', ''], [(15, 10), (14, 6), (13, 8)], [False, True, False, False], 34, False, [False, False, False, False], 3538, 'West', (14, 8))
Element 34: (0, (14, 8), ['', '%', '%', ''], [(15, 9), (13, 6), (13, 9)], [False, True, True, False], 32, False, [False, False, False, False], 3537, 'West', (13, 8))
Element 35: (0, (13, 8), ['', 'G', '', ''], [(15, 8), (13, 7), (13, 10)], [False, False, False, False], 30, False, [False, False, False, False], 3536, 'Stop', (13, 8))
Element 36: (0, (13, 8), ['', '', '', 'G'], [(14, 8), (13, 6), (12, 10)], [False, False, False, False], 28, False, [False, False, False, False], 3535, 'West', (12, 8))
Element 37: (0, (12, 8), ['', '%', '%', ''], [(14, 8), (13, 5), (11, 10)], [False, True, True, False], 26, False, [False, False, False, False], 3534, 'West', (11, 8))
Element 38: (0, (11, 8), ['', '%', '%', ''], [(14, 8), (13, 4), (10, 10)], [False, True, True, False], 24, False, [False, False, False, False], 3533, 'West', (10, 8))
Element 39: (0, (10, 8), ['', '', '%', ''], [(14, 8), (12, 4), (9, 10)], [False, False, True, False], 22, False, [False, False, False, False], 3542, 'South', (10, 7))
Element 40: (0, (10, 7), ['', '', '', '%'], [(14, 8), (11, 4), (8, 10)], [False, False, False, True], 20, False, [False, False, False, False], 3551, 'South', (10, 6))
Element 41: (0, (10, 6), ['', '%', '', '.'], [(14, 8), (10, 4), (7, 10)], [False, True, False, False], 18, False, [False, False, False, True], 3560, 'East', (11, 6))
Element 42: (0, (11, 6), ['', '%', '%', '%'], [(14, 8), (9, 4), (6, 10)], [False, True, True, True], 16, False, [False, False, False, False], 3579, 'West', (10, 6))
Element 43: (0, (10, 6), ['', '%', '', ''], [(14, 8), (8, 4), (6, 9)], [False, True, False, False], 14, False, [False, False, False, False], 3578, 'West', (9, 6))
Element 44: (0, (9, 6), ['.', '%', '', ''], [(14, 8), (7, 4), (6, 8)], [False, True, False, False], 12, False, [True, False, False, False], 3587, 'West', (8, 6))
Element 45: #1#
