Element 1: (3, (15, 2), ['%', '.', '.', '.'], [(18, 6), (3, 2), (4, 1)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (16, 2))
Element 2: (3, (16, 2), ['', '.', '%', '.'], [(18, 7), (4, 2), (3, 1)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (17, 2))
Element 3: (3, (17, 2), ['', '.', '%', ''], [(18, 8), (4, 3), (2, 1)], [False, False, True, False], 94, False, [False, True, False, False], 97, 'South', (17, 1))
Element 4: (3, (17, 1), ['.', '%', '', '.'], [(18, 9), (4, 4), (2, 2)], [False, True, False, False], 92, False, [True, False, False, True], 126, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '', '%'], [(18, 10), (5, 4), (1, 2)], [False, True, False, True], 90, False, [False, False, False, False], 165, 'North', (18, 2))
Element 6: (3, (18, 2), ['', '', '.', '%'], [(17, 10), (6, 4), (1, 3)], [False, False, False, True], 88, False, [False, False, True, False], 194, 'North', (18, 3))
Element 7: (3, (18, 3), ['%', '', '%', '%'], [(16, 10), (7, 4), (1, 4)], [True, False, True, True], 86, False, [False, False, False, False], 233, 'South', (18, 2))
Element 8: (3, (18, 2), ['', '', '', '%'], [(15, 10), (7, 5), (1, 5)], [False, False, False, True], 84, False, [False, False, False, False], 1252, 'South', (18, 1))
Element 9: (3, (18, 1), ['', '%', '', '%'], [(15, 9), (6, 5), (1, 6)], [False, True, False, True], 82, False, [False, False, False, False], 1281, 'West', (17, 1))
Element 10: (3, (17, 1), ['.', '%', '', ''], [(15, 8), (6, 6), (2, 6)], [False, True, False, False], 80, False, [True, False, False, False], 1310, 'West', (16, 1))
Element 11: (3, (16, 1), ['.', '%', '', ''], [(16, 8), (6, 7), (3, 6)], [False, True, False, False], 78, False, [True, False, False, False], 1349, 'West', (15, 1))
Element 12: (3, (15, 1), ['%', '%', '', ''], [(16, 7), (6, 8), (4, 6)], [True, True, False, False], 76, False, [False, False, False, False], 1388, 'East', (16, 1))
Element 13: (3, (16, 1), ['', '%', '', ''], [(16, 6), (7, 8), (5, 6)], [False, True, False, False], 74, False, [False, False, False, False], 1417, 'East', (17, 1))
Element 14: (3, (17, 1), ['', '%', '', ''], [(17, 6), (8, 8), (6, 6)], [False, True, False, False], 72, False, [False, False, False, False], 1436, 'North', (17, 2))
Element 15: (3, (17, 2), ['', '', '%', ''], [(16, 6), (9, 8), (6, 7)], [False, False, True, False], 70, False, [False, False, False, False], 1445, 'East', (18, 2))
Element 16: (3, (18, 2), ['', '', '', '%'], [(16, 5), (10, 8), (6, 8)], [False, False, False, True], 68, False, [False, False, False, False], 1464, 'West', (17, 2))
Element 17: (3, (17, 2), ['', '', '%', ''], [(16, 4), (11, 8), (6, 9)], [False, False, True, False], 66, False, [False, False, False, False], 1493, 'West', (16, 2))
Element 18: (3, (16, 2), ['', '', '%', ''], [(17, 4), (12, 8), (6, 10)], [False, False, True, False], 64, False, [False, False, False, False], 1522, 'South', (16, 1))
Element 19: (3, (16, 1), ['', '%', '', ''], [(16, 4), (13, 8), (7, 10)], [False, True, False, False], 62, False, [False, False, False, False], 1541, 'North', (16, 2))
Element 20: (3, (16, 2), ['', '', '%', ''], [(15, 4), (14, 8), (8, 10)], [False, False, True, False], 60, False, [False, False, False, False], 1570, 'West', (15, 2))
Element 21: (3, (15, 2), ['%', '', 'G', ''], [(15, 3), (15, 8), (9, 10)], [True, False, False, False], 58, False, [False, False, False, False], 1589, 'South', (15, 1))
Element 22: (3, (15, 1), ['%', '%', 'G', ''], [(15, 2), (16, 8), (10, 10)], [True, True, False, False], 56, False, [False, False, False, False], 1598, 'East', (16, 1))
Element 23: (3, (16, 1), ['', '%', 'G', ''], [(16, 2), (16, 7), (11, 10)], [False, True, False, False], 54, False, [False, False, False, False], 2597, 'West', (15, 1))
Element 24: (3, (15, 1), ['%', '%', '', ''], [(17, 2), (16, 6), (12, 10)], [True, True, False, False], 52, False, [False, False, False, False], 3596, 'North', (15, 2))
Element 25: (3, (15, 2), ['%', '', '', ''], [(18, 2), (15, 6), (13, 10)], [True, False, False, False], 50, False, [False, False, False, False], 3615, 'Stop', (15, 2))
Element 26: (3, (15, 2), ['%', '', '', ''], [(18, 3), (14, 6), (13, 9)], [True, False, False, False], 48, False, [False, False, False, False], 3634, 'East', (16, 2))
Element 27: (3, (16, 2), ['', '', '%', ''], [(18, 2), (13, 6), (13, 8)], [False, False, True, False], 46, False, [False, False, False, False], 3643, 'East', (17, 2))
Element 28: (3, (17, 2), ['', '', '%', ''], [(18, 1), (13, 7), (14, 8)], [False, False, True, False], 44, False, [False, False, False, False], 3652, 'East', (18, 2))
Element 29: (3, (18, 2), ['', '', '', '%'], [(17, 1), (13, 6), (15, 8)], [False, False, False, True], 42, False, [False, False, False, False], 3651, 'North', (18, 3))
Element 30: (3, (18, 3), ['%', '', '%', '%'], [(16, 1), (13, 5), (16, 8)], [True, False, True, True], 40, False, [False, False, False, False], 3660, 'South', (18, 2))
Element 31: (3, (18, 2), ['', '', '', '%'], [(15, 1), (13, 4), (16, 7)], [False, False, False, True], 38, False, [False, False, False, False], 3669, 'South', (18, 1))
Element 32: (3, (18, 1), ['', '%', '', '%'], [(16, 1), (14, 4), (16, 6)], [False, True, False, True], 36, False, [False, False, False, False], 3678, 'West', (17, 1))
Element 33: (3, (17, 1), ['', '%', '', ''], [(15, 1), (15, 4), (17, 6)], [False, True, False, False], 34, False, [False, False, False, False], 3677, 'West', (16, 1))
Element 34: (3, (16, 1), ['', '%', '', ''], [(16, 1), (16, 4), (18, 6)], [False, True, False, False], 32, False, [False, False, False, False], 3676, 'West', (15, 1))
Element 35: (3, (15, 1), ['%', '%', '', ''], [(16, 2), (17, 4), (18, 7)], [True, True, False, False], 30, False, [False, False, False, False], 3675, 'East', (16, 1))
Element 36: (3, (16, 1), ['', '%', '', ''], [(17, 2), (16, 4), (18, 8)], [False, True, False, False], 28, False, [False, False, False, False], 3674, 'East', (17, 1))
Element 37: (3, (17, 1), ['', '%', '', ''], [(16, 2), (16, 5), (18, 9)], [False, True, False, False], 26, False, [False, False, False, False], 3673, 'East', (18, 1))
Element 38: (3, (18, 1), ['', '%', '', '%'], [(17, 2), (16, 4), (18, 10)], [False, True, False, True], 24, False, [False, False, False, False], 3672, 'North', (18, 2))
Element 39: (3, (18, 2), ['', '', '', '%'], [(16, 2), (15, 4), (17, 10)], [False, False, False, True], 22, False, [False, False, False, False], 3671, 'West', (17, 2))
Element 40: (3, (17, 2), ['', '', '%', ''], [(16, 1), (15, 3), (16, 10)], [False, False, True, False], 20, False, [False, False, False, False], 3670, 'South', (17, 1))
Element 41: (3, (17, 1), ['', '%', '', ''], [(16, 2), (15, 2), (15, 10)], [False, True, False, False], 18, False, [False, False, False, False], 3669, 'North', (17, 2))
Element 42: (3, (17, 2), ['G', '', '%', ''], [(16, 1), (16, 2), (15, 9)], [False, False, True, False], 16, False, [False, False, False, False], 3668, 'South', (17, 1))
Element 43: (3, (17, 1), ['', '%', 'G', ''], [(15, 1), (17, 2), (15, 10)], [False, True, False, False], 14, False, [False, False, False, False], 3667, 'West', (16, 1))
Element 44: (3, (16, 1), ['', '%', '', ''], [(15, 2), (18, 2), (16, 10)], [False, True, False, False], 12, False, [False, False, False, False], 3666, 'North', (16, 2))
Element 45: (3, (16, 2), ['', '', '%', ''], [(15, 3), (18, 3), (17, 10)], [False, False, True, False], 10, False, [False, False, False, False], 3665, 'West', (15, 2))
Element 46: (3, (15, 2), ['%', '', '', ''], [(15, 4), (18, 2), (18, 10)], [True, False, False, False], 8, False, [False, False, False, False], 3664, 'North', (15, 3))
Element 47: (3, (15, 3), ['%', '', '', '%'], [(14, 4), (18, 1), (18, 9)], [True, False, False, True], 6, False, [False, False, False, False], 3663, 'North', (15, 4))
Element 48: (3, (15, 4), ['', '', '%', ''], [(13, 4), (17, 1), (18, 8)], [False, False, True, False], 4, False, [False, False, False, False], 3662, 'East', (16, 4))
Element 49: (3, (16, 4), ['', '%', '', ''], [(13, 3), (16, 1), (18, 7)], [False, True, False, False], 2, False, [False, False, False, False], 3671, 'East', (17, 4))
Element 50: (3, (17, 4), ['', '%', '%', '%'], [(13, 3), (16, 1), (18, 7)], [False, True, True, True], 0, False, [False, False, False, False], 3670, 'Stop', (17, 4))
Element 51: #0#
