Element 1: (0, (12, 2), ['.', '.', '%', '.'], [(3, 4), (6, 3), (18, 6)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (13, 2))
Element 2: (0, (13, 2), ['', '.', '.', '%'], [(4, 4), (6, 4), (18, 7)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (13, 3))
Element 3: (0, (13, 3), ['%', '', '.', '%'], [(5, 4), (7, 4), (18, 8)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (13, 4))
Element 4: (0, (13, 4), ['.', '', '.', '.'], [(6, 4), (7, 5), (18, 9)], [False, False, False, False], 92, False, [True, False, True, True], 1097, 'East', (14, 4))
Element 5: (0, (14, 4), ['', '%', '%', '.'], [(6, 5), (7, 4), (18, 10)], [False, True, True, False], 90, False, [False, False, False, True], 1126, 'East', (15, 4))
Element 6: (0, (15, 4), ['', '.', '%', '.'], [(6, 6), (8, 4), (17, 10)], [False, False, True, False], 88, False, [False, True, False, True], 1155, 'East', (16, 4))
Element 7: (0, (16, 4), ['', '%', '.', '.'], [(6, 7), (9, 4), (16, 10)], [False, True, False, False], 86, False, [False, False, True, True], 1194, 'East', (17, 4))
Element 8: (0, (17, 4), ['', '%', '%', '%'], [(6, 8), (10, 4), (15, 10)], [False, True, True, True], 84, False, [False, False, False, False], 1233, 'West', (16, 4))
Element 9: (0, (16, 4), ['', '%', '.', ''], [(7, 8), (11, 4), (15, 9)], [False, True, False, False], 82, False, [False, False, True, False], 1262, 'North', (16, 5))
Element 10: (0, (16, 5), ['%', '', '.', '%'], [(8, 8), (12, 4), (15, 8)], [True, False, False, True], 80, False, [False, False, True, False], 1301, 'North', (16, 6))
Element 11: (0, (16, 6), ['.', '', '.', '.'], [(9, 8), (13, 4), (16, 8)], [False, False, False, False], 78, False, [True, False, True, True], 1330, 'East', (17, 6))
Element 12: (0, (17, 6), ['', '%', '%', ''], [(10, 8), (13, 5), (16, 7)], [False, True, True, False], 76, False, [False, False, False, False], 1369, 'East', (18, 6))
Element 13: (0, (18, 6), ['', '.', '', '%'], [(11, 8), (13, 6), (16, 6)], [False, False, False, True], 74, False, [False, True, False, False], 1388, 'South', (18, 5))
