Element 1: (2, (13, 2), ['.', '.', '.', '%'], [(11, 1), (9, 6), (13, 5)], [False, False, False, True], 98, False, [True, True, True, False], 999, 'North', (13, 3))
Element 2: (2, (13, 3), ['%', '', '.', '%'], [(11, 2), (10, 6), (13, 6)], [True, False, False, True], 96, False, [False, False, True, False], 1028, 'North', (13, 4))
Element 3: (2, (13, 4), ['.', '', '', '.'], [(12, 2), (11, 6), (14, 6)], [False, False, False, False], 94, False, [True, False, False, True], 1067, 'East', (14, 4))
Element 4: (2, (14, 4), ['', '%', '%', '.'], [(13, 2), (10, 6), (15, 6)], [False, True, True, False], 92, False, [False, False, False, True], 1086, 'East', (15, 4))
Element 5: (2, (15, 4), ['', '.', '%', '.'], [(13, 1), (10, 7), (16, 6)], [False, False, True, False], 90, False, [False, True, False, True], 1115, 'East', (16, 4))
Element 6: (2, (16, 4), ['', '%', '.', '.'], [(13, 2), (10, 8), (17, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1144, 'East', (17, 4))
Element 7: (2, (17, 4), ['', '%', '%', '%'], [(13, 3), (11, 8), (18, 6)], [False, True, True, True], 86, False, [False, False, False, False], 1173, 'West', (16, 4))
Element 8: (2, (16, 4), ['', '%', '.', ''], [(13, 4), (12, 8), (18, 7)], [False, True, False, False], 84, False, [False, False, True, False], 1192, 'North', (16, 5))
Element 9: (2, (16, 5), ['%', '', '', '%'], [(12, 4), (13, 8), (18, 8)], [True, False, False, True], 82, False, [False, False, False, False], 1231, 'North', (16, 6))
Element 10: (2, (16, 6), ['', '', '.', ''], [(11, 4), (14, 8), (18, 9)], [False, False, False, False], 80, False, [False, False, True, False], 1260, 'North', (16, 7))
Element 11: (2, (16, 7), ['%', '', '.', '%'], [(10, 4), (15, 8), (18, 10)], [True, False, False, True], 78, False, [False, False, True, False], 1299, 'North', (16, 8))
Element 12: (2, (16, 8), ['', '', '%', '%'], [(9, 4), (15, 9), (17, 10)], [False, False, True, True], 76, False, [False, False, False, False], 1338, 'West', (15, 8))
Element 13: (2, (15, 8), ['', '%', '', ''], [(8, 4), (15, 10), (16, 10)], [False, True, False, False], 74, False, [False, False, False, False], 1357, 'North', (15, 9))
Element 14: (2, (15, 9), ['%', '', '', '%'], [(7, 4), (16, 10), (17, 10)], [True, False, False, True], 72, False, [False, False, False, False], 1366, 'North', (15, 10))
Element 15: (2, (15, 10), ['%', '', '%', ''], [(7, 5), (17, 10), (18, 10)], [True, False, True, False], 70, False, [False, False, False, False], 2365, 'East', (16, 10))
Element 16: (2, (16, 10), ['', '%', '%', ''], [(6, 5), (18, 10), (18, 9)], [False, True, True, False], 68, False, [False, False, False, False], 2374, 'East', (17, 10))
Element 17: (2, (17, 10), ['', '%', '%', ''], [(6, 6), (18, 9), (18, 8)], [False, True, True, False], 66, False, [False, False, False, False], 2383, 'East', (18, 10))
Element 18: (2, (18, 10), ['', '', '%', '%'], [(6, 7), (18, 8), (18, 7)], [False, False, True, True], 64, False, [False, False, False, False], 2392, 'South', (18, 9))
Element 19: (2, (18, 9), ['%', '', '', '%'], [(6, 8), (18, 7), (18, 6)], [True, False, False, True], 62, False, [False, False, False, False], 2401, 'South', (18, 8))
Element 20: (2, (18, 8), ['%', '', '', '%'], [(7, 8), (18, 6), (18, 5)], [True, False, False, True], 60, False, [False, False, False, False], 2420, 'South', (18, 7))
Element 21: (2, (18, 7), ['%', '', '', '%'], [(8, 8), (17, 6), (18, 5)], [True, False, False, True], 58, False, [False, False, False, False], 2429, 'South', (18, 6))
Element 22: (2, (18, 6), ['', 'G', '', '%'], [(9, 8), (16, 6), (18, 5)], [False, False, False, True], 56, False, [False, False, False, False], 2438, 'West', (17, 6))
Element 23: (2, (17, 6), ['', '%', '%', 'G'], [(10, 8), (16, 7), (18, 6)], [False, True, True, False], 54, False, [False, False, False, False], 2437, 'West', (16, 6))
Element 24: (2, (16, 6), ['', '', '', 'G'], [(11, 8), (16, 8), (17, 6)], [False, False, False, False], 52, False, [False, False, False, False], 2436, 'North', (16, 7))
Element 25: (2, (16, 7), ['%', 'G', '', '%'], [(12, 8), (15, 8), (16, 6)], [True, False, False, True], 50, False, [False, False, False, False], 2435, 'North', (16, 8))
Element 26: (2, (16, 8), ['G', '', '%', '%'], [(13, 8), (15, 8), (16, 5)], [False, False, True, True], 48, False, [False, False, False, False], 2434, 'Stop', (16, 8))
Element 27: (2, (16, 8), ['G', '', '%', '%'], [(13, 9), (15, 8), (16, 4)], [False, False, True, True], 46, False, [False, False, False, False], 2443, 'Stop', (16, 8))
Element 28: (2, (16, 8), ['G', '', '%', '%'], [(13, 10), (15, 8), (17, 4)], [False, False, True, True], 44, False, [False, False, False, False], 2452, 'Stop', (16, 8))
Element 29: (2, (16, 8), ['G', '', '%', '%'], [(12, 10), (15, 8), (16, 4)], [False, False, True, True], 42, False, [False, False, False, False], 3451, 'Stop', (16, 8))
Element 30: #1#
