Element 1: (2, (13, 6), ['%', '.', '.', '.'], [(11, 8), (9, 1), (18, 3)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (14, 6))
Element 2: (2, (14, 6), ['', '%', '%', '.'], [(12, 8), (10, 1), (18, 2)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (15, 6))
Element 3: (2, (15, 6), ['', '%', '%', '.'], [(13, 8), (11, 1), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (16, 6))
Element 4: (2, (16, 6), ['', '.', '.', '.'], [(14, 8), (12, 1), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 1116, 'East', (17, 6))
Element 5: (2, (17, 6), ['', '%', '%', '.'], [(15, 8), (13, 1), (17, 2)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (18, 6))
Element 6: (2, (18, 6), ['', '.', '.', '%'], [(16, 8), (13, 2), (16, 2)], [False, False, False, True], 88, False, [False, True, True, False], 1194, 'North', (18, 7))
Element 7: (2, (18, 7), ['%', '', '.', '%'], [(16, 7), (13, 3), (16, 1)], [True, False, False, True], 86, False, [False, False, True, False], 1233, 'North', (18, 8))
Element 8: (2, (18, 8), ['%', '', '.', '%'], [(16, 6), (13, 4), (15, 1)], [True, False, False, True], 84, False, [False, False, True, False], 1262, 'North', (18, 9))
Element 9: (2, (18, 9), ['%', '', '.', '%'], [(16, 5), (14, 4), (15, 2)], [True, False, False, True], 82, False, [False, False, True, False], 1301, 'North', (18, 10))
Element 10: (2, (18, 10), ['.', '', '%', '%'], [(16, 4), (15, 4), (15, 3)], [False, False, True, True], 80, False, [True, False, False, False], 1340, 'West', (17, 10))
Element 11: (2, (17, 10), ['.', '%', '%', ''], [(17, 4), (16, 4), (15, 2)], [False, True, True, False], 78, False, [True, False, False, False], 1359, 'West', (16, 10))
Element 12: (2, (16, 10), ['.', '%', '%', ''], [(17, 4), (16, 5), (15, 1)], [False, True, True, False], 76, False, [True, False, False, False], 1368, 'West', (15, 10))
Element 13: (2, (15, 10), ['%', '.', '%', ''], [(16, 4), (16, 6), (16, 1)], [True, False, True, False], 74, False, [False, True, False, False], 1377, 'South', (15, 9))
Element 14: (2, (15, 9), ['%', '', '', '%'], [(15, 4), (17, 6), (16, 2)], [True, False, False, True], 72, False, [False, False, False, False], 1386, 'South', (15, 8))
Element 15: (2, (15, 8), ['', '%', '', ''], [(15, 3), (18, 6), (15, 2)], [False, True, False, False], 70, False, [False, False, False, False], 1385, 'East', (16, 8))
Element 16: (2, (16, 8), ['', '', '%', '%'], [(15, 2), (18, 5), (16, 2)], [False, False, True, True], 68, False, [False, False, False, False], 1394, 'South', (16, 7))
Element 17: (2, (16, 7), ['%', '', '', '%'], [(16, 2), (18, 6), (17, 2)], [True, False, False, True], 66, False, [False, False, False, False], 1393, 'North', (16, 8))
Element 18: (2, (16, 8), ['', '', '%', '%'], [(17, 2), (18, 7), (17, 1)], [False, False, True, True], 64, False, [False, False, False, False], 1392, 'West', (15, 8))
Element 19: (2, (15, 8), ['', '%', '', ''], [(18, 2), (18, 8), (16, 1)], [False, True, False, False], 62, False, [False, False, False, False], 1391, 'West', (14, 8))
Element 20: (2, (14, 8), ['', '%', '%', ''], [(18, 3), (18, 9), (17, 1)], [False, True, True, False], 60, False, [False, False, False, False], 1390, 'West', (13, 8))
Element 21: (2, (13, 8), ['', '.', '.', ''], [(18, 2), (18, 10), (18, 1)], [False, False, False, False], 58, False, [False, True, True, False], 1389, 'North', (13, 9))
Element 22: (2, (13, 9), ['%', '', '.', '%'], [(18, 1), (17, 10), (17, 1)], [True, False, False, True], 56, False, [False, False, True, False], 1398, 'North', (13, 10))
Element 23: (2, (13, 10), ['F', '', '%', '%'], [(17, 1), (16, 10), (17, 2)], [False, False, True, True], 54, False, [False, False, False, False], 1407, 'West', (12, 10))
Element 24: (2, (12, 10), ['F', '%', '%', ''], [(16, 1), (15, 10), (18, 2)], [False, True, True, False], 52, False, [False, False, False, False], 2406, 'West', (11, 10))
Element 25: (2, (11, 10), ['.', '%', '%', ''], [(15, 1), (15, 9), (18, 3)], [False, True, True, False], 50, False, [True, False, False, False], 3405, 'West', (10, 10))
Element 26: (2, (10, 10), ['.', '%', '%', ''], [(16, 1), (15, 8), (18, 3)], [False, True, True, False], 48, False, [True, False, False, False], 3414, 'West', (9, 10))
Element 27: (2, (9, 10), ['.', '%', '%', ''], [(17, 1), (16, 8), (18, 2)], [False, True, True, False], 46, False, [True, False, False, False], 3423, 'West', (8, 10))
Element 28: (2, (8, 10), ['.', '%', '%', ''], [(16, 1), (16, 7), (18, 1)], [False, True, True, False], 44, False, [True, False, False, False], 3432, 'West', (7, 10))
Element 29: (2, (7, 10), ['.', '%', '%', ''], [(16, 2), (16, 8), (17, 1)], [False, True, True, False], 42, False, [True, False, False, False], 3441, 'West', (6, 10))
Element 30: (2, (6, 10), ['%', '.', '%', ''], [(15, 2), (15, 8), (17, 2)], [True, False, True, False], 40, False, [False, True, False, False], 3450, 'South', (6, 9))
Element 31: (2, (6, 9), ['%', '.', '', '%'], [(15, 1), (14, 8), (16, 2)], [True, False, False, True], 38, False, [False, True, False, False], 3459, 'South', (6, 8))
Element 32: (2, (6, 8), ['.', '.', '', '.'], [(15, 2), (13, 8), (16, 1)], [False, False, False, False], 36, False, [True, True, False, True], 3468, 'East', (7, 8))
Element 33: (2, (7, 8), ['', '%', '%', '.'], [(16, 2), (13, 7), (15, 1)], [False, True, True, False], 34, False, [False, False, False, True], 3487, 'East', (8, 8))
Element 34: (2, (8, 8), ['', '%', '%', '.'], [(16, 1), (13, 6), (15, 2)], [False, True, True, False], 32, False, [False, False, False, True], 3496, 'East', (9, 8))
Element 35: (2, (9, 8), ['', '', '%', ''], [(16, 2), (13, 5), (15, 3)], [False, False, True, False], 30, False, [False, False, False, False], 3515, 'East', (10, 8))
Element 36: (2, (10, 8), ['', '', '%', ''], [(15, 2), (13, 6), (15, 4)], [False, False, True, False], 28, False, [False, False, False, False], 3514, 'East', (11, 8))
Element 37: (2, (11, 8), ['', '%', '%', ''], [(15, 1), (14, 6), (16, 4)], [False, True, True, False], 26, False, [False, False, False, False], 3513, 'East', (12, 8))
