Element 1: (0, (8, 2), ['.', '.', '%', '.'], [(1, 7), (3, 2), (7, 8)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (9, 2))
Element 2: (0, (9, 2), ['', '.', '%', '.'], [(1, 8), (4, 2), (8, 8)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (10, 2))
Element 3: (0, (10, 2), ['', '.', '%', '.'], [(1, 9), (4, 3), (9, 8)], [False, False, True, False], 94, False, [False, True, False, True], 78, 'East', (11, 2))
Element 4: (0, (11, 2), ['', 'F', '%', '.'], [(1, 10), (4, 4), (10, 8)], [False, False, True, False], 92, False, [False, False, False, True], 117, 'South', (11, 1))
Element 5: (0, (11, 1), ['.', '%', '', '.'], [(2, 10), (5, 4), (11, 8)], [False, True, False, False], 90, False, [True, False, False, True], 1146, 'East', (12, 1))
Element 6: (0, (12, 1), ['', '%', '.', '.'], [(3, 10), (6, 4), (12, 8)], [False, True, False, False], 88, False, [False, False, True, True], 1185, 'East', (13, 1))
Element 7: (0, (13, 1), ['', '%', '.', '%'], [(4, 10), (7, 4), (13, 8)], [False, True, False, True], 86, False, [False, False, True, False], 1224, 'North', (13, 2))
Element 8: (0, (13, 2), ['.', '', '.', '%'], [(4, 9), (7, 5), (14, 8)], [False, False, False, True], 84, False, [True, False, True, False], 2253, 'North', (13, 3))
Element 9: (0, (13, 3), ['%', '', '.', '%'], [(4, 8), (6, 5), (15, 8)], [True, False, False, True], 82, False, [False, False, True, False], 2292, 'North', (13, 4))
Element 10: (0, (13, 4), ['.', '', '.', '.'], [(5, 8), (6, 6), (16, 8)], [False, False, False, False], 80, False, [True, False, True, True], 2331, 'East', (14, 4))
Element 11: (0, (14, 4), ['', '%', '%', '.'], [(6, 8), (6, 7), (16, 7)], [False, True, True, False], 78, False, [False, False, False, True], 2370, 'East', (15, 4))
Element 12: (0, (15, 4), ['', '.', '%', '.'], [(6, 9), (6, 8), (16, 6)], [False, False, True, False], 76, False, [False, True, False, True], 2399, 'East', (16, 4))
Element 13: (0, (16, 4), ['', '%', '.', '.'], [(6, 10), (7, 8), (17, 6)], [False, True, False, False], 74, False, [False, False, True, True], 2428, 'East', (17, 4))
Element 14: (0, (17, 4), ['', '%', '%', '%'], [(7, 10), (8, 8), (18, 6)], [False, True, True, True], 72, False, [False, False, False, False], 2457, 'West', (16, 4))
Element 15: (0, (16, 4), ['', '%', '.', ''], [(8, 10), (9, 8), (18, 7)], [False, True, False, False], 70, False, [False, False, True, False], 2476, 'North', (16, 5))
Element 16: (0, (16, 5), ['%', '', '', '%'], [(9, 10), (10, 8), (18, 8)], [True, False, False, True], 68, False, [False, False, False, False], 2505, 'North', (16, 6))
Element 17: (0, (16, 6), ['.', '', '', ''], [(10, 10), (11, 8), (18, 9)], [False, False, False, False], 66, False, [True, False, False, False], 2524, 'West', (15, 6))
Element 18: (0, (15, 6), ['.', '%', '%', ''], [(11, 10), (12, 8), (18, 10)], [False, True, True, False], 64, False, [True, False, False, False], 3543, 'West', (14, 6))
Element 19: #1#
