Element 1: (2, (13, 6), ['%', '.', '.', '.'], [(15, 8), (7, 1), (14, 4)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (14, 6))
Element 2: (2, (14, 6), ['', '%', '%', '.'], [(16, 8), (8, 1), (15, 4)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (15, 6))
Element 3: (2, (15, 6), ['', '%', '%', '.'], [(16, 7), (9, 1), (16, 4)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (16, 6))
Element 4: (2, (16, 6), ['', '.', '', '.'], [(16, 8), (10, 1), (17, 4)], [False, False, False, False], 92, False, [False, True, False, True], 126, 'East', (17, 6))
Element 5: (2, (17, 6), ['', '%', '%', '.'], [(15, 8), (11, 1), (16, 4)], [False, True, True, False], 90, False, [False, False, False, True], 1135, 'East', (18, 6))
Element 6: (2, (18, 6), ['', '.', '.', '%'], [(15, 9), (12, 1), (16, 5)], [False, False, False, True], 88, False, [False, True, True, False], 1174, 'North', (18, 7))
Element 7: (2, (18, 7), ['%', '', '.', '%'], [(15, 10), (13, 1), (16, 6)], [True, False, False, True], 86, False, [False, False, True, False], 1203, 'North', (18, 8))
Element 8: (2, (18, 8), ['%', '', '.', '%'], [(16, 10), (13, 2), (17, 6)], [True, False, False, True], 84, False, [False, False, True, False], 1232, 'North', (18, 9))
Element 9: (2, (18, 9), ['%', '', '.', '%'], [(17, 10), (13, 3), (18, 6)], [True, False, False, True], 82, False, [False, False, True, False], 1261, 'North', (18, 10))
Element 10: (2, (18, 10), ['', '', '%', '%'], [(16, 10), (13, 4), (18, 5)], [False, False, True, True], 80, False, [False, False, False, False], 1290, 'West', (17, 10))
Element 11: (2, (17, 10), ['', '%', '%', ''], [(15, 10), (13, 5), (18, 6)], [False, True, True, False], 78, False, [False, False, False, False], 1299, 'West', (16, 10))
Element 12: (2, (16, 10), ['', '%', '%', ''], [(15, 9), (13, 6), (18, 7)], [False, True, True, False], 76, False, [False, False, False, False], 1298, 'West', (15, 10))
Element 13: (2, (15, 10), ['%', '', '%', ''], [(15, 8), (13, 7), (18, 8)], [True, False, True, False], 74, False, [False, False, False, False], 1307, 'South', (15, 9))
Element 14: (2, (15, 9), ['%', '', '', '%'], [(14, 8), (13, 8), (18, 9)], [True, False, False, True], 72, False, [False, False, False, False], 1316, 'South', (15, 8))
Element 15: (2, (15, 8), ['G', '%', '', ''], [(14, 8), (13, 9), (18, 10)], [False, True, False, False], 70, False, [False, False, False, False], 1325, 'East', (16, 8))
Element 16: (2, (16, 8), ['', '', '%', '%'], [(14, 8), (13, 10), (17, 10)], [False, False, True, True], 68, False, [False, False, False, False], 1334, 'South', (16, 7))
Element 17: (2, (16, 7), ['%', '', '', '%'], [(14, 8), (12, 10), (16, 10)], [True, False, False, True], 66, False, [False, False, False, False], 2333, 'North', (16, 8))
Element 18: (2, (16, 8), ['G', '', '%', '%'], [(15, 8), (11, 10), (15, 10)], [False, False, True, True], 64, False, [False, False, False, False], 3332, 'South', (16, 7))
Element 19: (2, (16, 7), ['%', '', 'G', '%'], [(16, 8), (10, 10), (15, 9)], [True, False, False, True], 62, False, [False, False, False, False], 3341, 'South', (16, 6))
Element 20: (2, (16, 6), ['', '', 'G', ''], [(16, 7), (9, 10), (15, 8)], [False, False, False, False], 60, False, [False, False, False, False], 3350, 'North', (16, 7))
Element 21: (2, (16, 7), ['%', 'G', 'G', '%'], [(16, 6), (8, 10), (16, 8)], [True, False, False, True], 58, False, [False, False, False, False], 3359, 'North', (16, 8))
Element 22: (2, (16, 8), ['', 'G', '%', '%'], [(17, 6), (7, 10), (16, 7)], [False, False, True, True], 56, False, [False, False, False, False], 3368, 'Stop', (16, 8))
Element 23: (2, (16, 8), ['', '', '%', '%'], [(18, 6), (6, 10), (16, 6)], [False, False, True, True], 54, False, [False, False, False, False], 3377, 'Stop', (16, 8))
Element 24: (2, (16, 8), ['', 'G', '%', '%'], [(18, 7), (6, 9), (16, 7)], [False, False, True, True], 52, False, [False, False, False, False], 3386, 'Stop', (16, 8))
Element 25: (2, (16, 8), ['', '', '%', '%'], [(18, 8), (6, 8), (16, 8)], [False, False, True, True], 50, False, [False, False, False, False], 3395, 'West', (15, 8))
Element 26: (2, (15, 8), ['', '%', '', ''], [(18, 9), (7, 8), (16, 7)], [False, True, False, False], 48, False, [False, False, False, False], 3404, 'Stop', (15, 8))
Element 27: (2, (15, 8), ['', '%', '', 'G'], [(18, 10), (8, 8), (16, 8)], [False, True, False, False], 46, False, [False, False, False, False], 3413, 'Stop', (15, 8))
Element 28: (2, (15, 8), ['', '%', '', 'G'], [(17, 10), (9, 8), (16, 8)], [False, True, False, False], 44, False, [False, False, False, False], 3422, 'Stop', (15, 8))
Element 29: (2, (15, 8), ['', '%', '', 'G'], [(16, 10), (10, 8), (16, 8)], [False, True, False, False], 42, False, [False, False, False, False], 3431, 'Stop', (15, 8))
Element 30: (2, (15, 8), ['', '%', '', 'G'], [(15, 10), (11, 8), (16, 8)], [False, True, False, False], 40, False, [False, False, False, False], 3440, 'Stop', (15, 8))
Element 31: (2, (15, 8), ['', '%', 'G', 'G'], [(15, 9), (12, 8), (16, 8)], [False, True, False, False], 38, False, [False, False, False, False], 3449, 'Stop', (15, 8))
Element 32: (2, (15, 8), ['', '%', '', 'G'], [(15, 10), (11, 8), (16, 8)], [False, True, False, False], 36, False, [False, False, False, False], 3448, 'Stop', (15, 8))
Element 33: (2, (15, 8), ['', '%', '', 'G'], [(16, 10), (10, 8), (16, 8)], [False, True, False, False], 34, False, [False, False, False, False], 3447, 'Stop', (15, 8))
Element 34: (2, (15, 8), ['', '%', '', ''], [(17, 10), (10, 7), (16, 7)], [False, True, False, False], 32, False, [False, False, False, False], 3446, 'West', (14, 8))
Element 35: (2, (14, 8), ['', '%', '%', ''], [(18, 10), (10, 6), (16, 6)], [False, True, True, False], 30, False, [False, False, False, False], 3445, 'West', (13, 8))
Element 36: (2, (13, 8), ['', '', '', ''], [(18, 9), (11, 6), (17, 6)], [False, False, False, False], 28, False, [False, False, False, False], 3454, 'North', (13, 9))
Element 37: (2, (13, 9), ['%', '', '', '%'], [(18, 8), (10, 6), (16, 6)], [True, False, False, True], 26, False, [False, False, False, False], 3453, 'North', (13, 10))
Element 38: (2, (13, 10), ['', '', '%', '%'], [(18, 7), (9, 6), (16, 7)], [False, False, True, True], 24, False, [False, False, False, False], 3452, 'West', (12, 10))
Element 39: (2, (12, 10), ['', '%', '%', ''], [(18, 6), (8, 6), (16, 6)], [False, True, True, False], 22, False, [False, False, False, False], 3461, 'West', (11, 10))
