Element 1: (2, (10, 2), ['.', '.', '%', '.'], [(15, 6), (3, 1), (13, 6)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (11, 2))
Element 2: (2, (11, 2), ['', 'F', '%', '.'], [(16, 6), (4, 1), (13, 7)], [False, False, True, False], 96, False, [False, False, False, True], 58, 'South', (11, 1))
Element 3: (2, (11, 1), ['.', '%', '', '.'], [(17, 6), (4, 2), (13, 8)], [False, True, False, False], 94, False, [True, False, False, True], 1087, 'East', (12, 1))
Element 4: (2, (12, 1), ['', '%', '.', '.'], [(18, 6), (4, 3), (14, 8)], [False, True, False, False], 92, False, [False, False, True, True], 1126, 'East', (13, 1))
Element 5: (2, (13, 1), ['', '%', '.', '%'], [(18, 7), (4, 4), (15, 8)], [False, True, False, True], 90, False, [False, False, True, False], 1165, 'North', (13, 2))
Element 6: (2, (13, 2), ['.', '', '.', '%'], [(18, 8), (5, 4), (16, 8)], [False, False, False, True], 88, False, [True, False, True, False], 1204, 'North', (13, 3))
Element 7: (2, (13, 3), ['%', '', '.', '%'], [(18, 9), (6, 4), (16, 7)], [True, False, False, True], 86, False, [False, False, True, False], 1243, 'North', (13, 4))
Element 8: (2, (13, 4), ['.', '', '.', '.'], [(18, 10), (7, 4), (16, 6)], [False, False, False, False], 84, False, [True, False, True, True], 1272, 'East', (14, 4))
Element 9: (2, (14, 4), ['', '%', '%', '.'], [(17, 10), (7, 5), (16, 5)], [False, True, True, False], 82, False, [False, False, False, True], 2301, 'East', (15, 4))
Element 10: (2, (15, 4), ['', '.', '%', 'G'], [(16, 10), (6, 5), (16, 4)], [False, False, True, False], 80, False, [False, True, False, False], 2340, 'South', (15, 3))
Element 11: (2, (15, 3), ['%', '.', '', '%'], [(15, 10), (6, 6), (17, 4)], [True, False, False, True], 78, False, [False, True, False, False], 2379, 'South', (15, 2))
Element 12: (2, (15, 2), ['%', '.', '', '.'], [(15, 9), (6, 7), (16, 4)], [True, False, False, False], 76, False, [False, True, False, True], 2408, 'East', (16, 2))
Element 13: (2, (16, 2), ['', '.', '%', '.'], [(15, 8), (6, 8), (15, 4)], [False, False, True, False], 74, False, [False, True, False, True], 2427, 'East', (17, 2))
Element 14: (2, (17, 2), ['', '.', '%', ''], [(16, 8), (7, 8), (15, 3)], [False, False, True, False], 72, False, [False, True, False, False], 2446, 'South', (17, 1))
Element 15: (2, (17, 1), ['.', '%', '', '.'], [(16, 7), (8, 8), (15, 2)], [False, True, False, False], 70, False, [True, False, False, True], 2465, 'East', (18, 1))
Element 16: (2, (18, 1), ['', '%', '', '%'], [(16, 8), (9, 8), (15, 1)], [False, True, False, True], 68, False, [False, False, False, False], 2494, 'North', (18, 2))
Element 17: (2, (18, 2), ['', '', '.', '%'], [(15, 8), (10, 8), (16, 1)], [False, False, False, True], 66, False, [False, False, True, False], 2513, 'North', (18, 3))
Element 18: (2, (18, 3), ['%', '', '%', '%'], [(14, 8), (11, 8), (17, 1)], [True, False, True, True], 64, False, [False, False, False, False], 2532, 'South', (18, 2))
Element 19: (2, (18, 2), ['', 'G', '', '%'], [(13, 8), (12, 8), (18, 1)], [False, False, False, True], 62, False, [False, False, False, False], 2541, 'West', (17, 2))
Element 20: (2, (17, 2), ['', '', '%', 'G'], [(13, 9), (13, 8), (18, 2)], [False, False, True, False], 60, False, [False, False, False, False], 2550, 'South', (17, 1))
Element 21: (2, (17, 1), ['', '%', '', ''], [(13, 10), (14, 8), (18, 3)], [False, True, False, False], 58, False, [False, False, False, False], 2559, 'West', (16, 1))
Element 22: (2, (16, 1), ['', '%', '', ''], [(12, 10), (15, 8), (18, 2)], [False, True, False, False], 56, False, [False, False, False, False], 3558, 'West', (15, 1))
Element 23: #1#
