Element 1: (2, (4, 8), ['.', '%', '.', '.'], [(13, 8), (3, 1), (10, 2)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (5, 8))
Element 2: (2, (5, 8), ['', '%', '%', '.'], [(14, 8), (4, 1), (11, 2)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (6, 8))
Element 3: (2, (6, 8), ['', '.', '.', '.'], [(15, 8), (4, 2), (11, 1)], [False, False, False, False], 94, False, [False, True, True, True], 1087, 'East', (7, 8))
Element 4: (2, (7, 8), ['', '%', '%', '.'], [(16, 8), (4, 3), (12, 1)], [False, True, True, False], 92, False, [False, False, False, True], 1126, 'East', (8, 8))
Element 5: (2, (8, 8), ['', '%', '%', '.'], [(16, 7), (4, 4), (13, 1)], [False, True, True, False], 90, False, [False, False, False, True], 1165, 'East', (9, 8))
Element 6: (2, (9, 8), ['', '', '%', '.'], [(16, 6), (5, 4), (13, 2)], [False, False, True, False], 88, False, [False, False, False, True], 1204, 'East', (10, 8))
Element 7: (2, (10, 8), ['', '', '%', '.'], [(17, 6), (6, 4), (13, 3)], [False, False, True, False], 86, False, [False, False, False, True], 1243, 'East', (11, 8))
Element 8: (2, (11, 8), ['', '%', '%', ''], [(18, 6), (7, 4), (13, 4)], [False, True, True, False], 84, False, [False, False, False, False], 1282, 'East', (12, 8))
Element 9: (2, (12, 8), ['', '%', '%', ''], [(18, 7), (7, 5), (14, 4)], [False, True, True, False], 82, False, [False, False, False, False], 2301, 'East', (13, 8))
Element 10: (2, (13, 8), ['', '.', '.', ''], [(18, 8), (6, 5), (15, 4)], [False, False, False, False], 80, False, [False, True, True, False], 2330, 'North', (13, 9))
Element 11: (2, (13, 9), ['%', '', '.', '%'], [(18, 9), (6, 6), (16, 4)], [True, False, False, True], 78, False, [False, False, True, False], 2369, 'North', (13, 10))
Element 12: (2, (13, 10), ['F', '', '%', '%'], [(18, 10), (6, 7), (17, 4)], [False, False, True, True], 76, False, [False, False, False, False], 2408, 'West', (12, 10))
Element 13: (2, (12, 10), ['F', '%', '%', ''], [(17, 10), (6, 8), (16, 4)], [False, True, True, False], 74, False, [False, False, False, False], 3417, 'West', (11, 10))
Element 14: #1#
