Element 1: (3, (16, 8), ['.', '.', '%', '%'], [(18, 9), (4, 2), (7, 1)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 7))
Element 2: (3, (16, 7), ['%', '.', '', '%'], [(18, 8), (4, 3), (8, 1)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 6))
Element 3: (3, (16, 6), ['.', '.', '', '.'], [(18, 7), (4, 4), (9, 1)], [False, False, False, False], 94, False, [True, True, False, True], 107, 'East', (17, 6))
Element 4: (3, (17, 6), ['', '%', '%', 'G'], [(18, 6), (5, 4), (10, 1)], [False, True, True, False], 92, False, [False, False, False, False], 146, 'West', (16, 6))
Element 5: (3, (16, 6), ['.', '.', '', ''], [(18, 5), (6, 4), (11, 1)], [False, False, False, False], 90, False, [True, True, False, False], 1165, 'South', (16, 5))
Element 6: (3, (16, 5), ['%', '.', '', '%'], [(18, 6), (7, 4), (12, 1)], [True, False, False, True], 88, False, [False, True, False, False], 1194, 'South', (16, 4))
Element 7: (3, (16, 4), ['.', '%', '', '.'], [(17, 6), (7, 5), (13, 1)], [False, True, False, False], 86, False, [True, False, False, True], 2213, 'East', (17, 4))
Element 8: (3, (17, 4), ['', '%', '%', '%'], [(16, 6), (6, 5), (13, 2)], [False, True, True, True], 84, False, [False, False, False, False], 2242, 'West', (16, 4))
Element 9: (3, (16, 4), ['.', '%', '', ''], [(15, 6), (6, 6), (13, 3)], [False, True, False, False], 82, False, [True, False, False, False], 2271, 'West', (15, 4))
Element 10: (3, (15, 4), ['.', '.', '%', ''], [(14, 6), (6, 7), (13, 4)], [False, False, True, False], 80, False, [True, True, False, False], 2310, 'South', (15, 3))
Element 11: (3, (15, 3), ['%', '.', '', '%'], [(13, 6), (6, 8), (14, 4)], [True, False, False, True], 78, False, [False, True, False, False], 2349, 'South', (15, 2))
Element 12: (3, (15, 2), ['%', '.', '', '.'], [(13, 7), (7, 8), (15, 4)], [True, False, False, False], 76, False, [False, True, False, True], 2378, 'East', (16, 2))
Element 13: (3, (16, 2), ['', '.', '%', '.'], [(13, 8), (8, 8), (16, 4)], [False, False, True, False], 74, False, [False, True, False, True], 2407, 'East', (17, 2))
Element 14: (3, (17, 2), ['', '.', '%', ''], [(14, 8), (9, 8), (17, 4)], [False, False, True, False], 72, False, [False, True, False, False], 2436, 'South', (17, 1))
Element 15: (3, (17, 1), ['.', '%', '', '.'], [(15, 8), (10, 8), (16, 4)], [False, True, False, False], 70, False, [True, False, False, True], 2465, 'East', (18, 1))
Element 16: (3, (18, 1), ['', '%', '', '%'], [(15, 9), (11, 8), (16, 5)], [False, True, False, True], 68, False, [False, False, False, False], 2494, 'North', (18, 2))
Element 17: (3, (18, 2), ['', '', '.', '%'], [(15, 10), (12, 8), (16, 6)], [False, False, False, True], 66, False, [False, False, True, False], 2513, 'North', (18, 3))
Element 18: (3, (18, 3), ['%', '', '%', '%'], [(16, 10), (13, 8), (17, 6)], [True, False, True, True], 64, False, [False, False, False, False], 2532, 'South', (18, 2))
Element 19: (3, (18, 2), ['', '', '', '%'], [(17, 10), (13, 9), (18, 6)], [False, False, False, True], 62, False, [False, False, False, False], 2551, 'South', (18, 1))
Element 20: (3, (18, 1), ['', '%', '', '%'], [(16, 10), (13, 10), (18, 7)], [False, True, False, True], 60, False, [False, False, False, False], 2560, 'West', (17, 1))
Element 21: (3, (17, 1), ['.', '%', '', ''], [(15, 10), (12, 10), (18, 8)], [False, True, False, False], 58, False, [True, False, False, False], 3559, 'West', (16, 1))
Element 22: #1#
