Element 1: (0, (18, 8), ['%', '.', '.', '%'], [(13, 3), (16, 4), (17, 4)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (18, 9))
Element 2: (0, (18, 9), ['%', '', '.', '%'], [(13, 4), (16, 5), (16, 4)], [True, False, False, True], 96, False, [False, False, True, False], 29, 'North', (18, 10))
Element 3: (0, (18, 10), ['.', '', '%', '%'], [(14, 4), (16, 6), (15, 4)], [False, False, True, True], 94, False, [True, False, False, False], 68, 'West', (17, 10))
Element 4: (0, (17, 10), ['.', '%', '%', ''], [(13, 4), (17, 6), (15, 3)], [False, True, True, False], 92, False, [True, False, False, False], 97, 'West', (16, 10))
Element 5: (0, (16, 10), ['.', '%', '%', ''], [(13, 5), (18, 6), (15, 2)], [False, True, True, False], 90, False, [True, False, False, False], 136, 'West', (15, 10))
Element 6: (0, (15, 10), ['%', '.', '%', ''], [(13, 6), (18, 7), (16, 2)], [True, False, True, False], 88, False, [False, True, False, False], 175, 'South', (15, 9))
Element 7: (0, (15, 9), ['%', '.', '', '%'], [(14, 6), (18, 8), (17, 2)], [True, False, False, True], 86, False, [False, True, False, False], 204, 'South', (15, 8))
Element 8: (0, (15, 8), ['.', '%', '', '.'], [(15, 6), (18, 9), (17, 1)], [False, True, False, False], 84, False, [True, False, False, True], 233, 'East', (16, 8))
Element 9: (0, (16, 8), ['', '.', '%', '%'], [(16, 6), (18, 10), (18, 1)], [False, False, True, True], 82, False, [False, True, False, False], 252, 'South', (16, 7))
Element 10: (0, (16, 7), ['%', '', '', '%'], [(17, 6), (17, 10), (18, 2)], [True, False, False, True], 80, False, [False, False, False, False], 261, 'South', (16, 6))
Element 11: (0, (16, 6), ['', '', '', ''], [(18, 6), (16, 10), (18, 3)], [False, False, False, False], 78, False, [False, False, False, False], 270, 'East', (17, 6))
Element 12: (0, (17, 6), ['', '%', '%', ''], [(18, 5), (15, 10), (18, 2)], [False, True, True, False], 76, False, [False, False, False, False], 279, 'East', (18, 6))
Element 13: (0, (18, 6), ['', 'G', '', '%'], [(18, 5), (15, 9), (18, 1)], [False, False, False, True], 74, False, [False, False, False, False], 278, 'North', (18, 7))
Element 14: (0, (18, 7), ['%', 'G', '', '%'], [(18, 6), (15, 8), (17, 1)], [True, False, False, True], 72, False, [False, False, False, False], 277, 'North', (18, 8))
Element 15: (0, (18, 8), ['%', '', '', '%'], [(18, 6), (14, 8), (16, 1)], [True, False, False, True], 70, False, [False, False, False, False], 296, 'South', (18, 7))
Element 16: (0, (18, 7), ['%', '', '', '%'], [(17, 6), (13, 8), (15, 1)], [True, False, False, True], 68, False, [False, False, False, False], 315, 'South', (18, 6))
Element 17: (0, (18, 6), ['', '', '', '%'], [(16, 6), (13, 7), (16, 1)], [False, False, False, True], 66, False, [False, False, False, False], 324, 'South', (18, 5))
Element 18: (0, (18, 5), ['%', '%', '', '%'], [(16, 5), (13, 6), (17, 1)], [True, True, False, True], 64, False, [False, False, False, False], 323, 'North', (18, 6))
Element 19: (0, (18, 6), ['', '', '', '%'], [(16, 4), (14, 6), (17, 2)], [False, False, False, True], 62, False, [False, False, False, False], 322, 'West', (17, 6))
Element 20: (0, (17, 6), ['', '%', '%', ''], [(17, 4), (15, 6), (18, 2)], [False, True, True, False], 60, False, [False, False, False, False], 321, 'West', (16, 6))
Element 21: (0, (16, 6), ['', '', '', ''], [(16, 4), (14, 6), (17, 2)], [False, False, False, False], 58, False, [False, False, False, False], 320, 'North', (16, 7))
Element 22: (0, (16, 7), ['%', '', '', '%'], [(15, 4), (13, 6), (16, 2)], [True, False, False, True], 56, False, [False, False, False, False], 319, 'North', (16, 8))
Element 23: (0, (16, 8), ['', '', '%', '%'], [(15, 3), (13, 5), (16, 1)], [False, False, True, True], 54, False, [False, False, False, False], 318, 'West', (15, 8))
Element 24: (0, (15, 8), ['', '%', '', ''], [(15, 2), (13, 4), (16, 2)], [False, True, False, False], 52, False, [False, False, False, False], 317, 'West', (14, 8))
Element 25: (0, (14, 8), ['', '%', '%', ''], [(15, 1), (12, 4), (15, 2)], [False, True, True, False], 50, False, [False, False, False, False], 326, 'West', (13, 8))
Element 26: (0, (13, 8), ['.', '', '.', ''], [(16, 1), (11, 4), (15, 1)], [False, False, False, False], 48, False, [True, False, True, False], 335, 'North', (13, 9))
Element 27: (0, (13, 9), ['%', '', '.', '%'], [(17, 1), (10, 4), (15, 2)], [True, False, False, True], 46, False, [False, False, True, False], 354, 'North', (13, 10))
Element 28: (0, (13, 10), ['F', '', '%', '%'], [(18, 1), (9, 4), (15, 3)], [False, False, True, True], 44, False, [False, False, False, False], 373, 'West', (12, 10))
Element 29: (0, (12, 10), ['F', '%', '%', ''], [(18, 2), (8, 4), (15, 4)], [False, True, True, False], 42, False, [False, False, False, False], 1372, 'West', (11, 10))
