Element 1: (2, (13, 2), ['.', '.', '.', '%'], [(4, 2), (9, 8), (14, 6)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (13, 3))
Element 2: (2, (13, 3), ['%', '', '.', '%'], [(4, 3), (10, 8), (15, 6)], [True, False, False, True], 96, False, [False, False, True, False], 58, 'North', (13, 4))
Element 3: (2, (13, 4), ['.', '', '.', '.'], [(4, 4), (11, 8), (16, 6)], [False, False, False, False], 94, False, [True, False, True, True], 97, 'East', (14, 4))
Element 4: (2, (14, 4), ['', '%', '%', '.'], [(5, 4), (12, 8), (17, 6)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (15, 4))
Element 5: (2, (15, 4), ['', '.', '%', '.'], [(6, 4), (13, 8), (18, 6)], [False, False, True, False], 90, False, [False, True, False, True], 175, 'East', (16, 4))
Element 6: (2, (16, 4), ['', '%', '.', '.'], [(7, 4), (14, 8), (18, 7)], [False, True, False, False], 88, False, [False, False, True, True], 214, 'East', (17, 4))
Element 7: (2, (17, 4), ['', '%', '%', '%'], [(7, 5), (15, 8), (18, 8)], [False, True, True, True], 86, False, [False, False, False, False], 1243, 'West', (16, 4))
Element 8: (2, (16, 4), ['', '%', '.', ''], [(6, 5), (16, 8), (18, 9)], [False, True, False, False], 84, False, [False, False, True, False], 1272, 'North', (16, 5))
Element 9: (2, (16, 5), ['%', '', '', '%'], [(6, 6), (16, 7), (18, 10)], [True, False, False, True], 82, False, [False, False, False, False], 1311, 'North', (16, 6))
Element 10: (2, (16, 6), ['', '', '', ''], [(6, 7), (16, 8), (17, 10)], [False, False, False, False], 80, False, [False, False, False, False], 1330, 'East', (17, 6))
Element 11: (2, (17, 6), ['', '%', '%', ''], [(6, 8), (15, 8), (16, 10)], [False, True, True, False], 78, False, [False, False, False, False], 1349, 'East', (18, 6))
Element 12: (2, (18, 6), ['', '.', '', '%'], [(7, 8), (15, 9), (15, 10)], [False, False, False, True], 76, False, [False, True, False, False], 1378, 'South', (18, 5))
Element 13: (2, (18, 5), ['%', '%', '', '%'], [(8, 8), (15, 10), (16, 10)], [True, True, False, True], 74, False, [False, False, False, False], 1387, 'North', (18, 6))
Element 14: (2, (18, 6), ['', '', '', '%'], [(9, 8), (16, 10), (17, 10)], [False, False, False, True], 72, False, [False, False, False, False], 1386, 'North', (18, 7))
Element 15: (2, (18, 7), ['%', '', '', '%'], [(10, 8), (17, 10), (18, 10)], [True, False, False, True], 70, False, [False, False, False, False], 1385, 'North', (18, 8))
Element 16: (2, (18, 8), ['%', '', 'G', '%'], [(11, 8), (18, 10), (18, 9)], [True, False, False, True], 68, False, [False, False, False, False], 1384, 'South', (18, 7))
Element 17: (2, (18, 7), ['%', '', 'G', '%'], [(12, 8), (18, 9), (18, 8)], [True, False, False, True], 66, False, [False, False, False, False], 1383, 'South', (18, 6))
Element 18: (2, (18, 6), ['', '', 'G', '%'], [(13, 8), (18, 8), (18, 7)], [False, False, False, True], 64, False, [False, False, False, False], 1382, 'West', (17, 6))
Element 19: (2, (17, 6), ['', '%', '%', 'G'], [(13, 9), (18, 7), (18, 6)], [False, True, True, False], 62, False, [False, False, False, False], 1391, 'West', (16, 6))
Element 20: (2, (16, 6), ['', '', '', ''], [(13, 10), (18, 6), (18, 5)], [False, False, False, False], 60, False, [False, False, False, False], 1400, 'North', (16, 7))
Element 21: (2, (16, 7), ['%', '', '', '%'], [(12, 10), (17, 6), (18, 5)], [True, False, False, True], 58, False, [False, False, False, False], 2399, 'North', (16, 8))
Element 22: (2, (16, 8), ['', '', '%', '%'], [(11, 10), (16, 6), (18, 6)], [False, False, True, True], 56, False, [False, False, False, False], 3398, 'West', (15, 8))
Element 23: (2, (15, 8), ['', '%', '', ''], [(10, 10), (16, 5), (17, 6)], [False, True, False, False], 54, False, [False, False, False, False], 3407, 'North', (15, 9))
Element 24: (2, (15, 9), ['%', '', '', '%'], [(9, 10), (16, 4), (17, 6)], [True, False, False, True], 52, False, [False, False, False, False], 3416, 'North', (15, 10))
Element 25: (2, (15, 10), ['%', '', '%', ''], [(8, 10), (17, 4), (16, 6)], [True, False, True, False], 50, False, [False, False, False, False], 3425, 'East', (16, 10))
Element 26: (2, (16, 10), ['', '%', '%', ''], [(7, 10), (16, 4), (16, 5)], [False, True, True, False], 48, False, [False, False, False, False], 3434, 'East', (17, 10))
