Element 1: (2, (4, 2), ['.', '.', '.', '%'], [(12, 10), (3, 6), (13, 8)], [False, False, False, True], 98, False, [True, True, True, False], 1009, 'North', (4, 3))
Element 2: (2, (4, 3), ['%', '', '.', '%'], [(11, 10), (4, 6), (14, 8)], [True, False, False, True], 96, False, [False, False, True, False], 2038, 'North', (4, 4))
Element 3: (2, (4, 4), ['.', '', '%', '.'], [(10, 10), (5, 6), (15, 8)], [False, False, True, False], 94, False, [True, False, False, True], 2077, 'East', (5, 4))
Element 4: (2, (5, 4), ['', '%', '%', '.'], [(9, 10), (6, 6), (16, 8)], [False, True, True, False], 92, False, [False, False, False, True], 2116, 'East', (6, 4))
Element 5: (2, (6, 4), ['', '.', '.', '.'], [(8, 10), (6, 7), (16, 7)], [False, False, False, False], 90, False, [False, True, True, True], 2155, 'East', (7, 4))
Element 6: (2, (7, 4), ['', '%', 'F', ''], [(7, 10), (6, 8), (16, 6)], [False, True, False, False], 88, False, [False, False, False, False], 2194, 'North', (7, 5))
Element 7: (2, (7, 5), ['.', '', '%', '%'], [(6, 10), (7, 8), (17, 6)], [False, False, True, True], 86, False, [True, False, False, False], 3223, 'West', (6, 5))
Element 8: (2, (6, 5), ['%', '', '', ''], [(6, 9), (8, 8), (18, 6)], [True, False, False, False], 84, False, [False, False, False, False], 3262, 'North', (6, 6))
Element 9: (2, (6, 6), ['', '', '', '%'], [(6, 8), (9, 8), (18, 7)], [False, False, False, True], 82, False, [False, False, False, False], 3281, 'North', (6, 7))
Element 10: (2, (6, 7), ['%', '', '', '%'], [(5, 8), (10, 8), (18, 8)], [True, False, False, True], 80, False, [False, False, False, False], 3310, 'North', (6, 8))
Element 11: (2, (6, 8), ['', '', '', ''], [(4, 8), (11, 8), (18, 9)], [False, False, False, False], 78, False, [False, False, False, False], 3339, 'East', (7, 8))
Element 12: (2, (7, 8), ['', '%', '%', ''], [(4, 9), (12, 8), (18, 10)], [False, True, True, False], 76, False, [False, False, False, False], 3368, 'East', (8, 8))
Element 13: (2, (8, 8), ['', '%', '%', ''], [(4, 10), (13, 8), (17, 10)], [False, True, True, False], 74, False, [False, False, False, False], 3387, 'East', (9, 8))
Element 14: (2, (9, 8), ['', '', '%', ''], [(3, 10), (13, 9), (16, 10)], [False, False, True, False], 72, False, [False, False, False, False], 3416, 'East', (10, 8))
Element 15: (2, (10, 8), ['', '', '%', ''], [(2, 10), (13, 10), (15, 10)], [False, False, True, False], 70, False, [False, False, False, False], 3435, 'East', (11, 8))
