Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(15, 6), (4, 9), (13, 2)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(16, 6), (4, 8), (13, 3)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', '.', '', '%'], [(17, 6), (5, 8), (13, 4)], [True, False, False, True], 94, False, [False, True, False, False], 107, 'South', (18, 7))
Element 4: (3, (18, 7), ['%', 'G', '', '%'], [(18, 6), (6, 8), (14, 4)], [True, False, False, True], 92, False, [False, False, False, False], 146, 'North', (18, 8))
Element 5: (3, (18, 8), ['%', '', '', '%'], [(18, 5), (7, 8), (15, 4)], [True, False, False, True], 90, False, [False, False, False, False], 175, 'North', (18, 9))
Element 6: (3, (18, 9), ['%', '', '', '%'], [(18, 6), (8, 8), (16, 4)], [True, False, False, True], 88, False, [False, False, False, False], 194, 'North', (18, 10))
Element 7: (3, (18, 10), ['.', '', '%', '%'], [(18, 7), (9, 8), (17, 4)], [False, False, True, True], 86, False, [True, False, False, False], 213, 'West', (17, 10))
Element 8: (3, (17, 10), ['.', '%', '%', ''], [(18, 8), (10, 8), (16, 4)], [False, True, True, False], 84, False, [True, False, False, False], 232, 'West', (16, 10))
Element 9: (3, (16, 10), ['.', '%', '%', ''], [(18, 9), (11, 8), (16, 5)], [False, True, True, False], 82, False, [True, False, False, False], 261, 'West', (15, 10))
Element 10: (3, (15, 10), ['%', '.', '%', ''], [(18, 10), (12, 8), (16, 6)], [True, False, True, False], 80, False, [False, True, False, False], 280, 'South', (15, 9))
Element 11: (3, (15, 9), ['%', '.', '', '%'], [(17, 10), (13, 8), (16, 7)], [True, False, False, True], 78, False, [False, True, False, False], 309, 'South', (15, 8))
Element 12: (3, (15, 8), ['G', '%', '', 'G'], [(16, 10), (14, 8), (16, 8)], [False, True, False, False], 76, False, [False, False, False, False], 338, 'North', (15, 9))
Element 13: (3, (15, 9), ['%', 'G', 'G', '%'], [(15, 10), (15, 8), (16, 7)], [True, False, False, True], 74, False, [False, False, False, False], 337, 'Stop', (15, 9))
Element 14: (3, (15, 9), ['%', '', '', '%'], [(16, 10), (16, 8), (16, 6)], [True, False, False, True], 72, False, [False, False, False, False], 336, 'South', (15, 8))
Element 15: (3, (15, 8), ['', '%', '', ''], [(17, 10), (16, 7), (17, 6)], [False, True, False, False], 70, False, [False, False, False, False], 335, 'West', (14, 8))
Element 16: (3, (14, 8), ['', '%', '%', ''], [(18, 10), (16, 6), (18, 6)], [False, True, True, False], 68, False, [False, False, False, False], 334, 'West', (13, 8))
Element 17: (3, (13, 8), ['', '.', '.', ''], [(18, 9), (17, 6), (18, 7)], [False, False, False, False], 66, False, [False, True, True, False], 333, 'North', (13, 9))
Element 18: (3, (13, 9), ['%', '', '.', '%'], [(18, 8), (18, 6), (18, 7)], [True, False, False, True], 64, False, [False, False, True, False], 342, 'North', (13, 10))
Element 19: (3, (13, 10), ['F', '', '%', '%'], [(18, 9), (18, 5), (18, 6)], [False, False, True, True], 62, False, [False, False, False, False], 351, 'West', (12, 10))
Element 20: (3, (12, 10), ['F', '%', '%', ''], [(18, 8), (18, 5), (18, 6)], [False, True, True, False], 60, False, [False, False, False, False], 1350, 'West', (11, 10))
Element 21: (3, (11, 10), ['.', '%', '%', ''], [(18, 7), (18, 6), (17, 6)], [False, True, True, False], 58, False, [True, False, False, False], 2349, 'West', (10, 10))
Element 22: (3, (10, 10), ['.', '%', '%', ''], [(18, 6), (17, 6), (16, 6)], [False, True, True, False], 56, False, [True, False, False, False], 2358, 'West', (9, 10))
Element 23: (3, (9, 10), ['.', '%', '%', ''], [(18, 7), (17, 6), (15, 6)], [False, True, True, False], 54, False, [True, False, False, False], 2367, 'West', (8, 10))
Element 24: (3, (8, 10), ['.', '%', '%', ''], [(18, 6), (16, 6), (14, 6)], [False, True, True, False], 52, False, [True, False, False, False], 2376, 'West', (7, 10))
Element 25: (3, (7, 10), ['.', '%', '%', ''], [(18, 5), (15, 6), (13, 6)], [False, True, True, False], 50, False, [True, False, False, False], 2395, 'West', (6, 10))
Element 26: (3, (6, 10), ['%', '.', '%', ''], [(18, 6), (14, 6), (13, 7)], [True, False, True, False], 48, False, [False, True, False, False], 2414, 'South', (6, 9))
Element 27: (3, (6, 9), ['%', '', '', '%'], [(17, 6), (13, 6), (13, 8)], [True, False, False, True], 46, False, [False, False, False, False], 2423, 'South', (6, 8))
Element 28: (3, (6, 8), ['', '.', '', ''], [(16, 6), (13, 5), (14, 8)], [False, False, False, False], 44, False, [False, True, False, False], 2432, 'South', (6, 7))
Element 29: (3, (6, 7), ['%', '.', '', '%'], [(15, 6), (13, 4), (15, 8)], [True, False, False, True], 42, False, [False, True, False, False], 2441, 'South', (6, 6))
Element 30: (3, (6, 6), ['.', '.', '', '%'], [(14, 6), (12, 4), (15, 9)], [False, False, False, True], 40, False, [True, True, False, False], 2460, 'South', (6, 5))
Element 31: (3, (6, 5), ['%', '.', '', 'F'], [(14, 6), (11, 4), (15, 10)], [True, False, False, False], 38, False, [False, True, False, False], 2479, 'East', (7, 5))
Element 32: (3, (7, 5), ['', '.', '%', '%'], [(15, 6), (10, 4), (16, 10)], [False, False, True, True], 36, False, [False, True, False, False], 3488, 'South', (7, 4))
Element 33: (3, (7, 4), ['.', '%', '', ''], [(16, 6), (9, 4), (17, 10)], [False, True, False, False], 34, False, [True, False, False, False], 3507, 'West', (6, 4))
Element 34: (3, (6, 4), ['.', '.', '', ''], [(17, 6), (8, 4), (18, 10)], [False, False, False, False], 32, False, [True, True, False, False], 3516, 'South', (6, 3))
Element 35: (3, (6, 3), ['%', '.', '', '%'], [(18, 6), (7, 4), (18, 9)], [True, False, False, True], 30, False, [False, True, False, False], 3525, 'South', (6, 2))
Element 36: (3, (6, 2), ['%', '.', '', '.'], [(18, 7), (7, 5), (18, 8)], [True, False, False, False], 28, False, [False, True, False, True], 3534, 'East', (7, 2))
