Element 1: (0, (16, 1), ['.', '%', '.', '.'], [(1, 9), (2, 2), (18, 3)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (17, 1))
Element 2: (0, (17, 1), ['', '%', '.', '.'], [(1, 10), (3, 2), (18, 2)], [False, True, False, False], 96, False, [False, False, True, True], 29, 'East', (18, 1))
Element 3: (0, (18, 1), ['', '%', '', '%'], [(2, 10), (4, 2), (17, 2)], [False, True, False, True], 94, False, [False, False, False, False], 68, 'North', (18, 2))
Element 4: (0, (18, 2), ['', '', '', '%'], [(3, 10), (4, 3), (16, 2)], [False, False, False, True], 92, False, [False, False, False, False], 97, 'North', (18, 3))
Element 5: (0, (18, 3), ['%', '', '%', '%'], [(4, 10), (4, 4), (15, 2)], [True, False, True, True], 90, False, [False, False, False, False], 126, 'South', (18, 2))
Element 6: (0, (18, 2), ['', '', '', '%'], [(4, 9), (5, 4), (15, 3)], [False, False, False, True], 88, False, [False, False, False, False], 155, 'West', (17, 2))
Element 7: (0, (17, 2), ['', '', '%', ''], [(4, 8), (6, 4), (15, 4)], [False, False, True, False], 86, False, [False, False, False, False], 184, 'West', (16, 2))
Element 8: (0, (16, 2), ['', '', '%', ''], [(5, 8), (7, 4), (16, 4)], [False, False, True, False], 84, False, [False, False, False, False], 213, 'West', (15, 2))
Element 9: (0, (15, 2), ['%', '.', '', ''], [(6, 8), (7, 5), (17, 4)], [True, False, False, False], 82, False, [False, True, False, False], 1232, 'South', (15, 1))
Element 10: (0, (15, 1), ['%', '%', '', ''], [(7, 8), (6, 5), (16, 4)], [True, True, False, False], 80, False, [False, False, False, False], 1261, 'North', (15, 2))
Element 11: (0, (15, 2), ['%', '', '', ''], [(8, 8), (6, 6), (16, 5)], [True, False, False, False], 78, False, [False, False, False, False], 1290, 'North', (15, 3))
Element 12: (0, (15, 3), ['%', '', '', '%'], [(9, 8), (6, 7), (16, 6)], [True, False, False, True], 76, False, [False, False, False, False], 1319, 'North', (15, 4))
Element 13: (0, (15, 4), ['.', '', '%', ''], [(10, 8), (6, 8), (17, 6)], [False, False, True, False], 74, False, [True, False, False, False], 1338, 'West', (14, 4))
Element 14: (0, (14, 4), ['.', '%', '%', ''], [(11, 8), (6, 9), (18, 6)], [False, True, True, False], 72, False, [True, False, False, False], 1377, 'West', (13, 4))
Element 15: (0, (13, 4), ['.', '.', '.', ''], [(12, 8), (6, 10), (18, 7)], [False, False, False, False], 70, False, [True, True, True, False], 1416, 'North', (13, 5))
Element 16: (0, (13, 5), ['%', '', '.', '%'], [(13, 8), (7, 10), (18, 8)], [True, False, False, True], 68, False, [False, False, True, False], 1455, 'North', (13, 6))
Element 17: (0, (13, 6), ['%', '', '.', '.'], [(14, 8), (8, 10), (18, 9)], [True, False, False, False], 66, False, [False, False, True, True], 1494, 'East', (14, 6))
Element 18: (0, (14, 6), ['', '%', '%', '.'], [(15, 8), (9, 10), (18, 10)], [False, True, True, False], 64, False, [False, False, False, True], 1533, 'East', (15, 6))
Element 19: (0, (15, 6), ['', '%', '%', ''], [(16, 8), (10, 10), (17, 10)], [False, True, True, False], 62, False, [False, False, False, False], 1572, 'East', (16, 6))
Element 20: (0, (16, 6), ['', '', 'G', ''], [(16, 7), (11, 10), (16, 10)], [False, False, False, False], 60, False, [False, False, False, False], 2591, 'East', (17, 6))
Element 21: (0, (17, 6), ['G', '%', '%', ''], [(16, 6), (12, 10), (15, 10)], [False, True, True, False], 58, False, [False, False, False, False], 3600, 'East', (18, 6))
Element 22: (0, (18, 6), ['G', '.', '', '%'], [(17, 6), (13, 10), (15, 9)], [False, False, False, True], 56, False, [False, True, False, False], 3619, 'South', (18, 5))
Element 23: (0, (18, 5), ['%', '%', 'G', '%'], [(18, 6), (13, 9), (15, 8)], [True, True, False, True], 54, False, [False, False, False, False], 3638, 'Stop', (18, 5))
Element 24: (0, (18, 5), ['%', '%', '', '%'], [(18, 7), (13, 8), (16, 8)], [True, True, False, True], 52, False, [False, False, False, False], 3637, 'North', (18, 6))
Element 25: (0, (18, 6), ['', '', '', '%'], [(18, 8), (13, 7), (16, 7)], [False, False, False, True], 50, False, [False, False, False, False], 3646, 'Stop', (18, 6))
Element 26: (0, (18, 6), ['', '', '', '%'], [(18, 9), (13, 6), (16, 8)], [False, False, False, True], 48, False, [False, False, False, False], 3645, 'West', (17, 6))
Element 27: (0, (17, 6), ['', '%', '%', ''], [(18, 10), (14, 6), (15, 8)], [False, True, True, False], 46, False, [False, False, False, False], 3644, 'West', (16, 6))
Element 28: (0, (16, 6), ['G', '', '', ''], [(17, 10), (15, 6), (14, 8)], [False, False, False, False], 44, False, [False, False, False, False], 3643, 'South', (16, 5))
Element 29: (0, (16, 5), ['%', '', 'G', '%'], [(16, 10), (16, 6), (13, 8)], [True, False, False, True], 42, False, [False, False, False, False], 3642, 'South', (16, 4))
Element 30: (0, (16, 4), ['', '%', '', ''], [(15, 10), (17, 6), (13, 9)], [False, True, False, False], 40, False, [False, False, False, False], 3641, 'East', (17, 4))
Element 31: (0, (17, 4), ['', '%', '%', '%'], [(15, 9), (18, 6), (13, 10)], [False, True, True, True], 38, False, [False, False, False, False], 3640, 'West', (16, 4))
Element 32: (0, (16, 4), ['', '%', '', ''], [(15, 10), (18, 7), (12, 10)], [False, True, False, False], 36, False, [False, False, False, False], 3639, 'North', (16, 5))
Element 33: (0, (16, 5), ['%', '', '', '%'], [(16, 10), (18, 8), (11, 10)], [True, False, False, True], 34, False, [False, False, False, False], 3638, 'North', (16, 6))
Element 34: (0, (16, 6), ['', '', '', ''], [(17, 10), (18, 9), (10, 10)], [False, False, False, False], 32, False, [False, False, False, False], 3637, 'West', (15, 6))
Element 35: (0, (15, 6), ['', '%', '%', ''], [(18, 10), (18, 8), (9, 10)], [False, True, True, False], 30, False, [False, False, False, False], 3636, 'West', (14, 6))
Element 36: (0, (14, 6), ['', '%', '%', ''], [(18, 9), (18, 7), (8, 10)], [False, True, True, False], 28, False, [False, False, False, False], 3635, 'West', (13, 6))
Element 37: (0, (13, 6), ['%', '', '', ''], [(18, 8), (18, 6), (7, 10)], [True, False, False, False], 26, False, [False, False, False, False], 3634, 'North', (13, 7))
Element 38: (0, (13, 7), ['%', '', '', '%'], [(18, 7), (18, 5), (6, 10)], [True, False, False, True], 24, False, [False, False, False, False], 3633, 'North', (13, 8))
Element 39: (0, (13, 8), ['', '', '', ''], [(18, 6), (18, 5), (6, 9)], [False, False, False, False], 22, False, [False, False, False, False], 3632, 'East', (14, 8))
Element 40: (0, (14, 8), ['', '%', '%', ''], [(17, 6), (18, 6), (6, 8)], [False, True, True, False], 20, False, [False, False, False, False], 3631, 'East', (15, 8))
Element 41: (0, (15, 8), ['', '%', '', ''], [(16, 6), (17, 6), (7, 8)], [False, True, False, False], 18, False, [False, False, False, False], 3630, 'East', (16, 8))
Element 42: (0, (16, 8), ['', '', '%', '%'], [(16, 5), (17, 6), (8, 8)], [False, False, True, True], 16, False, [False, False, False, False], 3629, 'South', (16, 7))
Element 43: (0, (16, 7), ['%', 'G', '', '%'], [(16, 4), (16, 6), (9, 8)], [True, False, False, True], 14, False, [False, False, False, False], 3628, 'North', (16, 8))
Element 44: (0, (16, 8), ['', '', '%', '%'], [(17, 4), (16, 5), (10, 8)], [False, False, True, True], 12, False, [False, False, False, False], 3627, 'West', (15, 8))
Element 45: (0, (15, 8), ['', '%', '', ''], [(16, 4), (16, 6), (11, 8)], [False, True, False, False], 10, False, [False, False, False, False], 3626, 'North', (15, 9))
Element 46: (0, (15, 9), ['%', '', '', '%'], [(15, 4), (15, 6), (12, 8)], [True, False, False, True], 8, False, [False, False, False, False], 3625, 'North', (15, 10))
Element 47: (0, (15, 10), ['%', '', '%', ''], [(15, 3), (14, 6), (11, 8)], [True, False, True, False], 6, False, [False, False, False, False], 3624, 'East', (16, 10))
Element 48: (0, (16, 10), ['', '%', '%', ''], [(15, 2), (13, 6), (10, 8)], [False, True, True, False], 4, False, [False, False, False, False], 3623, 'East', (17, 10))
Element 49: (0, (17, 10), ['', '%', '%', ''], [(16, 2), (13, 5), (10, 7)], [False, True, True, False], 2, False, [False, False, False, False], 3622, 'East', (18, 10))
Element 50: (0, (18, 10), ['', '', '%', '%'], [(17, 2), (13, 4), (10, 6)], [False, False, True, True], 0, False, [False, False, False, False], 3621, 'Stop', (18, 10))
Element 51: #0#
