Element 1: (1, (6, 4), ['.', '.', '.', '.'], [(11, 1), (7, 8), (14, 4)], [False, False, False, False], 98, False, [True, True, True, True], 999, 'East', (7, 4))
Element 2: (1, (7, 4), ['', '%', 'F', ''], [(12, 1), (8, 8), (15, 4)], [False, True, False, False], 96, False, [False, False, False, False], 1038, 'North', (7, 5))
Element 3: (1, (7, 5), ['.', '', '%', '%'], [(13, 1), (9, 8), (16, 4)], [False, False, True, True], 94, False, [True, False, False, False], 2067, 'West', (6, 5))
Element 4: (1, (6, 5), ['%', '', '.', ''], [(13, 2), (10, 8), (17, 4)], [True, False, False, False], 92, False, [False, False, True, False], 2106, 'North', (6, 6))
Element 5: (1, (6, 6), ['.', '', '.', '%'], [(13, 3), (11, 8), (16, 4)], [False, False, False, True], 90, False, [True, False, True, False], 2135, 'North', (6, 7))
Element 6: (1, (6, 7), ['%', '', '.', '%'], [(13, 4), (12, 8), (16, 5)], [True, False, False, True], 88, False, [False, False, True, False], 2174, 'North', (6, 8))
Element 7: (1, (6, 8), ['.', '', '.', ''], [(13, 5), (13, 8), (16, 6)], [False, False, False, False], 86, False, [True, False, True, False], 2213, 'North', (6, 9))
Element 8: (1, (6, 9), ['%', '', '.', '%'], [(13, 6), (14, 8), (17, 6)], [True, False, False, True], 84, False, [False, False, True, False], 2252, 'North', (6, 10))
Element 9: (1, (6, 10), ['%', '', '%', '.'], [(14, 6), (15, 8), (18, 6)], [True, False, True, False], 82, False, [False, False, False, True], 2291, 'East', (7, 10))
Element 10: (1, (7, 10), ['', '%', '%', '.'], [(15, 6), (16, 8), (18, 7)], [False, True, True, False], 80, False, [False, False, False, True], 2330, 'East', (8, 10))
Element 11: (1, (8, 10), ['', '%', '%', '.'], [(16, 6), (16, 7), (18, 8)], [False, True, True, False], 78, False, [False, False, False, True], 2359, 'East', (9, 10))
Element 12: (1, (9, 10), ['', '%', '%', '.'], [(17, 6), (16, 8), (18, 9)], [False, True, True, False], 76, False, [False, False, False, True], 2378, 'East', (10, 10))
Element 13: (1, (10, 10), ['', '%', '%', 'F'], [(18, 6), (15, 8), (18, 10)], [False, True, True, False], 74, False, [False, False, False, False], 2397, 'East', (11, 10))
Element 14: (1, (11, 10), ['', '%', '%', 'F'], [(18, 5), (15, 9), (17, 10)], [False, True, True, False], 72, False, [False, False, False, False], 3426, 'East', (12, 10))
Element 15: #1#
