Element 1: (2, (6, 10), ['%', '.', '%', '.'], [(13, 10), (4, 2), (18, 3)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (7, 10))
Element 2: (2, (7, 10), ['', '%', '%', '.'], [(12, 10), (4, 3), (18, 2)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (8, 10))
Element 3: (2, (8, 10), ['', '%', '%', '.'], [(11, 10), (4, 4), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 2067, 'East', (9, 10))
Element 4: (2, (9, 10), ['', '%', '%', 'G'], [(10, 10), (5, 4), (17, 1)], [False, True, True, False], 92, False, [False, False, False, False], 2106, 'West', (8, 10))
Element 5: (2, (8, 10), ['', '%', '%', 'G'], [(9, 10), (6, 4), (17, 2)], [False, True, True, False], 90, False, [False, False, False, False], 2125, 'West', (7, 10))
Element 6: (2, (7, 10), ['', '%', '%', 'G'], [(8, 10), (7, 4), (16, 2)], [False, True, True, False], 88, False, [False, False, False, False], 2144, 'West', (6, 10))
Element 7: (2, (6, 10), ['%', '.', '%', 'G'], [(7, 10), (7, 5), (16, 1)], [True, False, True, False], 86, False, [False, True, False, False], 3153, 'South', (6, 9))
Element 8: (2, (6, 9), ['%', '.', 'G', '%'], [(6, 10), (6, 5), (15, 1)], [True, False, False, True], 84, False, [False, True, False, False], 3182, 'South', (6, 8))
Element 9: (2, (6, 8), ['.', '.', 'G', '.'], [(6, 9), (6, 6), (15, 2)], [False, False, False, False], 82, False, [True, True, False, True], 3211, 'East', (7, 8))
Element 10: (2, (7, 8), ['G', '%', '%', '.'], [(6, 8), (6, 7), (15, 3)], [False, True, True, False], 80, False, [False, False, False, True], 3240, 'East', (8, 8))
Element 11: (2, (8, 8), ['', '%', '%', '.'], [(5, 8), (6, 8), (15, 4)], [False, True, True, False], 78, False, [False, False, False, True], 3269, 'East', (9, 8))
Element 12: (2, (9, 8), ['', '', '%', '.'], [(4, 8), (7, 8), (16, 4)], [False, False, True, False], 76, False, [False, False, False, True], 3298, 'East', (10, 8))
Element 13: (2, (10, 8), ['', '', '%', '.'], [(4, 9), (8, 8), (17, 4)], [False, False, True, False], 74, False, [False, False, False, True], 3327, 'East', (11, 8))
Element 14: (2, (11, 8), ['', '%', '%', '.'], [(4, 10), (9, 8), (16, 4)], [False, True, True, False], 72, False, [False, False, False, True], 3346, 'East', (12, 8))
Element 15: (2, (12, 8), ['', '%', '%', '.'], [(3, 10), (10, 8), (16, 5)], [False, True, True, False], 70, False, [False, False, False, True], 3375, 'East', (13, 8))
Element 16: (2, (13, 8), ['', '.', '', '.'], [(2, 10), (11, 8), (16, 6)], [False, False, False, False], 68, False, [False, True, False, True], 3404, 'East', (14, 8))
Element 17: (2, (14, 8), ['', '%', '%', '.'], [(1, 10), (12, 8), (17, 6)], [False, True, True, False], 66, False, [False, False, False, True], 3433, 'East', (15, 8))
Element 18: (2, (15, 8), ['', '%', '.', '.'], [(1, 9), (13, 8), (18, 6)], [False, True, False, False], 64, False, [False, False, True, True], 3462, 'East', (16, 8))
Element 19: (2, (16, 8), ['', '.', '%', '%'], [(1, 8), (13, 7), (18, 7)], [False, False, True, True], 62, False, [False, True, False, False], 3501, 'South', (16, 7))
Element 20: (2, (16, 7), ['%', '', '', '%'], [(1, 7), (13, 6), (18, 8)], [True, False, False, True], 60, False, [False, False, False, False], 3540, 'South', (16, 6))
Element 21: (2, (16, 6), ['.', '', '', ''], [(1, 6), (14, 6), (18, 9)], [False, False, False, False], 58, False, [True, False, False, False], 3569, 'West', (15, 6))
Element 22: (2, (15, 6), ['', '%', '%', ''], [(2, 6), (13, 6), (18, 10)], [False, True, True, False], 56, False, [False, False, False, False], 3598, 'West', (14, 6))
Element 23: (2, (14, 6), ['', '%', '%', ''], [(3, 6), (13, 5), (17, 10)], [False, True, True, False], 54, False, [False, False, False, False], 3627, 'West', (13, 6))
Element 24: (2, (13, 6), ['%', '', '', ''], [(4, 6), (13, 4), (16, 10)], [True, False, False, False], 52, False, [False, False, False, False], 3656, 'North', (13, 7))
Element 25: (2, (13, 7), ['%', '', '', '%'], [(5, 6), (14, 4), (15, 10)], [True, False, False, True], 50, False, [False, False, False, False], 3685, 'South', (13, 6))
Element 26: (2, (13, 6), ['%', '', '', ''], [(6, 6), (15, 4), (15, 9)], [True, False, False, False], 48, False, [False, False, False, False], 3694, 'South', (13, 5))
Element 27: (2, (13, 5), ['%', '', '', '%'], [(6, 7), (16, 4), (15, 8)], [True, False, False, True], 46, False, [False, False, False, False], 3693, 'South', (13, 4))
Element 28: (2, (13, 4), ['.', '.', '', ''], [(6, 6), (17, 4), (16, 8)], [False, False, False, False], 44, False, [True, True, False, False], 3692, 'South', (13, 3))
Element 29: (2, (13, 3), ['%', '.', '', '%'], [(6, 5), (16, 4), (16, 7)], [True, False, False, True], 42, False, [False, True, False, False], 3701, 'South', (13, 2))
Element 30: (2, (13, 2), ['.', '.', '', '%'], [(7, 5), (16, 5), (16, 8)], [False, False, False, True], 40, False, [True, True, False, False], 3710, 'South', (13, 1))
Element 31: (2, (13, 1), ['.', '%', '', '%'], [(7, 4), (16, 6), (15, 8)], [False, True, False, True], 38, False, [True, False, False, False], 3719, 'West', (12, 1))
Element 32: (2, (12, 1), ['F', '%', '.', ''], [(8, 4), (17, 6), (14, 8)], [False, True, False, False], 36, False, [False, False, True, False], 3728, 'West', (11, 1))
Element 33: #1#
