Element 1: (2, (6, 6), ['.', '.', '.', '%'], [(18, 2), (1, 9), (17, 10)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (6, 7))
Element 2: (2, (6, 7), ['%', '', '.', '%'], [(18, 1), (1, 10), (18, 10)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (6, 8))
Element 3: (2, (6, 8), ['.', '', '.', '.'], [(17, 1), (2, 10), (18, 9)], [False, False, False, False], 94, False, [True, False, True, True], 87, 'East', (7, 8))
Element 4: (2, (7, 8), ['', '%', '%', '.'], [(17, 2), (3, 10), (18, 8)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (8, 8))
Element 5: (2, (8, 8), ['', '%', '%', '.'], [(16, 2), (4, 10), (18, 7)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (9, 8))
Element 6: (2, (9, 8), ['', '', '%', '.'], [(16, 1), (4, 9), (18, 6)], [False, False, True, False], 88, False, [False, False, False, True], 204, 'East', (10, 8))
Element 7: (2, (10, 8), ['', '', '%', '.'], [(15, 1), (4, 8), (18, 5)], [False, False, True, False], 86, False, [False, False, False, True], 243, 'East', (11, 8))
Element 8: (2, (11, 8), ['', '%', '%', '.'], [(15, 2), (5, 8), (18, 6)], [False, True, True, False], 84, False, [False, False, False, True], 272, 'East', (12, 8))
Element 9: (2, (12, 8), ['', '%', '%', '.'], [(15, 3), (6, 8), (17, 6)], [False, True, True, False], 82, False, [False, False, False, True], 301, 'East', (13, 8))
Element 10: (2, (13, 8), ['', '.', '.', '.'], [(15, 4), (6, 9), (16, 6)], [False, False, False, False], 80, False, [False, True, True, True], 340, 'East', (14, 8))
Element 11: (2, (14, 8), ['', '%', '%', '.'], [(16, 4), (6, 10), (16, 7)], [False, True, True, False], 78, False, [False, False, False, True], 379, 'East', (15, 8))
Element 12: (2, (15, 8), ['', '%', '.', 'G'], [(17, 4), (7, 10), (16, 8)], [False, True, False, False], 76, False, [False, False, True, False], 418, 'North', (15, 9))
Element 13: (2, (15, 9), ['%', 'G', '.', '%'], [(16, 4), (8, 10), (15, 8)], [True, False, False, True], 74, False, [False, False, True, False], 437, 'North', (15, 10))
Element 14: (2, (15, 10), ['%', 'G', '%', '.'], [(16, 5), (9, 10), (15, 9)], [True, False, True, False], 72, False, [False, False, False, True], 466, 'East', (16, 10))
Element 15: (2, (16, 10), ['G', '%', '%', ''], [(16, 6), (10, 10), (15, 10)], [False, True, True, False], 70, False, [False, False, False, False], 485, 'East', (17, 10))
Element 16: (2, (17, 10), ['G', '%', '%', ''], [(15, 6), (11, 10), (16, 10)], [False, True, True, False], 68, False, [False, False, False, False], 1494, 'East', (18, 10))
Element 17: (2, (18, 10), ['', '', '%', '%'], [(14, 6), (12, 10), (15, 10)], [False, False, True, True], 66, False, [False, False, False, False], 2503, 'South', (18, 9))
Element 18: (2, (18, 9), ['%', '', '', '%'], [(13, 6), (13, 10), (15, 9)], [True, False, False, True], 64, False, [False, False, False, False], 2522, 'South', (18, 8))
Element 19: (2, (18, 8), ['%', '', '', '%'], [(13, 7), (13, 9), (15, 8)], [True, False, False, True], 62, False, [False, False, False, False], 2541, 'South', (18, 7))
Element 20: (2, (18, 7), ['%', '', '', '%'], [(13, 8), (13, 10), (14, 8)], [True, False, False, True], 60, False, [False, False, False, False], 2540, 'South', (18, 6))
Element 21: (2, (18, 6), ['', '', '', '%'], [(14, 8), (12, 10), (15, 8)], [False, False, False, True], 58, False, [False, False, False, False], 2539, 'South', (18, 5))
Element 22: (2, (18, 5), ['%', '%', '', '%'], [(15, 8), (11, 10), (16, 8)], [True, True, False, True], 56, False, [False, False, False, False], 2538, 'North', (18, 6))
Element 23: (2, (18, 6), ['', '', '', '%'], [(16, 8), (10, 10), (16, 7)], [False, False, False, True], 54, False, [False, False, False, False], 2537, 'West', (17, 6))
Element 24: (2, (17, 6), ['G', '%', '%', ''], [(16, 7), (9, 10), (16, 6)], [False, True, True, False], 52, False, [False, False, False, False], 2536, 'East', (18, 6))
Element 25: (2, (18, 6), ['', '', '', '%'], [(16, 8), (8, 10), (16, 5)], [False, False, False, True], 50, False, [False, False, False, False], 2535, 'North', (18, 7))
Element 26: (2, (18, 7), ['%', '', '', '%'], [(15, 8), (7, 10), (16, 4)], [True, False, False, True], 48, False, [False, False, False, False], 2534, 'North', (18, 8))
Element 27: (2, (18, 8), ['%', '', '', '%'], [(15, 9), (6, 10), (17, 4)], [True, False, False, True], 46, False, [False, False, False, False], 2533, 'North', (18, 9))
Element 28: (2, (18, 9), ['%', '', '', '%'], [(15, 10), (6, 9), (16, 4)], [True, False, False, True], 44, False, [False, False, False, False], 2532, 'North', (18, 10))
Element 29: (2, (18, 10), ['', '', '%', '%'], [(16, 10), (6, 8), (15, 4)], [False, False, True, True], 42, False, [False, False, False, False], 2531, 'West', (17, 10))
Element 30: (2, (17, 10), ['', '%', '%', ''], [(15, 10), (7, 8), (14, 4)], [False, True, True, False], 40, False, [False, False, False, False], 2540, 'West', (16, 10))
Element 31: (2, (16, 10), ['', '%', '%', ''], [(15, 9), (8, 8), (13, 4)], [False, True, True, False], 38, False, [False, False, False, False], 2549, 'West', (15, 10))
Element 32: (2, (15, 10), ['%', '', '%', ''], [(15, 8), (9, 8), (13, 5)], [True, False, True, False], 36, False, [False, False, False, False], 2558, 'South', (15, 9))
Element 33: (2, (15, 9), ['%', '', '', '%'], [(14, 8), (10, 8), (13, 6)], [True, False, False, True], 34, False, [False, False, False, False], 2557, 'South', (15, 8))
Element 34: (2, (15, 8), ['', '%', '', ''], [(13, 8), (11, 8), (14, 6)], [False, True, False, False], 32, False, [False, False, False, False], 2556, 'West', (14, 8))
Element 35: (2, (14, 8), ['', '%', '%', ''], [(13, 9), (12, 8), (15, 6)], [False, True, True, False], 30, False, [False, False, False, False], 2555, 'West', (13, 8))
Element 36: (2, (13, 8), ['', '', '', ''], [(13, 10), (11, 8), (14, 6)], [False, False, False, False], 28, False, [False, False, False, False], 2554, 'North', (13, 9))
Element 37: (2, (13, 9), ['%', '', '', '%'], [(12, 10), (10, 8), (13, 6)], [True, False, False, True], 26, False, [False, False, False, False], 2553, 'North', (13, 10))
Element 38: (2, (13, 10), ['', '', '%', '%'], [(11, 10), (10, 7), (13, 7)], [False, False, True, True], 24, False, [False, False, False, False], 2552, 'West', (12, 10))
Element 39: (2, (12, 10), ['', '%', '%', ''], [(10, 10), (10, 6), (13, 8)], [False, True, True, False], 22, False, [False, False, False, False], 2551, 'West', (11, 10))
Element 40: (2, (11, 10), ['', '%', '%', ''], [(9, 10), (11, 6), (13, 9)], [False, True, True, False], 20, False, [False, False, False, False], 2560, 'West', (10, 10))
Element 41: (2, (10, 10), ['', '%', '%', ''], [(8, 10), (10, 6), (13, 10)], [False, True, True, False], 18, False, [False, False, False, False], 2559, 'West', (9, 10))
Element 42: (2, (9, 10), ['', '%', '%', ''], [(7, 10), (9, 6), (12, 10)], [False, True, True, False], 16, False, [False, False, False, False], 2558, 'West', (8, 10))
Element 43: (2, (8, 10), ['', '%', '%', ''], [(6, 10), (8, 6), (11, 10)], [False, True, True, False], 14, False, [False, False, False, False], 2567, 'West', (7, 10))
Element 44: (2, (7, 10), ['', '%', '%', ''], [(6, 9), (9, 6), (10, 10)], [False, True, True, False], 12, False, [False, False, False, False], 2566, 'West', (6, 10))
Element 45: (2, (6, 10), ['%', '', '%', ''], [(6, 8), (9, 7), (9, 10)], [True, False, True, False], 10, False, [False, False, False, False], 2565, 'South', (6, 9))
Element 46: (2, (6, 9), ['%', '', '', '%'], [(7, 8), (9, 6), (8, 10)], [True, False, False, True], 8, False, [False, False, False, False], 2564, 'North', (6, 10))
Element 47: (2, (6, 10), ['%', '', '%', 'G'], [(8, 8), (10, 6), (7, 10)], [True, False, True, False], 6, False, [False, False, False, False], 2563, 'South', (6, 9))
Element 48: (2, (6, 9), ['%', '', 'G', '%'], [(9, 8), (10, 7), (6, 10)], [True, False, False, True], 4, False, [False, False, False, False], 2562, 'North', (6, 10))
Element 49: (2, (6, 10), ['%', 'G', '%', ''], [(10, 8), (9, 7), (6, 9)], [True, False, True, False], 2, False, [False, False, False, False], 2561, 'East', (7, 10))
Element 50: (2, (7, 10), ['', '%', '%', ''], [(10, 8), (9, 7), (6, 8)], [False, True, True, False], 0, False, [False, False, False, False], 2560, 'Stop', (7, 10))
Element 51: #0#
