Element 1: (3, (10, 2), ['.', '.', '%', '.'], [(7, 4), (3, 1), (8, 8)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (11, 2))
Element 2: (3, (11, 2), ['', 'F', '%', '.'], [(7, 5), (4, 1), (9, 8)], [False, False, True, False], 96, False, [False, False, False, True], 1058, 'South', (11, 1))
Element 3: (3, (11, 1), ['.', '%', '', '.'], [(6, 5), (4, 2), (10, 8)], [False, True, False, False], 94, False, [True, False, False, True], 2087, 'East', (12, 1))
Element 4: (3, (12, 1), ['', '%', '.', '.'], [(6, 6), (4, 3), (11, 8)], [False, True, False, False], 92, False, [False, False, True, True], 2126, 'East', (13, 1))
Element 5: (3, (13, 1), ['', '%', '.', '%'], [(6, 7), (4, 4), (12, 8)], [False, True, False, True], 90, False, [False, False, True, False], 2165, 'North', (13, 2))
Element 6: (3, (13, 2), ['.', '', '.', '%'], [(6, 8), (5, 4), (13, 8)], [False, False, False, True], 88, False, [True, False, True, False], 2204, 'North', (13, 3))
Element 7: (3, (13, 3), ['%', '', '.', '%'], [(6, 9), (6, 4), (14, 8)], [True, False, False, True], 86, False, [False, False, True, False], 2233, 'North', (13, 4))
Element 8: (3, (13, 4), ['.', '', '.', '.'], [(6, 10), (6, 3), (15, 8)], [False, False, False, False], 84, False, [True, False, True, True], 2272, 'East', (14, 4))
Element 9: (3, (14, 4), ['', '%', '%', '.'], [(7, 10), (6, 2), (16, 8)], [False, True, True, False], 82, False, [False, False, False, True], 2311, 'East', (15, 4))
Element 10: (3, (15, 4), ['', '.', '%', '.'], [(8, 10), (7, 2), (16, 7)], [False, False, True, False], 80, False, [False, True, False, True], 2350, 'East', (16, 4))
Element 11: (3, (16, 4), ['', '%', '.', '.'], [(9, 10), (8, 2), (16, 6)], [False, True, False, False], 78, False, [False, False, True, True], 2389, 'East', (17, 4))
Element 12: (3, (17, 4), ['', '%', '%', '%'], [(10, 10), (9, 2), (17, 6)], [False, True, True, True], 76, False, [False, False, False, False], 2428, 'West', (16, 4))
Element 13: (3, (16, 4), ['', '%', '.', ''], [(11, 10), (9, 1), (18, 6)], [False, True, False, False], 74, False, [False, False, True, False], 3447, 'North', (16, 5))
Element 14: #1#
