Element 1: (1, (6, 2), ['%', '.', '.', '.'], [(16, 6), (11, 4), (15, 8)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (7, 2))
Element 2: (1, (7, 2), ['', '.', '%', '.'], [(17, 6), (12, 4), (16, 8)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (8, 2))
Element 3: (1, (8, 2), ['', '.', '%', '.'], [(18, 6), (13, 4), (16, 7)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (9, 2))
Element 4: (1, (9, 2), ['', '.', '%', '.'], [(18, 7), (14, 4), (16, 6)], [False, False, True, False], 92, False, [False, True, False, True], 116, 'East', (10, 2))
Element 5: (1, (10, 2), ['', '.', '%', '.'], [(18, 8), (15, 4), (16, 5)], [False, False, True, False], 90, False, [False, True, False, True], 155, 'East', (11, 2))
Element 6: (1, (11, 2), ['', 'F', '%', '.'], [(18, 9), (16, 4), (16, 6)], [False, False, True, False], 88, False, [False, False, False, True], 184, 'South', (11, 1))
Element 7: (1, (11, 1), ['.', '%', '', '.'], [(18, 10), (17, 4), (17, 6)], [False, True, False, False], 86, False, [True, False, False, True], 1203, 'East', (12, 1))
Element 8: (1, (12, 1), ['', '%', '.', '.'], [(17, 10), (16, 4), (18, 6)], [False, True, False, False], 84, False, [False, False, True, True], 1222, 'East', (13, 1))
Element 9: (1, (13, 1), ['', '%', '.', '%'], [(16, 10), (16, 5), (18, 5)], [False, True, False, True], 82, False, [False, False, True, False], 1251, 'North', (13, 2))
Element 10: (1, (13, 2), ['.', '', '.', '%'], [(15, 10), (16, 6), (18, 6)], [False, False, False, True], 80, False, [True, False, True, False], 1270, 'North', (13, 3))
Element 11: (1, (13, 3), ['%', '', '', '%'], [(15, 9), (17, 6), (18, 7)], [True, False, False, True], 78, False, [False, False, False, False], 1289, 'North', (13, 4))
Element 12: (1, (13, 4), ['', '', '.', ''], [(15, 8), (18, 6), (18, 8)], [False, False, False, False], 76, False, [False, False, True, False], 1288, 'North', (13, 5))
Element 13: (1, (13, 5), ['%', '', '.', '%'], [(14, 8), (18, 7), (18, 9)], [True, False, False, True], 74, False, [False, False, True, False], 1307, 'North', (13, 6))
Element 14: (1, (13, 6), ['%', '', '.', '.'], [(13, 8), (18, 8), (18, 10)], [True, False, False, False], 72, False, [False, False, True, True], 1326, 'East', (14, 6))
Element 15: (1, (14, 6), ['', '%', '%', ''], [(13, 9), (18, 9), (17, 10)], [False, True, True, False], 70, False, [False, False, False, False], 1345, 'East', (15, 6))
