Element 1: (1, (16, 4), ['.', '%', '.', '.'], [(4, 2), (18, 3), (18, 5)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (17, 4))
Element 2: (1, (17, 4), ['', '%', '%', '%'], [(4, 3), (18, 2), (18, 6)], [False, True, True, True], 96, False, [False, False, False, False], 38, 'West', (16, 4))
Element 3: (1, (16, 4), ['.', '%', '.', ''], [(4, 4), (18, 1), (18, 7)], [False, True, False, False], 94, False, [True, False, True, False], 67, 'North', (16, 5))
Element 4: (1, (16, 5), ['%', '', '.', '%'], [(5, 4), (17, 1), (18, 8)], [True, False, False, True], 92, False, [False, False, True, False], 106, 'North', (16, 6))
Element 5: (1, (16, 6), ['.', '', '.', '.'], [(6, 4), (17, 2), (18, 9)], [False, False, False, False], 90, False, [True, False, True, True], 145, 'East', (17, 6))
Element 6: (1, (17, 6), ['', '%', '%', ''], [(7, 4), (16, 2), (18, 10)], [False, True, True, False], 88, False, [False, False, False, False], 184, 'East', (18, 6))
Element 7: (1, (18, 6), ['', '', '', '%'], [(7, 5), (16, 1), (17, 10)], [False, False, False, True], 86, False, [False, False, False, False], 1203, 'North', (18, 7))
Element 8: (1, (18, 7), ['%', '', '', '%'], [(6, 5), (15, 1), (16, 10)], [True, False, False, True], 84, False, [False, False, False, False], 1232, 'North', (18, 8))
Element 9: (1, (18, 8), ['%', '', '', '%'], [(6, 6), (15, 2), (15, 10)], [True, False, False, True], 82, False, [False, False, False, False], 1261, 'North', (18, 9))
Element 10: (1, (18, 9), ['%', '', '', '%'], [(6, 7), (15, 3), (15, 9)], [True, False, False, True], 80, False, [False, False, False, False], 1290, 'North', (18, 10))
Element 11: (1, (18, 10), ['', '', '%', '%'], [(6, 8), (15, 4), (15, 8)], [False, False, True, True], 78, False, [False, False, False, False], 1319, 'West', (17, 10))
Element 12: (1, (17, 10), ['', '%', '%', ''], [(7, 8), (14, 4), (16, 8)], [False, True, True, False], 76, False, [False, False, False, False], 1348, 'West', (16, 10))
Element 13: (1, (16, 10), ['', '%', '%', ''], [(8, 8), (13, 4), (16, 7)], [False, True, True, False], 74, False, [False, False, False, False], 1377, 'West', (15, 10))
Element 14: (1, (15, 10), ['%', '', '%', ''], [(9, 8), (13, 5), (16, 6)], [True, False, True, False], 72, False, [False, False, False, False], 1396, 'South', (15, 9))
Element 15: (1, (15, 9), ['%', '', '', '%'], [(10, 8), (13, 6), (15, 6)], [True, False, False, True], 70, False, [False, False, False, False], 1425, 'South', (15, 8))
Element 16: (1, (15, 8), ['.', '%', '', ''], [(11, 8), (14, 6), (16, 6)], [False, True, False, False], 68, False, [True, False, False, False], 1444, 'West', (14, 8))
Element 17: (1, (14, 8), ['.', '%', '%', ''], [(12, 8), (15, 6), (17, 6)], [False, True, True, False], 66, False, [True, False, False, False], 1463, 'West', (13, 8))
Element 18: (1, (13, 8), ['', '.', '.', ''], [(11, 8), (16, 6), (18, 6)], [False, False, False, False], 64, False, [False, True, True, False], 1472, 'North', (13, 9))
Element 19: (1, (13, 9), ['%', '', '.', '%'], [(10, 8), (17, 6), (18, 5)], [True, False, False, True], 62, False, [False, False, True, False], 1481, 'North', (13, 10))
Element 20: (1, (13, 10), ['F', '', '%', '%'], [(10, 7), (18, 6), (18, 6)], [False, False, True, True], 60, False, [False, False, False, False], 1490, 'West', (12, 10))
Element 21: (1, (12, 10), ['F', '%', '%', ''], [(10, 6), (18, 7), (18, 7)], [False, True, True, False], 58, False, [False, False, False, False], 2489, 'West', (11, 10))
Element 22: (1, (11, 10), ['.', '%', '%', ''], [(11, 6), (18, 8), (18, 8)], [False, True, True, False], 56, False, [True, False, False, False], 3498, 'West', (10, 10))
Element 23: (1, (10, 10), ['.', '%', '%', ''], [(10, 6), (18, 9), (18, 8)], [False, True, True, False], 54, False, [True, False, False, False], 3507, 'West', (9, 10))
Element 24: (1, (9, 10), ['.', '%', '%', ''], [(9, 6), (18, 10), (18, 8)], [False, True, True, False], 52, False, [True, False, False, False], 3516, 'West', (8, 10))
Element 25: (1, (8, 10), ['.', '%', '%', ''], [(8, 6), (17, 10), (18, 8)], [False, True, True, False], 50, False, [True, False, False, False], 3535, 'West', (7, 10))
Element 26: (1, (7, 10), ['.', '%', '%', ''], [(9, 6), (16, 10), (18, 9)], [False, True, True, False], 48, False, [True, False, False, False], 3544, 'West', (6, 10))
Element 27: (1, (6, 10), ['%', '.', '%', ''], [(9, 7), (15, 10), (18, 8)], [True, False, True, False], 46, False, [False, True, False, False], 3553, 'South', (6, 9))
Element 28: (1, (6, 9), ['%', '', '', '%'], [(9, 6), (15, 9), (18, 9)], [True, False, False, True], 44, False, [False, False, False, False], 3562, 'South', (6, 8))
Element 29: (1, (6, 8), ['.', '', '', ''], [(10, 6), (15, 8), (18, 10)], [False, False, False, False], 42, False, [True, False, False, False], 3561, 'West', (5, 8))
Element 30: (1, (5, 8), ['.', '%', '%', ''], [(10, 7), (16, 8), (18, 10)], [False, True, True, False], 40, False, [True, False, False, False], 3570, 'West', (4, 8))
Element 31: (1, (4, 8), ['.', '%', '.', ''], [(9, 7), (16, 7), (18, 9)], [False, True, False, False], 38, False, [True, False, True, False], 3579, 'North', (4, 9))
Element 32: (1, (4, 9), ['%', '', '.', '%'], [(10, 7), (16, 8), (18, 8)], [True, False, False, True], 36, False, [False, False, True, False], 3588, 'North', (4, 10))
Element 33: (1, (4, 10), ['.', '', '%', '%'], [(10, 8), (15, 8), (18, 7)], [False, False, True, True], 34, False, [True, False, False, False], 3597, 'West', (3, 10))
Element 34: (1, (3, 10), ['.', '%', '%', ''], [(9, 8), (14, 8), (18, 6)], [False, True, True, False], 32, False, [True, False, False, False], 3606, 'West', (2, 10))
Element 35: (1, (2, 10), ['.', '%', '%', ''], [(9, 7), (13, 8), (17, 6)], [False, True, True, False], 30, False, [True, False, False, False], 3615, 'West', (1, 10))
Element 36: (1, (1, 10), ['%', '.', '%', ''], [(9, 8), (13, 7), (18, 6)], [True, False, True, False], 28, False, [False, True, False, False], 3634, 'South', (1, 9))
Element 37: (1, (1, 9), ['%', '.', '', '%'], [(8, 8), (13, 8), (18, 5)], [True, False, False, True], 26, False, [False, True, False, False], 3643, 'South', (1, 8))
Element 38: (1, (1, 8), ['%', '.', '', '%'], [(7, 8), (13, 9), (18, 5)], [True, False, False, True], 24, False, [False, True, False, False], 3652, 'South', (1, 7))
Element 39: (1, (1, 7), ['%', '.', '', '%'], [(6, 8), (13, 10), (18, 6)], [True, False, False, True], 22, False, [False, True, False, False], 3661, 'South', (1, 6))
Element 40: (1, (1, 6), ['%', '.', '', '.'], [(6, 9), (12, 10), (18, 7)], [True, False, False, False], 20, False, [False, True, False, True], 3670, 'East', (2, 6))
Element 41: (1, (2, 6), ['', '%', '%', '.'], [(6, 10), (11, 10), (18, 8)], [False, True, True, False], 18, False, [False, False, False, True], 3679, 'East', (3, 6))
Element 42: (1, (3, 6), ['', '.', '.', '.'], [(7, 10), (10, 10), (18, 9)], [False, False, False, False], 16, False, [False, True, True, True], 3688, 'East', (4, 6))
Element 43: (1, (4, 6), ['', '%', '%', '.'], [(8, 10), (9, 10), (18, 10)], [False, True, True, False], 14, False, [False, False, False, True], 3697, 'East', (5, 6))
Element 44: (1, (5, 6), ['', '%', '%', ''], [(9, 10), (10, 10), (17, 10)], [False, True, True, False], 12, False, [False, False, False, False], 3706, 'East', (6, 6))
Element 45: (1, (6, 6), ['', '', '', '%'], [(10, 10), (11, 10), (16, 10)], [False, False, False, True], 10, False, [False, False, False, False], 3705, 'North', (6, 7))
Element 46: (1, (6, 7), ['%', '', '', '%'], [(11, 10), (12, 10), (15, 10)], [True, False, False, True], 8, False, [False, False, False, False], 3704, 'South', (6, 6))
Element 47: (1, (6, 6), ['', '', '', '%'], [(12, 10), (13, 10), (15, 9)], [False, False, False, True], 6, False, [False, False, False, False], 3703, 'South', (6, 5))
Element 48: (1, (6, 5), ['%', '', '', ''], [(13, 10), (13, 9), (15, 8)], [True, False, False, False], 4, False, [False, False, False, False], 3702, 'East', (7, 5))
Element 49: (1, (7, 5), ['', '', '%', '%'], [(13, 9), (13, 8), (16, 8)], [False, False, True, True], 2, False, [False, False, False, False], 3701, 'South', (7, 4))
Element 50: (1, (7, 4), ['', '%', '', ''], [(13, 9), (12, 8), (16, 7)], [False, True, False, False], 0, False, [False, False, False, False], 3700, 'Stop', (7, 4))
Element 51: #0#
