Element 1: (3, (15, 10), ['%', '.', '%', '.'], [(4, 2), (1, 5), (7, 10)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (16, 10))
Element 2: (3, (16, 10), ['', '%', '%', '.'], [(4, 3), (1, 6), (8, 10)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (17, 10))
Element 3: (3, (17, 10), ['', '%', '%', '.'], [(4, 4), (2, 6), (9, 10)], [False, True, True, False], 94, False, [False, False, False, True], 107, 'East', (18, 10))
Element 4: (3, (18, 10), ['', '.', '%', '%'], [(5, 4), (3, 6), (10, 10)], [False, False, True, True], 92, False, [False, True, False, False], 146, 'South', (18, 9))
Element 5: (3, (18, 9), ['%', '.', '', '%'], [(6, 4), (4, 6), (11, 10)], [True, False, False, True], 90, False, [False, True, False, False], 1175, 'South', (18, 8))
Element 6: (3, (18, 8), ['%', '.', '', '%'], [(7, 4), (5, 6), (12, 10)], [True, False, False, True], 88, False, [False, True, False, False], 2204, 'South', (18, 7))
Element 7: (3, (18, 7), ['%', '.', '', '%'], [(7, 5), (6, 6), (13, 10)], [True, False, False, True], 86, False, [False, True, False, False], 3233, 'South', (18, 6))
Element 8: (3, (18, 6), ['.', '.', '', '%'], [(6, 5), (6, 7), (13, 9)], [False, False, False, True], 84, False, [True, True, False, False], 3272, 'South', (18, 5))
Element 9: (3, (18, 5), ['%', '%', '', '%'], [(6, 6), (6, 8), (13, 8)], [True, True, False, True], 82, False, [False, False, False, False], 3301, 'North', (18, 6))
Element 10: (3, (18, 6), ['.', '', '', '%'], [(6, 7), (7, 8), (14, 8)], [False, False, False, True], 80, False, [True, False, False, False], 3320, 'West', (17, 6))
Element 11: (3, (17, 6), ['.', '%', '%', ''], [(6, 8), (8, 8), (15, 8)], [False, True, True, False], 78, False, [True, False, False, False], 3349, 'West', (16, 6))
Element 12: (3, (16, 6), ['.', '.', '.', ''], [(6, 9), (9, 8), (16, 8)], [False, False, False, False], 76, False, [True, True, True, False], 3388, 'North', (16, 7))
Element 13: (3, (16, 7), ['%', '', '', '%'], [(6, 10), (10, 8), (15, 8)], [True, False, False, True], 74, False, [False, False, False, False], 3407, 'North', (16, 8))
Element 14: (3, (16, 8), ['', '', '%', '%'], [(7, 10), (11, 8), (15, 9)], [False, False, True, True], 72, False, [False, False, False, False], 3426, 'West', (15, 8))
Element 15: (3, (15, 8), ['', '%', '', ''], [(8, 10), (12, 8), (15, 10)], [False, True, False, False], 70, False, [False, False, False, False], 3435, 'North', (15, 9))
Element 16: (3, (15, 9), ['%', '', '', '%'], [(9, 10), (13, 8), (16, 10)], [True, False, False, True], 68, False, [False, False, False, False], 3434, 'South', (15, 8))
Element 17: (3, (15, 8), ['', '%', '', ''], [(10, 10), (13, 7), (17, 10)], [False, True, False, False], 66, False, [False, False, False, False], 3443, 'West', (14, 8))
Element 18: (3, (14, 8), ['', '%', '%', ''], [(11, 10), (13, 6), (18, 10)], [False, True, True, False], 64, False, [False, False, False, False], 3452, 'West', (13, 8))
Element 19: (3, (13, 8), ['', '', '', ''], [(12, 10), (14, 6), (18, 9)], [False, False, False, False], 62, False, [False, False, False, False], 3461, 'North', (13, 9))
Element 20: (3, (13, 9), ['%', '', 'G', '%'], [(13, 10), (15, 6), (18, 8)], [True, False, False, True], 60, False, [False, False, False, False], 3470, 'South', (13, 8))
Element 21: (3, (13, 8), ['', '', 'G', ''], [(13, 9), (16, 6), (18, 7)], [False, False, False, False], 58, False, [False, False, False, False], 3469, 'South', (13, 7))
Element 22: (3, (13, 7), ['%', '', 'G', '%'], [(13, 8), (16, 5), (18, 6)], [True, False, False, True], 56, False, [False, False, False, False], 3478, 'South', (13, 6))
Element 23: (3, (13, 6), ['%', '.', '', ''], [(14, 8), (16, 4), (18, 5)], [True, False, False, False], 54, False, [False, True, False, False], 3487, 'South', (13, 5))
Element 24: (3, (13, 5), ['%', '.', '', '%'], [(15, 8), (17, 4), (18, 6)], [True, False, False, True], 52, False, [False, True, False, False], 3506, 'South', (13, 4))
Element 25: (3, (13, 4), ['.', '.', '', '.'], [(16, 8), (16, 4), (17, 6)], [False, False, False, False], 50, False, [True, True, False, True], 3515, 'East', (14, 4))
Element 26: (3, (14, 4), ['', '%', '%', 'G'], [(16, 7), (15, 4), (16, 6)], [False, True, True, False], 48, False, [False, False, False, False], 3534, 'West', (13, 4))
Element 27: (3, (13, 4), ['.', '.', '', ''], [(16, 8), (15, 3), (16, 7)], [False, False, False, False], 46, False, [True, True, False, False], 3543, 'South', (13, 3))
Element 28: (3, (13, 3), ['%', '.', '', '%'], [(15, 8), (15, 2), (16, 6)], [True, False, False, True], 44, False, [False, True, False, False], 3562, 'South', (13, 2))
Element 29: (3, (13, 2), ['.', '.', '', '%'], [(15, 9), (16, 2), (16, 5)], [False, False, False, True], 42, False, [True, True, False, False], 3581, 'South', (13, 1))
Element 30: (3, (13, 1), ['.', '%', '', '%'], [(15, 10), (17, 2), (16, 4)], [False, True, False, True], 40, False, [True, False, False, False], 3600, 'West', (12, 1))
Element 31: (3, (12, 1), ['F', '%', '.', ''], [(16, 10), (17, 1), (17, 4)], [False, True, False, False], 38, False, [False, False, True, False], 3619, 'West', (11, 1))
Element 32: #1#
