Element 1: (1, (3, 8), ['%', '.', '%', '.'], [(11, 1), (3, 10), (6, 3)], [True, False, True, False], 98, False, [False, True, False, True], 999, 'East', (4, 8))
Element 2: (1, (4, 8), ['', '%', '.', '.'], [(11, 2), (4, 10), (6, 4)], [False, True, False, False], 96, False, [False, False, True, True], 1038, 'East', (5, 8))
Element 3: (1, (5, 8), ['', '%', '%', '.'], [(12, 2), (4, 9), (7, 4)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (6, 8))
Element 4: (1, (6, 8), ['', '.', '.', '.'], [(13, 2), (4, 8), (7, 5)], [False, False, False, False], 92, False, [False, True, True, True], 2096, 'East', (7, 8))
Element 5: (1, (7, 8), ['', '%', '%', '.'], [(13, 3), (5, 8), (6, 5)], [False, True, True, False], 90, False, [False, False, False, True], 2125, 'East', (8, 8))
Element 6: (1, (8, 8), ['', '%', '%', '.'], [(13, 4), (6, 8), (6, 6)], [False, True, True, False], 88, False, [False, False, False, True], 2154, 'East', (9, 8))
Element 7: (1, (9, 8), ['', '', '%', '.'], [(14, 4), (6, 9), (6, 7)], [False, False, True, False], 86, False, [False, False, False, True], 2193, 'East', (10, 8))
Element 8: (1, (10, 8), ['', '', '%', '.'], [(15, 4), (6, 10), (6, 8)], [False, False, True, False], 84, False, [False, False, False, True], 2222, 'East', (11, 8))
Element 9: (1, (11, 8), ['', '%', '%', '.'], [(16, 4), (7, 10), (7, 8)], [False, True, True, False], 82, False, [False, False, False, True], 2251, 'East', (12, 8))
Element 10: (1, (12, 8), ['', '%', '%', '.'], [(17, 4), (8, 10), (8, 8)], [False, True, True, False], 80, False, [False, False, False, True], 2280, 'East', (13, 8))
Element 11: (1, (13, 8), ['', '.', '.', '.'], [(16, 4), (9, 10), (9, 8)], [False, False, False, False], 78, False, [False, True, True, True], 2299, 'East', (14, 8))
Element 12: (1, (14, 8), ['', '%', '%', '.'], [(16, 5), (10, 10), (10, 8)], [False, True, True, False], 76, False, [False, False, False, True], 2328, 'East', (15, 8))
Element 13: (1, (15, 8), ['', '%', '.', '.'], [(16, 6), (11, 10), (11, 8)], [False, True, False, False], 74, False, [False, False, True, True], 3347, 'East', (16, 8))
Element 14: #1#
