Element 1: (3, (16, 8), ['.', '.', '%', '%'], [(17, 10), (9, 1), (9, 2)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (16, 7))
Element 2: (3, (16, 7), ['%', '.', '', '%'], [(18, 10), (10, 1), (10, 2)], [True, False, False, True], 96, False, [False, True, False, False], 68, 'South', (16, 6))
Element 3: (3, (16, 6), ['.', '.', '', '.'], [(18, 9), (11, 1), (11, 2)], [False, False, False, False], 94, False, [True, True, False, True], 1097, 'East', (17, 6))
Element 4: (3, (17, 6), ['', '%', '%', '.'], [(18, 8), (12, 1), (12, 2)], [False, True, True, False], 92, False, [False, False, False, True], 1136, 'East', (18, 6))
Element 5: (3, (18, 6), ['', '.', 'G', '%'], [(18, 7), (13, 1), (13, 2)], [False, False, False, True], 90, False, [False, True, False, False], 1175, 'South', (18, 5))
Element 6: (3, (18, 5), ['%', '%', 'G', '%'], [(18, 6), (12, 1), (13, 3)], [True, True, False, True], 88, False, [False, False, False, False], 1194, 'Stop', (18, 5))
Element 7: (3, (18, 5), ['%', '%', '', '%'], [(17, 6), (11, 1), (13, 4)], [True, True, False, True], 86, False, [False, False, False, False], 1203, 'North', (18, 6))
Element 8: (3, (18, 6), ['', '', '', '%'], [(16, 6), (10, 1), (14, 4)], [False, False, False, True], 84, False, [False, False, False, False], 1212, 'West', (17, 6))
Element 9: (3, (17, 6), ['', '%', '%', ''], [(16, 5), (9, 1), (15, 4)], [False, True, True, False], 82, False, [False, False, False, False], 1231, 'West', (16, 6))
Element 10: (3, (16, 6), ['.', '', '', ''], [(16, 4), (8, 1), (15, 3)], [False, False, False, False], 80, False, [True, False, False, False], 1250, 'Stop', (16, 6))
Element 11: (3, (16, 6), ['.', '', '', ''], [(17, 4), (7, 1), (15, 2)], [False, False, False, False], 78, False, [True, False, False, False], 1279, 'West', (15, 6))
Element 12: (3, (15, 6), ['.', '%', '%', ''], [(16, 4), (7, 2), (16, 2)], [False, True, True, False], 76, False, [True, False, False, False], 1308, 'West', (14, 6))
Element 13: (3, (14, 6), ['.', '%', '%', ''], [(15, 4), (6, 2), (17, 2)], [False, True, True, False], 74, False, [True, False, False, False], 1337, 'West', (13, 6))
Element 14: (3, (13, 6), ['%', '.', '.', ''], [(15, 3), (6, 3), (17, 1)], [True, False, False, False], 72, False, [False, True, True, False], 1366, 'North', (13, 7))
Element 15: (3, (13, 7), ['%', '', '.', '%'], [(15, 2), (6, 4), (18, 1)], [True, False, False, True], 70, False, [False, False, True, False], 1395, 'North', (13, 8))
Element 16: (3, (13, 8), ['.', '', '.', '.'], [(15, 1), (7, 4), (18, 2)], [False, False, False, False], 68, False, [True, False, True, True], 1424, 'East', (14, 8))
Element 17: (3, (14, 8), ['', '%', '%', '.'], [(16, 1), (7, 5), (18, 3)], [False, True, True, False], 66, False, [False, False, False, True], 2453, 'East', (15, 8))
Element 18: (3, (15, 8), ['', '%', '.', ''], [(17, 1), (6, 5), (18, 2)], [False, True, False, False], 64, False, [False, False, True, False], 2472, 'North', (15, 9))
Element 19: (3, (15, 9), ['%', '', '.', '%'], [(18, 1), (6, 6), (17, 2)], [True, False, False, True], 62, False, [False, False, True, False], 2491, 'North', (15, 10))
Element 20: (3, (15, 10), ['%', '', '%', ''], [(18, 2), (6, 7), (17, 1)], [True, False, True, False], 60, False, [False, False, False, False], 2510, 'East', (16, 10))
Element 21: (3, (16, 10), ['', '%', '%', ''], [(18, 3), (6, 8), (16, 1)], [False, True, True, False], 58, False, [False, False, False, False], 2519, 'East', (17, 10))
Element 22: (3, (17, 10), ['', '%', '%', ''], [(18, 2), (7, 8), (15, 1)], [False, True, True, False], 56, False, [False, False, False, False], 2528, 'East', (18, 10))
Element 23: (3, (18, 10), ['', '', '%', '%'], [(17, 2), (8, 8), (16, 1)], [False, False, True, True], 54, False, [False, False, False, False], 2537, 'South', (18, 9))
Element 24: (3, (18, 9), ['%', '', '', '%'], [(16, 2), (9, 8), (17, 1)], [True, False, False, True], 52, False, [False, False, False, False], 2546, 'South', (18, 8))
Element 25: (3, (18, 8), ['%', '', '', '%'], [(17, 2), (10, 8), (16, 1)], [True, False, False, True], 50, False, [False, False, False, False], 2555, 'South', (18, 7))
Element 26: (3, (18, 7), ['%', '', '', '%'], [(18, 2), (11, 8), (15, 1)], [True, False, False, True], 48, False, [False, False, False, False], 2564, 'North', (18, 8))
Element 27: (3, (18, 8), ['%', '', '', '%'], [(18, 1), (12, 8), (15, 2)], [True, False, False, True], 46, False, [False, False, False, False], 2573, 'North', (18, 9))
Element 28: (3, (18, 9), ['%', '', '', '%'], [(17, 1), (13, 8), (16, 2)], [True, False, False, True], 44, False, [False, False, False, False], 2572, 'North', (18, 10))
Element 29: (3, (18, 10), ['', '', '%', '%'], [(17, 2), (13, 9), (16, 1)], [False, False, True, True], 42, False, [False, False, False, False], 2581, 'West', (17, 10))
Element 30: (3, (17, 10), ['', '%', '%', ''], [(17, 1), (13, 10), (16, 2)], [False, True, True, False], 40, False, [False, False, False, False], 2590, 'West', (16, 10))
Element 31: (3, (16, 10), ['', '%', '%', ''], [(16, 1), (12, 10), (15, 2)], [False, True, True, False], 38, False, [False, False, False, False], 3589, 'West', (15, 10))
Element 32: #1#
