Element 1: (0, (10, 2), ['.', '.', '%', '.'], [(15, 10), (17, 6), (18, 9)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (11, 2))
Element 2: (0, (11, 2), ['', 'F', '%', '.'], [(16, 10), (18, 6), (18, 10)], [False, False, True, False], 96, False, [False, False, False, True], 39, 'South', (11, 1))
Element 3: (0, (11, 1), ['.', '%', '', '.'], [(17, 10), (18, 7), (18, 9)], [False, True, False, False], 94, False, [True, False, False, True], 1058, 'East', (12, 1))
Element 4: (0, (12, 1), ['', '%', '.', '.'], [(18, 10), (18, 8), (18, 9)], [False, True, False, False], 92, False, [False, False, True, True], 1077, 'East', (13, 1))
Element 5: (0, (13, 1), ['', '%', '.', '%'], [(17, 10), (18, 7), (18, 9)], [False, True, False, True], 90, False, [False, False, True, False], 1086, 'North', (13, 2))
Element 6: (0, (13, 2), ['.', '', '.', '%'], [(16, 10), (18, 6), (18, 9)], [False, False, False, True], 88, False, [True, False, True, False], 1095, 'North', (13, 3))
Element 7: (0, (13, 3), ['%', '', '.', '%'], [(15, 10), (18, 5), (18, 10)], [True, False, False, True], 86, False, [False, False, True, False], 1114, 'North', (13, 4))
Element 8: (0, (13, 4), ['.', '', '.', '.'], [(15, 9), (18, 6), (17, 10)], [False, False, False, False], 84, False, [True, False, True, True], 1133, 'East', (14, 4))
Element 9: (0, (14, 4), ['', '%', '%', '.'], [(15, 8), (17, 6), (16, 10)], [False, True, True, False], 82, False, [False, False, False, True], 1152, 'East', (15, 4))
Element 10: (0, (15, 4), ['', '.', '%', '.'], [(16, 8), (16, 6), (15, 10)], [False, False, True, False], 80, False, [False, True, False, True], 1181, 'East', (16, 4))
Element 11: (0, (16, 4), ['', '%', 'G', '.'], [(16, 7), (16, 5), (15, 9)], [False, True, False, False], 78, False, [False, False, False, True], 1210, 'East', (17, 4))
Element 12: (0, (17, 4), ['G', '%', '%', '%'], [(16, 6), (16, 4), (15, 8)], [False, True, True, True], 76, False, [False, False, False, False], 1219, 'Stop', (17, 4))
Element 13: (0, (17, 4), ['', '%', '%', '%'], [(15, 6), (15, 4), (14, 8)], [False, True, True, True], 74, False, [False, False, False, False], 1238, 'West', (16, 4))
Element 14: (0, (16, 4), ['', '%', '', ''], [(14, 6), (15, 3), (13, 8)], [False, True, False, False], 72, False, [False, False, False, False], 1267, 'West', (15, 4))
Element 15: (0, (15, 4), ['', '', '%', ''], [(13, 6), (15, 2), (13, 9)], [False, False, True, False], 70, False, [False, False, False, False], 1296, 'Stop', (15, 4))
Element 16: (0, (15, 4), ['', '', '%', ''], [(13, 7), (16, 2), (13, 10)], [False, False, True, False], 68, False, [False, False, False, False], 1325, 'West', (14, 4))
Element 17: (0, (14, 4), ['', '%', '%', ''], [(13, 8), (17, 2), (12, 10)], [False, True, True, False], 66, False, [False, False, False, False], 2334, 'West', (13, 4))
Element 18: (0, (13, 4), ['.', '', '.', ''], [(12, 8), (17, 1), (11, 10)], [False, False, False, False], 64, False, [True, False, True, False], 3353, 'North', (13, 5))
Element 19: (0, (13, 5), ['%', '', '', '%'], [(11, 8), (18, 1), (10, 10)], [True, False, False, True], 62, False, [False, False, False, False], 3392, 'North', (13, 6))
Element 20: (0, (13, 6), ['%', '', '', ''], [(10, 8), (18, 2), (9, 10)], [True, False, False, False], 60, False, [False, False, False, False], 3411, 'East', (14, 6))
Element 21: (0, (14, 6), ['', '%', '%', ''], [(9, 8), (18, 3), (8, 10)], [False, True, True, False], 58, False, [False, False, False, False], 3440, 'East', (15, 6))
Element 22: (0, (15, 6), ['', '%', '%', ''], [(8, 8), (18, 2), (7, 10)], [False, True, True, False], 56, False, [False, False, False, False], 3459, 'East', (16, 6))
Element 23: (0, (16, 6), ['', '', '', ''], [(7, 8), (18, 1), (6, 10)], [False, False, False, False], 54, False, [False, False, False, False], 3478, 'East', (17, 6))
Element 24: (0, (17, 6), ['', '%', '%', ''], [(6, 8), (17, 1), (6, 9)], [False, True, True, False], 52, False, [False, False, False, False], 3497, 'East', (18, 6))
Element 25: (0, (18, 6), ['', '', '', '%'], [(6, 7), (16, 1), (6, 8)], [False, False, False, True], 50, False, [False, False, False, False], 3516, 'North', (18, 7))
Element 26: (0, (18, 7), ['%', '', '', '%'], [(6, 6), (15, 1), (5, 8)], [True, False, False, True], 48, False, [False, False, False, False], 3545, 'North', (18, 8))
Element 27: (0, (18, 8), ['%', '', '', '%'], [(6, 5), (16, 1), (4, 8)], [True, False, False, True], 46, False, [False, False, False, False], 3564, 'North', (18, 9))
Element 28: #1#
