Element 1: (3, (14, 8), ['.', '%', '%', '.'], [(6, 4), (7, 1), (9, 1)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (15, 8))
Element 2: (3, (15, 8), ['', '%', '.', '.'], [(7, 4), (7, 2), (10, 1)], [False, True, False, False], 96, False, [False, False, True, True], 68, 'East', (16, 8))
Element 3: (3, (16, 8), ['', '.', '%', '%'], [(7, 5), (8, 2), (11, 1)], [False, False, True, True], 94, False, [False, True, False, False], 2087, 'South', (16, 7))
Element 4: (3, (16, 7), ['%', '.', '', '%'], [(6, 5), (9, 2), (12, 1)], [True, False, False, True], 92, False, [False, True, False, False], 2126, 'South', (16, 6))
Element 5: (3, (16, 6), ['.', '.', '', '.'], [(6, 6), (10, 2), (13, 1)], [False, False, False, False], 90, False, [True, True, False, True], 2165, 'East', (17, 6))
Element 6: (3, (17, 6), ['', '%', '%', '.'], [(6, 7), (11, 2), (13, 2)], [False, True, True, False], 88, False, [False, False, False, True], 2204, 'East', (18, 6))
Element 7: (3, (18, 6), ['', '.', '.', '%'], [(6, 8), (12, 2), (13, 3)], [False, False, False, True], 86, False, [False, True, True, False], 2243, 'North', (18, 7))
Element 8: (3, (18, 7), ['%', '', '.', '%'], [(7, 8), (13, 2), (13, 4)], [True, False, False, True], 84, False, [False, False, True, False], 2272, 'North', (18, 8))
Element 9: (3, (18, 8), ['%', '', '.', '%'], [(8, 8), (13, 3), (14, 4)], [True, False, False, True], 82, False, [False, False, True, False], 2301, 'North', (18, 9))
Element 10: (3, (18, 9), ['%', '', '.', '%'], [(9, 8), (13, 4), (15, 4)], [True, False, False, True], 80, False, [False, False, True, False], 2330, 'North', (18, 10))
Element 11: (3, (18, 10), ['.', '', '%', '%'], [(10, 8), (13, 5), (16, 4)], [False, False, True, True], 78, False, [True, False, False, False], 2369, 'West', (17, 10))
Element 12: (3, (17, 10), ['.', '%', '%', ''], [(11, 8), (13, 6), (17, 4)], [False, True, True, False], 76, False, [True, False, False, False], 2408, 'West', (16, 10))
Element 13: (3, (16, 10), ['.', '%', '%', ''], [(12, 8), (14, 6), (16, 4)], [False, True, True, False], 74, False, [True, False, False, False], 2437, 'West', (15, 10))
Element 14: (3, (15, 10), ['%', '.', '%', ''], [(13, 8), (15, 6), (16, 5)], [True, False, True, False], 72, False, [False, True, False, False], 2476, 'South', (15, 9))
Element 15: (3, (15, 9), ['%', '', '', '%'], [(13, 9), (16, 6), (16, 4)], [True, False, False, True], 70, False, [False, False, False, False], 2495, 'North', (15, 10))
Element 16: (3, (15, 10), ['%', '', '%', ''], [(13, 10), (17, 6), (15, 4)], [True, False, True, False], 68, False, [False, False, False, False], 2504, 'East', (16, 10))
Element 17: (3, (16, 10), ['', '%', '%', ''], [(12, 10), (18, 6), (15, 3)], [False, True, True, False], 66, False, [False, False, False, False], 3513, 'East', (17, 10))
Element 18: #1#
