Element 1: (3, (12, 2), ['.', '.', '%', '.'], [(16, 8), (5, 4), (7, 8)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (13, 2))
Element 2: (3, (13, 2), ['', '.', '.', '%'], [(15, 8), (6, 4), (8, 8)], [False, False, False, True], 96, False, [False, True, True, False], 68, 'North', (13, 3))
Element 3: (3, (13, 3), ['%', '', '.', '%'], [(15, 9), (7, 4), (9, 8)], [True, False, False, True], 94, False, [False, False, True, False], 107, 'North', (13, 4))
Element 4: (3, (13, 4), ['.', '', '.', '.'], [(15, 10), (7, 5), (10, 8)], [False, False, False, False], 92, False, [True, False, True, True], 1136, 'East', (14, 4))
Element 5: (3, (14, 4), ['', '%', '%', '.'], [(16, 10), (6, 5), (11, 8)], [False, True, True, False], 90, False, [False, False, False, True], 1175, 'East', (15, 4))
Element 6: (3, (15, 4), ['', '.', '%', '.'], [(17, 10), (6, 6), (12, 8)], [False, False, True, False], 88, False, [False, True, False, True], 1214, 'East', (16, 4))
Element 7: (3, (16, 4), ['', '%', '.', '.'], [(18, 10), (6, 7), (13, 8)], [False, True, False, False], 86, False, [False, False, True, True], 1253, 'East', (17, 4))
Element 8: (3, (17, 4), ['', '%', '%', '%'], [(18, 9), (6, 8), (14, 8)], [False, True, True, True], 84, False, [False, False, False, False], 1282, 'West', (16, 4))
Element 9: (3, (16, 4), ['', '%', '.', ''], [(18, 8), (6, 9), (15, 8)], [False, True, False, False], 82, False, [False, False, True, False], 1301, 'North', (16, 5))
Element 10: (3, (16, 5), ['%', '', '.', '%'], [(18, 7), (6, 10), (16, 8)], [True, False, False, True], 80, False, [False, False, True, False], 1330, 'North', (16, 6))
Element 11: (3, (16, 6), ['.', '', 'G', '.'], [(18, 6), (7, 10), (16, 7)], [False, False, False, False], 78, False, [True, False, False, True], 1359, 'East', (17, 6))
Element 12: (3, (17, 6), ['G', '%', '%', ''], [(18, 5), (8, 10), (16, 6)], [False, True, True, False], 76, False, [False, False, False, False], 1388, 'East', (18, 6))
