Element 1: (1, (4, 1), ['.', '%', '.', '%'], [(1, 4), (4, 9), (12, 2)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (4, 2))
Element 2: (1, (4, 2), ['.', '', '.', '%'], [(1, 5), (4, 10), (13, 2)], [False, False, False, True], 96, False, [True, False, True, False], 48, 'North', (4, 3))
Element 3: (1, (4, 3), ['%', '', '.', '%'], [(1, 6), (3, 10), (13, 3)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (4, 4))
Element 4: (1, (4, 4), ['.', '', '%', '.'], [(2, 6), (2, 10), (13, 4)], [False, False, True, False], 92, False, [True, False, False, True], 126, 'East', (5, 4))
Element 5: (1, (5, 4), ['', '%', '%', '.'], [(3, 6), (1, 10), (14, 4)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (6, 4))
Element 6: (1, (6, 4), ['', '.', '.', '.'], [(4, 6), (1, 9), (15, 4)], [False, False, False, False], 88, False, [False, True, True, True], 204, 'East', (7, 4))
Element 7: (1, (7, 4), ['', '%', 'F', ''], [(5, 6), (1, 8), (16, 4)], [False, True, False, False], 86, False, [False, False, False, False], 243, 'North', (7, 5))
Element 8: (1, (7, 5), ['.', '', '%', '%'], [(6, 6), (1, 7), (17, 4)], [False, False, True, True], 84, False, [True, False, False, False], 1272, 'West', (6, 5))
Element 9: (1, (6, 5), ['%', '', '', ''], [(6, 7), (1, 6), (16, 4)], [True, False, False, False], 82, False, [False, False, False, False], 1291, 'North', (6, 6))
Element 10: (1, (6, 6), ['', '', '', '%'], [(6, 8), (2, 6), (16, 5)], [False, False, False, True], 80, False, [False, False, False, False], 1310, 'North', (6, 7))
Element 11: (1, (6, 7), ['%', '', '', '%'], [(7, 8), (3, 6), (16, 6)], [True, False, False, True], 78, False, [False, False, False, False], 1329, 'North', (6, 8))
Element 12: (1, (6, 8), ['.', '', '.', ''], [(8, 8), (3, 7), (17, 6)], [False, False, False, False], 76, False, [True, False, True, False], 1358, 'North', (6, 9))
Element 13: (1, (6, 9), ['%', '', '.', '%'], [(9, 8), (3, 8), (18, 6)], [True, False, False, True], 74, False, [False, False, True, False], 1397, 'North', (6, 10))
Element 14: (1, (6, 10), ['%', '', '%', '.'], [(10, 8), (4, 8), (18, 7)], [True, False, True, False], 72, False, [False, False, False, True], 1436, 'East', (7, 10))
Element 15: (1, (7, 10), ['', '%', '%', '.'], [(11, 8), (5, 8), (18, 8)], [False, True, True, False], 70, False, [False, False, False, True], 1475, 'East', (8, 10))
Element 16: (1, (8, 10), ['', '%', '%', '.'], [(12, 8), (6, 8), (18, 9)], [False, True, True, False], 68, False, [False, False, False, True], 1504, 'East', (9, 10))
Element 17: (1, (9, 10), ['', '%', '%', '.'], [(13, 8), (7, 8), (18, 10)], [False, True, True, False], 66, False, [False, False, False, True], 1533, 'East', (10, 10))
Element 18: (1, (10, 10), ['', '%', '%', 'F'], [(14, 8), (8, 8), (17, 10)], [False, True, True, False], 64, False, [False, False, False, False], 1562, 'East', (11, 10))
Element 19: (1, (11, 10), ['', '%', '%', 'F'], [(15, 8), (9, 8), (16, 10)], [False, True, True, False], 62, False, [False, False, False, False], 2581, 'East', (12, 10))
Element 20: (1, (12, 10), ['', '%', '%', '.'], [(16, 8), (10, 8), (15, 10)], [False, True, True, False], 60, False, [False, False, False, True], 3600, 'East', (13, 10))
Element 21: (1, (13, 10), ['', '.', '%', '%'], [(16, 7), (11, 8), (15, 9)], [False, False, True, True], 58, False, [False, True, False, False], 3629, 'South', (13, 9))
Element 22: (1, (13, 9), ['%', '', '', '%'], [(16, 6), (12, 8), (15, 8)], [True, False, False, True], 56, False, [False, False, False, False], 3638, 'South', (13, 8))
Element 23: (1, (13, 8), ['', '.', '', ''], [(15, 6), (11, 8), (16, 8)], [False, False, False, False], 54, False, [False, True, False, False], 3647, 'South', (13, 7))
Element 24: (1, (13, 7), ['%', '.', '', '%'], [(14, 6), (10, 8), (16, 7)], [True, False, False, True], 52, False, [False, True, False, False], 3666, 'South', (13, 6))
Element 25: (1, (13, 6), ['%', '.', '', ''], [(15, 6), (10, 7), (16, 8)], [True, False, False, False], 50, False, [False, True, False, False], 3675, 'South', (13, 5))
Element 26: (1, (13, 5), ['%', '', '', '%'], [(16, 6), (10, 6), (15, 8)], [True, False, False, True], 48, False, [False, False, False, False], 3684, 'South', (13, 4))
Element 27: (1, (13, 4), ['.', '', '', ''], [(17, 6), (11, 6), (14, 8)], [False, False, False, False], 46, False, [True, False, False, False], 3693, 'West', (12, 4))
Element 28: (1, (12, 4), ['.', '%', '%', ''], [(18, 6), (10, 6), (13, 8)], [False, True, True, False], 44, False, [True, False, False, False], 3702, 'West', (11, 4))
Element 29: (1, (11, 4), ['.', '%', '%', ''], [(18, 5), (9, 6), (13, 9)], [False, True, True, False], 42, False, [True, False, False, False], 3721, 'West', (10, 4))
Element 30: (1, (10, 4), ['.', '%', '%', ''], [(18, 6), (8, 6), (13, 10)], [False, True, True, False], 40, False, [True, False, False, False], 3740, 'West', (9, 4))
Element 31: (1, (9, 4), ['', '%', '%', ''], [(18, 7), (9, 6), (12, 10)], [False, True, True, False], 38, False, [False, False, False, False], 3749, 'West', (8, 4))
Element 32: (1, (8, 4), ['', '%', '%', ''], [(18, 8), (9, 7), (11, 10)], [False, True, True, False], 36, False, [False, False, False, False], 3748, 'East', (9, 4))
Element 33: (1, (9, 4), ['', '%', '%', ''], [(18, 9), (9, 6), (10, 10)], [False, True, True, False], 34, False, [False, False, False, False], 3747, 'East', (10, 4))
Element 34: (1, (10, 4), ['', '%', '%', ''], [(18, 10), (10, 6), (9, 10)], [False, True, True, False], 32, False, [False, False, False, False], 3746, 'East', (11, 4))
Element 35: (1, (11, 4), ['', '%', '%', ''], [(17, 10), (10, 7), (8, 10)], [False, True, True, False], 30, False, [False, False, False, False], 3745, 'East', (12, 4))
Element 36: (1, (12, 4), ['', '%', '%', ''], [(16, 10), (9, 7), (7, 10)], [False, True, True, False], 28, False, [False, False, False, False], 3744, 'East', (13, 4))
Element 37: (1, (13, 4), ['', '', '', ''], [(15, 10), (10, 7), (6, 10)], [False, False, False, False], 26, False, [False, False, False, False], 3743, 'East', (14, 4))
Element 38: (1, (14, 4), ['', '%', '%', ''], [(15, 9), (10, 8), (6, 9)], [False, True, True, False], 24, False, [False, False, False, False], 3742, 'East', (15, 4))
Element 39: (1, (15, 4), ['', '.', '%', ''], [(15, 10), (9, 8), (6, 8)], [False, False, True, False], 22, False, [False, True, False, False], 3741, 'South', (15, 3))
Element 40: (1, (15, 3), ['%', '.', '', '%'], [(16, 10), (9, 7), (7, 8)], [True, False, False, True], 20, False, [False, True, False, False], 3750, 'South', (15, 2))
Element 41: (1, (15, 2), ['%', '.', '', '.'], [(17, 10), (9, 8), (8, 8)], [True, False, False, False], 18, False, [False, True, False, True], 3759, 'East', (16, 2))
Element 42: (1, (16, 2), ['', '.', '%', '.'], [(18, 10), (9, 7), (9, 8)], [False, False, True, False], 16, False, [False, True, False, True], 3768, 'East', (17, 2))
Element 43: (1, (17, 2), ['', '.', '%', ''], [(18, 9), (9, 8), (10, 8)], [False, False, True, False], 14, False, [False, True, False, False], 3777, 'South', (17, 1))
Element 44: (1, (17, 1), ['.', '%', '', '.'], [(18, 8), (8, 8), (11, 8)], [False, True, False, False], 12, False, [True, False, False, True], 3786, 'East', (18, 1))
Element 45: (1, (18, 1), ['', '%', '', '%'], [(18, 7), (8, 8), (12, 8)], [False, True, False, True], 10, False, [False, False, False, False], 3795, 'North', (18, 2))
Element 46: (1, (18, 2), ['', '', '.', '%'], [(18, 6), (7, 8), (11, 8)], [False, False, False, True], 8, False, [False, False, True, False], 3794, 'North', (18, 3))
Element 47: (1, (18, 3), ['%', '', '%', '%'], [(17, 6), (7, 8), (10, 8)], [True, False, True, True], 6, False, [False, False, False, False], 3803, 'South', (18, 2))
Element 48: (1, (18, 2), ['', '', '', '%'], [(16, 6), (6, 8), (10, 7)], [False, False, False, True], 4, False, [False, False, False, False], 3802, 'South', (18, 1))
Element 49: (1, (18, 1), ['', '%', '', '%'], [(16, 5), (5, 8), (10, 6)], [False, True, False, True], 2, False, [False, False, False, False], 3801, 'West', (17, 1))
Element 50: (1, (17, 1), ['.', '%', '', ''], [(16, 5), (4, 8), (11, 6)], [False, True, False, False], 0, False, [True, False, False, False], 3800, 'Stop', (17, 1))
Element 51: #0#
