Element 1: (2, (3, 8), ['%', '.', '%', '.'], [(10, 10), (2, 6), (18, 3)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (4, 8))
Element 2: (2, (4, 8), ['', '%', '.', '.'], [(11, 10), (3, 6), (18, 2)], [False, True, False, False], 96, False, [False, False, True, True], 1038, 'East', (5, 8))
Element 3: (2, (5, 8), ['', '%', '%', '.'], [(12, 10), (4, 6), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 2067, 'East', (6, 8))
Element 4: (2, (6, 8), ['', '.', '.', '.'], [(13, 10), (5, 6), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (7, 8))
Element 5: (2, (7, 8), ['', '%', '%', '.'], [(13, 9), (6, 6), (17, 2)], [False, True, True, False], 90, False, [False, False, False, True], 2145, 'East', (8, 8))
Element 6: (2, (8, 8), ['', '%', '%', '.'], [(13, 8), (6, 7), (16, 2)], [False, True, True, False], 88, False, [False, False, False, True], 2184, 'East', (9, 8))
Element 7: (2, (9, 8), ['', '', '%', '.'], [(14, 8), (6, 8), (16, 1)], [False, False, True, False], 86, False, [False, False, False, True], 2213, 'East', (10, 8))
Element 8: (2, (10, 8), ['', '', '%', '.'], [(15, 8), (6, 9), (15, 1)], [False, False, True, False], 84, False, [False, False, False, True], 2252, 'East', (11, 8))
Element 9: (2, (11, 8), ['', '%', '%', '.'], [(16, 8), (6, 10), (15, 2)], [False, True, True, False], 82, False, [False, False, False, True], 2291, 'East', (12, 8))
Element 10: (2, (12, 8), ['', '%', '%', ''], [(16, 7), (7, 10), (15, 3)], [False, True, True, False], 80, False, [False, False, False, False], 2330, 'East', (13, 8))
Element 11: (2, (13, 8), ['', '.', '', ''], [(16, 6), (8, 10), (15, 4)], [False, False, False, False], 78, False, [False, True, False, False], 2359, 'South', (13, 7))
Element 12: (2, (13, 7), ['%', '.', '', '%'], [(17, 6), (9, 10), (16, 4)], [True, False, False, True], 76, False, [False, True, False, False], 2388, 'South', (13, 6))
Element 13: (2, (13, 6), ['%', '.', '', '.'], [(18, 6), (10, 10), (17, 4)], [True, False, False, False], 74, False, [False, True, False, True], 2417, 'East', (14, 6))
Element 14: (2, (14, 6), ['', '%', '%', '.'], [(18, 7), (11, 10), (16, 4)], [False, True, True, False], 72, False, [False, False, False, True], 2436, 'East', (15, 6))
Element 15: (2, (15, 6), ['', '%', '%', ''], [(18, 8), (12, 10), (16, 5)], [False, True, True, False], 70, False, [False, False, False, False], 2465, 'East', (16, 6))
Element 16: (2, (16, 6), ['', '', '', ''], [(18, 9), (13, 10), (16, 4)], [False, False, False, False], 68, False, [False, False, False, False], 2474, 'East', (17, 6))
Element 17: (2, (17, 6), ['', '%', '%', ''], [(18, 10), (13, 9), (15, 4)], [False, True, True, False], 66, False, [False, False, False, False], 2483, 'East', (18, 6))
Element 18: (2, (18, 6), ['', '.', '', '%'], [(17, 10), (13, 8), (14, 4)], [False, False, False, True], 64, False, [False, True, False, False], 2502, 'South', (18, 5))
Element 19: (2, (18, 5), ['%', '%', '', '%'], [(16, 10), (14, 8), (13, 4)], [True, True, False, True], 62, False, [False, False, False, False], 2531, 'North', (18, 6))
Element 20: (2, (18, 6), ['', '', '', '%'], [(15, 10), (15, 8), (13, 5)], [False, False, False, True], 60, False, [False, False, False, False], 2550, 'North', (18, 7))
Element 21: (2, (18, 7), ['%', '', '', '%'], [(15, 9), (16, 8), (13, 6)], [True, False, False, True], 58, False, [False, False, False, False], 2559, 'North', (18, 8))
Element 22: (2, (18, 8), ['%', '', '', '%'], [(15, 10), (16, 7), (14, 6)], [True, False, False, True], 56, False, [False, False, False, False], 2558, 'North', (18, 9))
Element 23: (2, (18, 9), ['%', '', '', '%'], [(16, 10), (16, 6), (15, 6)], [True, False, False, True], 54, False, [False, False, False, False], 2557, 'North', (18, 10))
Element 24: (2, (18, 10), ['G', '', '%', '%'], [(17, 10), (17, 6), (14, 6)], [False, False, True, True], 52, False, [False, False, False, False], 2556, 'South', (18, 9))
Element 25: (2, (18, 9), ['%', '', 'G', '%'], [(18, 10), (18, 6), (13, 6)], [True, False, False, True], 50, False, [False, False, False, False], 2555, 'South', (18, 8))
Element 26: (2, (18, 8), ['%', 'G', 'G', '%'], [(18, 9), (18, 7), (13, 7)], [True, False, False, True], 48, False, [False, False, False, False], 2554, 'Stop', (18, 8))
Element 27: (2, (18, 8), ['%', '', '', '%'], [(18, 10), (18, 6), (13, 8)], [True, False, False, True], 46, False, [False, False, False, False], 2553, 'South', (18, 7))
Element 28: (2, (18, 7), ['%', '', '', '%'], [(17, 10), (18, 5), (14, 8)], [True, False, False, True], 44, False, [False, False, False, False], 2552, 'South', (18, 6))
Element 29: (2, (18, 6), ['', 'G', '', '%'], [(16, 10), (18, 5), (15, 8)], [False, False, False, True], 42, False, [False, False, False, False], 2551, 'West', (17, 6))
Element 30: (2, (17, 6), ['', '%', '%', 'G'], [(15, 10), (18, 6), (16, 8)], [False, True, True, False], 40, False, [False, False, False, False], 2550, 'Stop', (17, 6))
Element 31: (2, (17, 6), ['', '%', '%', ''], [(15, 9), (17, 6), (16, 7)], [False, True, True, False], 38, False, [False, False, False, False], 2549, 'West', (16, 6))
Element 32: (2, (16, 6), ['', '', '', 'G'], [(15, 8), (17, 6), (16, 8)], [False, False, False, False], 36, False, [False, False, False, False], 2548, 'South', (16, 5))
Element 33: (2, (16, 5), ['%', '', 'G', '%'], [(15, 8), (16, 6), (16, 7)], [True, False, False, True], 34, False, [False, False, False, False], 2547, 'South', (16, 4))
Element 34: (2, (16, 4), ['', '%', '', ''], [(15, 8), (15, 6), (16, 8)], [False, True, False, False], 32, False, [False, False, False, False], 2546, 'East', (17, 4))
Element 35: (2, (17, 4), ['', '%', '%', '%'], [(15, 8), (14, 6), (16, 7)], [False, True, True, True], 30, False, [False, False, False, False], 2545, 'West', (16, 4))
Element 36: (2, (16, 4), ['', '%', '', ''], [(15, 8), (13, 6), (16, 8)], [False, True, False, False], 28, False, [False, False, False, False], 2544, 'West', (15, 4))
Element 37: (2, (15, 4), ['', '', '%', ''], [(15, 8), (13, 7), (15, 8)], [False, False, True, False], 26, False, [False, False, False, False], 2543, 'South', (15, 3))
Element 38: (2, (15, 3), ['%', '', '', '%'], [(15, 8), (13, 6), (15, 9)], [True, False, False, True], 24, False, [False, False, False, False], 2542, 'South', (15, 2))
Element 39: (2, (15, 2), ['%', '', '', ''], [(16, 8), (13, 5), (15, 10)], [True, False, False, False], 22, False, [False, False, False, False], 2541, 'East', (16, 2))
Element 40: (2, (16, 2), ['', '', '%', ''], [(15, 8), (13, 4), (16, 10)], [False, False, True, False], 20, False, [False, False, False, False], 2540, 'East', (17, 2))
Element 41: (2, (17, 2), ['', '', '%', ''], [(15, 9), (13, 3), (17, 10)], [False, False, True, False], 18, False, [False, False, False, False], 2549, 'East', (18, 2))
Element 42: (2, (18, 2), ['', '', '', '%'], [(15, 8), (13, 2), (18, 10)], [False, False, False, True], 16, False, [False, False, False, False], 2558, 'North', (18, 3))
Element 43: (2, (18, 3), ['%', '', '%', '%'], [(14, 8), (13, 1), (18, 9)], [True, False, True, True], 14, False, [False, False, False, False], 2567, 'South', (18, 2))
