Element 1: (3, (18, 10), ['.', '.', '%', '%'], [(11, 8), (12, 4), (13, 4)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 9))
Element 2: (3, (18, 9), ['%', '.', '', '%'], [(12, 8), (11, 4), (14, 4)], [True, False, False, True], 96, False, [False, True, False, False], 58, 'South', (18, 8))
Element 3: (3, (18, 8), ['%', '.', '', '%'], [(13, 8), (10, 4), (15, 4)], [True, False, False, True], 94, False, [False, True, False, False], 97, 'South', (18, 7))
Element 4: (3, (18, 7), ['%', '.', '', '%'], [(14, 8), (9, 4), (16, 4)], [True, False, False, True], 92, False, [False, True, False, False], 136, 'South', (18, 6))
Element 5: (3, (18, 6), ['.', '.', '', '%'], [(15, 8), (8, 4), (17, 4)], [False, False, False, True], 90, False, [True, True, False, False], 165, 'South', (18, 5))
Element 6: (3, (18, 5), ['%', '%', '', '%'], [(16, 8), (7, 4), (16, 4)], [True, True, False, True], 88, False, [False, False, False, False], 194, 'North', (18, 6))
Element 7: (3, (18, 6), ['.', '', '', '%'], [(16, 7), (7, 5), (16, 5)], [False, False, False, True], 86, False, [True, False, False, False], 1213, 'West', (17, 6))
Element 8: (3, (17, 6), ['G', '%', '%', ''], [(16, 6), (6, 5), (16, 4)], [False, True, True, False], 84, False, [False, False, False, False], 1242, 'East', (18, 6))
Element 9: (3, (18, 6), ['', '', '', '%'], [(15, 6), (6, 6), (15, 4)], [False, False, False, True], 82, False, [False, False, False, False], 1261, 'North', (18, 7))
Element 10: (3, (18, 7), ['%', '', '', '%'], [(14, 6), (6, 7), (15, 3)], [True, False, False, True], 80, False, [False, False, False, False], 1290, 'North', (18, 8))
Element 11: (3, (18, 8), ['%', '', '', '%'], [(13, 6), (6, 8), (15, 2)], [True, False, False, True], 78, False, [False, False, False, False], 1319, 'North', (18, 9))
Element 12: (3, (18, 9), ['%', '', '', '%'], [(13, 7), (7, 8), (16, 2)], [True, False, False, True], 76, False, [False, False, False, False], 1348, 'North', (18, 10))
Element 13: (3, (18, 10), ['.', '', '%', '%'], [(13, 6), (8, 8), (17, 2)], [False, False, True, True], 74, False, [True, False, False, False], 1367, 'West', (17, 10))
Element 14: (3, (17, 10), ['.', '%', '%', ''], [(13, 5), (9, 8), (17, 1)], [False, True, True, False], 72, False, [True, False, False, False], 1406, 'West', (16, 10))
Element 15: (3, (16, 10), ['.', '%', '%', ''], [(13, 4), (10, 8), (18, 1)], [False, True, True, False], 70, False, [True, False, False, False], 1425, 'West', (15, 10))
Element 16: (3, (15, 10), ['%', '.', '%', ''], [(14, 4), (11, 8), (18, 2)], [True, False, True, False], 68, False, [False, True, False, False], 1434, 'South', (15, 9))
Element 17: (3, (15, 9), ['%', '', '', '%'], [(15, 4), (12, 8), (18, 3)], [True, False, False, True], 66, False, [False, False, False, False], 1453, 'South', (15, 8))
Element 18: (3, (15, 8), ['', '%', '', ''], [(16, 4), (13, 8), (18, 2)], [False, True, False, False], 64, False, [False, False, False, False], 1452, 'East', (16, 8))
Element 19: (3, (16, 8), ['', '', '%', '%'], [(17, 4), (13, 9), (18, 1)], [False, False, True, True], 62, False, [False, False, False, False], 1461, 'South', (16, 7))
Element 20: (3, (16, 7), ['%', '', '', '%'], [(16, 4), (13, 10), (17, 1)], [True, False, False, True], 60, False, [False, False, False, False], 1470, 'South', (16, 6))
Element 21: (3, (16, 6), ['', 'G', '', ''], [(16, 5), (12, 10), (16, 1)], [False, False, False, False], 58, False, [False, False, False, False], 2479, 'West', (15, 6))
Element 22: (3, (15, 6), ['', '%', '%', ''], [(16, 4), (11, 10), (15, 1)], [False, True, True, False], 56, False, [False, False, False, False], 3488, 'West', (14, 6))
Element 23: (3, (14, 6), ['', '%', '%', ''], [(15, 4), (10, 10), (16, 1)], [False, True, True, False], 54, False, [False, False, False, False], 3497, 'West', (13, 6))
Element 24: (3, (13, 6), ['%', '', '', ''], [(15, 3), (9, 10), (17, 1)], [True, False, False, False], 52, False, [False, False, False, False], 3506, 'North', (13, 7))
Element 25: (3, (13, 7), ['%', '', '', '%'], [(15, 2), (8, 10), (17, 2)], [True, False, False, True], 50, False, [False, False, False, False], 3515, 'North', (13, 8))
Element 26: (3, (13, 8), ['', '', '', ''], [(16, 2), (7, 10), (18, 2)], [False, False, False, False], 48, False, [False, False, False, False], 3524, 'East', (14, 8))
Element 27: (3, (14, 8), ['', '%', '%', ''], [(17, 2), (6, 10), (18, 1)], [False, True, True, False], 46, False, [False, False, False, False], 3533, 'West', (13, 8))
Element 28: (3, (13, 8), ['', '', '', ''], [(18, 2), (6, 9), (18, 2)], [False, False, False, False], 44, False, [False, False, False, False], 3542, 'North', (13, 9))
Element 29: (3, (13, 9), ['%', '', '', '%'], [(18, 3), (6, 10), (18, 1)], [True, False, False, True], 42, False, [False, False, False, False], 3541, 'North', (13, 10))
Element 30: (3, (13, 10), ['', '', '%', '%'], [(18, 2), (7, 10), (18, 2)], [False, False, True, True], 40, False, [False, False, False, False], 3540, 'West', (12, 10))
Element 31: (3, (12, 10), ['', '%', '%', ''], [(18, 1), (8, 10), (17, 2)], [False, True, True, False], 38, False, [False, False, False, False], 3539, 'West', (11, 10))
Element 32: (3, (11, 10), ['', '%', '%', ''], [(17, 1), (9, 10), (17, 1)], [False, True, True, False], 36, False, [False, False, False, False], 3538, 'West', (10, 10))
Element 33: (3, (10, 10), ['', '%', '%', ''], [(16, 1), (8, 10), (17, 2)], [False, True, True, False], 34, False, [False, False, False, False], 3537, 'West', (9, 10))
Element 34: (3, (9, 10), ['', '%', '%', ''], [(15, 1), (9, 10), (17, 2)], [False, True, True, False], 32, False, [False, False, False, False], 3536, 'West', (8, 10))
Element 35: (3, (8, 10), ['', '%', '%', ''], [(16, 1), (10, 10), (17, 2)], [False, True, True, False], 30, False, [False, False, False, False], 3535, 'West', (7, 10))
Element 36: (3, (7, 10), ['', '%', '%', ''], [(17, 1), (11, 10), (17, 2)], [False, True, True, False], 28, False, [False, False, False, False], 3534, 'West', (6, 10))
Element 37: (3, (6, 10), ['%', '', '%', ''], [(18, 1), (11, 10), (17, 2)], [True, False, True, False], 26, False, [False, False, False, False], 3533, 'South', (6, 9))
Element 38: (3, (6, 9), ['%', '', '', '%'], [(18, 2), (11, 10), (17, 2)], [True, False, False, True], 24, False, [False, False, False, False], 3532, 'South', (6, 8))
Element 39: (3, (6, 8), ['.', '', '', ''], [(18, 1), (11, 10), (17, 2)], [False, False, False, False], 22, False, [True, False, False, False], 3531, 'West', (5, 8))
Element 40: (3, (5, 8), ['.', '%', '%', ''], [(17, 1), (11, 10), (17, 2)], [False, True, True, False], 20, False, [True, False, False, False], 3540, 'West', (4, 8))
Element 41: (3, (4, 8), ['.', '%', '.', ''], [(16, 1), (11, 10), (17, 2)], [False, True, False, False], 18, False, [True, False, True, False], 3549, 'North', (4, 9))
Element 42: (3, (4, 9), ['%', '', '.', '%'], [(16, 2), (11, 10), (17, 2)], [True, False, False, True], 16, False, [False, False, True, False], 3558, 'North', (4, 10))
Element 43: (3, (4, 10), ['.', '', '%', '%'], [(16, 1), (11, 10), (16, 2)], [False, False, True, True], 14, False, [True, False, False, False], 3567, 'West', (3, 10))
Element 44: (3, (3, 10), ['.', '%', '%', ''], [(15, 1), (11, 10), (16, 2)], [False, True, True, False], 12, False, [True, False, False, False], 3576, 'West', (2, 10))
Element 45: (3, (2, 10), ['.', '%', '%', ''], [(15, 2), (11, 10), (16, 2)], [False, True, True, False], 10, False, [True, False, False, False], 3585, 'West', (1, 10))
Element 46: (3, (1, 10), ['%', '.', '%', ''], [(15, 1), (11, 10), (17, 2)], [True, False, True, False], 8, False, [False, True, False, False], 3594, 'South', (1, 9))
Element 47: (3, (1, 9), ['%', '.', '', '%'], [(15, 2), (11, 10), (18, 2)], [True, False, False, True], 6, False, [False, True, False, False], 3603, 'South', (1, 8))
Element 48: (3, (1, 8), ['%', '.', '', '%'], [(15, 3), (11, 10), (18, 3)], [True, False, False, True], 4, False, [False, True, False, False], 3612, 'South', (1, 7))
Element 49: (3, (1, 7), ['%', '.', '', '%'], [(15, 4), (11, 10), (18, 2)], [True, False, False, True], 2, False, [False, True, False, False], 3621, 'South', (1, 6))
Element 50: (3, (1, 6), ['%', '.', '', '.'], [(15, 4), (11, 10), (18, 2)], [True, False, False, False], 0, False, [False, True, False, True], 3630, 'Stop', (1, 6))
Element 51: #0#
