Element 1: (3, (18, 6), ['.', '.', '.', '%'], [(9, 1), (4, 8), (11, 1)], [False, False, False, True], 98, False, [True, True, True, False], 1019, 'North', (18, 7))
Element 2: (3, (18, 7), ['%', '', '.', '%'], [(9, 2), (5, 8), (12, 1)], [True, False, False, True], 96, False, [False, False, True, False], 1058, 'North', (18, 8))
Element 3: (3, (18, 8), ['%', '', '.', '%'], [(10, 2), (6, 8), (13, 1)], [True, False, False, True], 94, False, [False, False, True, False], 1097, 'North', (18, 9))
Element 4: (3, (18, 9), ['%', '', '.', '%'], [(11, 2), (7, 8), (13, 2)], [True, False, False, True], 92, False, [False, False, True, False], 1136, 'North', (18, 10))
Element 5: (3, (18, 10), ['.', '', '%', '%'], [(12, 2), (8, 8), (13, 3)], [False, False, True, True], 90, False, [True, False, False, False], 1175, 'West', (17, 10))
Element 6: (3, (17, 10), ['.', '%', '%', ''], [(13, 2), (9, 8), (13, 4)], [False, True, True, False], 88, False, [True, False, False, False], 1204, 'West', (16, 10))
Element 7: (3, (16, 10), ['.', '%', '%', ''], [(13, 3), (10, 8), (14, 4)], [False, True, True, False], 86, False, [True, False, False, False], 1233, 'West', (15, 10))
Element 8: (3, (15, 10), ['%', '.', '%', ''], [(13, 4), (11, 8), (15, 4)], [True, False, True, False], 84, False, [False, True, False, False], 1262, 'South', (15, 9))
Element 9: (3, (15, 9), ['%', '.', '', '%'], [(13, 5), (12, 8), (16, 4)], [True, False, False, True], 82, False, [False, True, False, False], 1301, 'South', (15, 8))
Element 10: (3, (15, 8), ['.', '%', '', '.'], [(13, 6), (13, 8), (17, 4)], [False, True, False, False], 80, False, [True, False, False, True], 1340, 'East', (16, 8))
Element 11: (3, (16, 8), ['', '.', '%', '%'], [(14, 6), (14, 8), (16, 4)], [False, False, True, True], 78, False, [False, True, False, False], 1369, 'South', (16, 7))
Element 12: (3, (16, 7), ['%', '.', '', '%'], [(15, 6), (15, 8), (16, 5)], [True, False, False, True], 76, False, [False, True, False, False], 1398, 'South', (16, 6))
Element 13: (3, (16, 6), ['', '', '', '.'], [(14, 6), (16, 8), (16, 4)], [False, False, False, False], 74, False, [False, False, False, True], 1407, 'East', (17, 6))
Element 14: (3, (17, 6), ['', '%', '%', ''], [(13, 6), (16, 7), (15, 4)], [False, True, True, False], 72, False, [False, False, False, False], 1416, 'West', (16, 6))
Element 15: (3, (16, 6), ['', '', '', ''], [(13, 7), (16, 8), (15, 3)], [False, False, False, False], 70, False, [False, False, False, False], 1435, 'South', (16, 5))
Element 16: (3, (16, 5), ['%', '', '', '%'], [(13, 8), (15, 8), (15, 2)], [True, False, False, True], 68, False, [False, False, False, False], 1444, 'South', (16, 4))
Element 17: (3, (16, 4), ['', '%', '', ''], [(13, 9), (15, 9), (16, 2)], [False, True, False, False], 66, False, [False, False, False, False], 1463, 'East', (17, 4))
Element 18: (3, (17, 4), ['', '%', '%', '%'], [(13, 10), (15, 10), (17, 2)], [False, True, True, True], 64, False, [False, False, False, False], 1482, 'West', (16, 4))
Element 19: (3, (16, 4), ['', '%', '', ''], [(12, 10), (16, 10), (17, 1)], [False, True, False, False], 62, False, [False, False, False, False], 2491, 'West', (15, 4))
Element 20: (3, (15, 4), ['', '', '%', ''], [(11, 10), (17, 10), (18, 1)], [False, False, True, False], 60, False, [False, False, False, False], 3500, 'South', (15, 3))
Element 21: (3, (15, 3), ['%', '', '', '%'], [(10, 10), (18, 10), (18, 2)], [True, False, False, True], 58, False, [False, False, False, False], 3509, 'South', (15, 2))
Element 22: (3, (15, 2), ['%', '.', '', ''], [(9, 10), (18, 9), (18, 3)], [True, False, False, False], 56, False, [False, True, False, False], 3528, 'South', (15, 1))
Element 23: (3, (15, 1), ['%', '%', '', '.'], [(8, 10), (18, 8), (18, 2)], [True, True, False, False], 54, False, [False, False, False, True], 3547, 'East', (16, 1))
Element 24: (3, (16, 1), ['', '%', '', ''], [(7, 10), (18, 7), (18, 1)], [False, True, False, False], 52, False, [False, False, False, False], 3566, 'East', (17, 1))
Element 25: (3, (17, 1), ['', '%', '', ''], [(6, 10), (18, 6), (18, 2)], [False, True, False, False], 50, False, [False, False, False, False], 3575, 'East', (18, 1))
Element 26: (3, (18, 1), ['', '%', '', '%'], [(6, 9), (18, 5), (18, 1)], [False, True, False, True], 48, False, [False, False, False, False], 3594, 'North', (18, 2))
Element 27: (3, (18, 2), ['', '', '', '%'], [(6, 8), (18, 6), (17, 1)], [False, False, False, True], 46, False, [False, False, False, False], 3593, 'North', (18, 3))
Element 28: (3, (18, 3), ['%', '', '%', '%'], [(6, 7), (17, 6), (17, 2)], [True, False, True, True], 44, False, [False, False, False, False], 3602, 'South', (18, 2))
Element 29: (3, (18, 2), ['', '', '', '%'], [(6, 6), (16, 6), (16, 2)], [False, False, False, True], 42, False, [False, False, False, False], 3611, 'West', (17, 2))
Element 30: (3, (17, 2), ['', '', '%', ''], [(6, 5), (16, 5), (15, 2)], [False, False, True, False], 40, False, [False, False, False, False], 3620, 'West', (16, 2))
Element 31: #1#
