Element 1: (3, (6, 10), ['%', '.', '%', '.'], [(10, 8), (4, 6), (6, 6)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (7, 10))
Element 2: (3, (7, 10), ['', '%', '%', '.'], [(11, 8), (5, 6), (6, 7)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 10))
Element 3: (3, (8, 10), ['', '%', '%', '.'], [(12, 8), (6, 6), (6, 8)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (9, 10))
Element 4: (3, (9, 10), ['', '%', '%', '.'], [(13, 8), (6, 5), (7, 8)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (10, 10))
Element 5: (3, (10, 10), ['', '%', '%', 'F'], [(14, 8), (7, 5), (8, 8)], [False, True, True, False], 90, False, [False, False, False, False], 1155, 'East', (11, 10))
Element 6: (3, (11, 10), ['', '%', '%', 'F'], [(15, 8), (7, 4), (9, 8)], [False, True, True, False], 88, False, [False, False, False, False], 2174, 'East', (12, 10))
Element 7: (3, (12, 10), ['', '%', '%', '.'], [(16, 8), (6, 4), (10, 8)], [False, True, True, False], 86, False, [False, False, False, True], 3193, 'East', (13, 10))
Element 8: (3, (13, 10), ['', '.', '%', '%'], [(16, 7), (6, 3), (11, 8)], [False, False, True, True], 84, False, [False, True, False, False], 3222, 'South', (13, 9))
Element 9: (3, (13, 9), ['%', '', '', '%'], [(16, 6), (6, 2), (12, 8)], [True, False, False, True], 82, False, [False, False, False, False], 3251, 'South', (13, 8))
Element 10: (3, (13, 8), ['', '.', '', ''], [(17, 6), (7, 2), (11, 8)], [False, False, False, False], 80, False, [False, True, False, False], 3270, 'South', (13, 7))
Element 11: (3, (13, 7), ['%', '.', '', '%'], [(18, 6), (8, 2), (10, 8)], [True, False, False, True], 78, False, [False, True, False, False], 3299, 'South', (13, 6))
Element 12: (3, (13, 6), ['%', '.', '', '.'], [(18, 7), (9, 2), (10, 7)], [True, False, False, False], 76, False, [False, True, False, True], 3328, 'East', (14, 6))
Element 13: (3, (14, 6), ['', '%', '%', '.'], [(18, 8), (10, 2), (10, 6)], [False, True, True, False], 74, False, [False, False, False, True], 3357, 'East', (15, 6))
Element 14: (3, (15, 6), ['', '%', '%', ''], [(18, 9), (11, 2), (11, 6)], [False, True, True, False], 72, False, [False, False, False, False], 3396, 'East', (16, 6))
Element 15: #1#
