Element 1: (1, (3, 4), ['%', '%', '.', '.'], [(16, 4), (6, 1), (13, 8)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (4, 4))
Element 2: (1, (4, 4), ['', '.', '%', '.'], [(16, 5), (7, 1), (14, 8)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (5, 4))
Element 3: (1, (5, 4), ['', '%', '%', '.'], [(16, 6), (8, 1), (15, 8)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (6, 4))
Element 4: (1, (6, 4), ['', '.', '.', '.'], [(17, 6), (9, 1), (16, 8)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (7, 4))
Element 5: (1, (7, 4), ['', '%', 'F', ''], [(18, 6), (10, 1), (16, 7)], [False, True, False, False], 90, False, [False, False, False, False], 165, 'North', (7, 5))
Element 6: (1, (7, 5), ['.', '', '%', '%'], [(18, 7), (11, 1), (16, 6)], [False, False, True, True], 88, False, [True, False, False, False], 2174, 'West', (6, 5))
Element 7: (1, (6, 5), ['%', '', '.', ''], [(18, 8), (12, 1), (15, 6)], [True, False, False, False], 86, False, [False, False, True, False], 2213, 'North', (6, 6))
Element 8: (1, (6, 6), ['.', '', '.', '%'], [(18, 9), (13, 1), (14, 6)], [False, False, False, True], 84, False, [True, False, True, False], 2252, 'North', (6, 7))
Element 9: (1, (6, 7), ['%', '', '.', '%'], [(18, 10), (13, 2), (13, 6)], [True, False, False, True], 82, False, [False, False, True, False], 2291, 'North', (6, 8))
Element 10: (1, (6, 8), ['.', '', '.', '.'], [(17, 10), (13, 3), (13, 7)], [False, False, False, False], 80, False, [True, False, True, True], 2330, 'East', (7, 8))
Element 11: (1, (7, 8), ['', '%', '%', '.'], [(16, 10), (13, 4), (13, 6)], [False, True, True, False], 78, False, [False, False, False, True], 2359, 'East', (8, 8))
Element 12: (1, (8, 8), ['', '%', '%', '.'], [(15, 10), (14, 4), (13, 5)], [False, True, True, False], 76, False, [False, False, False, True], 2398, 'East', (9, 8))
Element 13: (1, (9, 8), ['', '', '%', '.'], [(15, 9), (15, 4), (13, 4)], [False, False, True, False], 74, False, [False, False, False, True], 2427, 'East', (10, 8))
Element 14: (1, (10, 8), ['', '', '%', '.'], [(15, 8), (15, 3), (12, 4)], [False, False, True, False], 72, False, [False, False, False, True], 2456, 'East', (11, 8))
Element 15: (1, (11, 8), ['', '%', '%', '.'], [(16, 8), (15, 2), (11, 4)], [False, True, True, False], 70, False, [False, False, False, True], 2485, 'East', (12, 8))
Element 16: (1, (12, 8), ['', '%', '%', ''], [(16, 7), (16, 2), (10, 4)], [False, True, True, False], 68, False, [False, False, False, False], 2514, 'East', (13, 8))
Element 17: (1, (13, 8), ['', '', '.', ''], [(16, 8), (17, 2), (9, 4)], [False, False, False, False], 66, False, [False, False, True, False], 2533, 'North', (13, 9))
Element 18: (1, (13, 9), ['%', '', '.', '%'], [(15, 8), (17, 1), (8, 4)], [True, False, False, True], 64, False, [False, False, True, False], 2552, 'North', (13, 10))
Element 19: (1, (13, 10), ['F', '', '%', '%'], [(14, 8), (18, 1), (7, 4)], [False, False, True, True], 62, False, [False, False, False, False], 2571, 'West', (12, 10))
Element 20: (1, (12, 10), ['F', '%', '%', ''], [(13, 8), (18, 2), (7, 5)], [False, True, True, False], 60, False, [False, False, False, False], 3570, 'West', (11, 10))
Element 21: #1#
