Element 1: (0, (15, 6), ['.', '%', '%', '.'], [(6, 2), (11, 4), (15, 8)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (16, 6))
Element 2: (0, (16, 6), ['', '.', '.', '.'], [(7, 2), (12, 4), (16, 8)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (17, 6))
Element 3: (0, (17, 6), ['', '%', '%', '.'], [(8, 2), (13, 4), (16, 7)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (18, 6))
Element 4: (0, (18, 6), ['', '.', '.', '%'], [(9, 2), (14, 4), (16, 6)], [False, False, False, True], 92, False, [False, True, True, False], 107, 'North', (18, 7))
Element 5: (0, (18, 7), ['%', '', '.', '%'], [(10, 2), (15, 4), (16, 5)], [True, False, False, True], 90, False, [False, False, True, False], 146, 'North', (18, 8))
Element 6: (0, (18, 8), ['%', '', '.', '%'], [(11, 2), (16, 4), (16, 6)], [True, False, False, True], 88, False, [False, False, True, False], 175, 'North', (18, 9))
Element 7: (0, (18, 9), ['%', '', '.', '%'], [(11, 1), (17, 4), (17, 6)], [True, False, False, True], 86, False, [False, False, True, False], 1194, 'North', (18, 10))
Element 8: (0, (18, 10), ['.', '', '%', '%'], [(12, 1), (16, 4), (18, 6)], [False, False, True, True], 84, False, [True, False, False, False], 1213, 'West', (17, 10))
Element 9: (0, (17, 10), ['.', '%', '%', ''], [(13, 1), (16, 5), (18, 5)], [False, True, True, False], 82, False, [True, False, False, False], 1242, 'West', (16, 10))
Element 10: (0, (16, 10), ['.', '%', '%', ''], [(13, 2), (16, 6), (18, 6)], [False, True, True, False], 80, False, [True, False, False, False], 1261, 'West', (15, 10))
Element 11: (0, (15, 10), ['%', '.', '%', ''], [(13, 3), (17, 6), (18, 7)], [True, False, True, False], 78, False, [False, True, False, False], 1280, 'South', (15, 9))
Element 12: (0, (15, 9), ['%', '', '', '%'], [(13, 4), (18, 6), (18, 8)], [True, False, False, True], 76, False, [False, False, False, False], 1289, 'South', (15, 8))
Element 13: (0, (15, 8), ['.', '%', '', ''], [(13, 5), (18, 7), (18, 9)], [False, True, False, False], 74, False, [True, False, False, False], 1298, 'West', (14, 8))
Element 14: (0, (14, 8), ['.', '%', '%', ''], [(13, 6), (18, 8), (18, 10)], [False, True, True, False], 72, False, [True, False, False, False], 1317, 'West', (13, 8))
Element 15: (0, (13, 8), ['.', '.', '.', ''], [(14, 6), (18, 9), (17, 10)], [False, False, False, False], 70, False, [True, True, True, False], 1336, 'North', (13, 9))
Element 16: (0, (13, 9), ['%', '', '.', '%'], [(15, 6), (18, 10), (16, 10)], [True, False, False, True], 68, False, [False, False, True, False], 1345, 'North', (13, 10))
Element 17: (0, (13, 10), ['F', '', '%', '%'], [(16, 6), (17, 10), (15, 10)], [False, False, True, True], 66, False, [False, False, False, False], 1354, 'West', (12, 10))
Element 18: (0, (12, 10), ['F', '%', '%', ''], [(17, 6), (16, 10), (15, 9)], [False, True, True, False], 64, False, [False, False, False, False], 2353, 'West', (11, 10))
Element 19: (0, (11, 10), ['.', '%', '%', ''], [(18, 6), (15, 10), (15, 8)], [False, True, True, False], 62, False, [True, False, False, False], 3352, 'West', (10, 10))
Element 20: (0, (10, 10), ['.', '%', '%', ''], [(18, 7), (15, 9), (15, 9)], [False, True, True, False], 60, False, [True, False, False, False], 3361, 'West', (9, 10))
Element 21: (0, (9, 10), ['.', '%', '%', ''], [(18, 8), (15, 8), (15, 10)], [False, True, True, False], 58, False, [True, False, False, False], 3370, 'West', (8, 10))
Element 22: (0, (8, 10), ['.', '%', '%', ''], [(18, 9), (16, 8), (16, 10)], [False, True, True, False], 56, False, [True, False, False, False], 3379, 'West', (7, 10))
Element 23: (0, (7, 10), ['.', '%', '%', ''], [(18, 10), (16, 7), (16, 10)], [False, True, True, False], 54, False, [True, False, False, False], 3388, 'West', (6, 10))
