Element 1: (2, (4, 1), ['.', '%', '.', '%'], [(1, 5), (4, 8), (6, 3)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (4, 2))
Element 2: (2, (4, 2), ['.', '', '.', '%'], [(1, 6), (5, 8), (6, 4)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (4, 3))
Element 3: (2, (4, 3), ['%', '', '.', '%'], [(2, 6), (6, 8), (7, 4)], [True, False, False, True], 94, False, [False, False, True, False], 97, 'North', (4, 4))
Element 4: (2, (4, 4), ['.', '', '%', '.'], [(3, 6), (7, 8), (7, 5)], [False, False, True, False], 92, False, [True, False, False, True], 1126, 'East', (5, 4))
Element 5: (2, (5, 4), ['', '%', '%', ''], [(4, 6), (8, 8), (6, 5)], [False, True, True, False], 90, False, [False, False, False, False], 1165, 'East', (6, 4))
Element 6: (2, (6, 4), ['', '', '', ''], [(5, 6), (9, 8), (6, 6)], [False, False, False, False], 88, False, [False, False, False, False], 1194, 'East', (7, 4))
Element 7: (2, (7, 4), ['', '%', '', ''], [(6, 6), (10, 8), (6, 7)], [False, True, False, False], 86, False, [False, False, False, False], 1213, 'East', (8, 4))
Element 8: (2, (8, 4), ['', '%', '%', '.'], [(6, 7), (11, 8), (6, 8)], [False, True, True, False], 84, False, [False, False, False, True], 1222, 'East', (9, 4))
Element 9: (2, (9, 4), ['', '%', '%', '.'], [(6, 8), (12, 8), (6, 9)], [False, True, True, False], 82, False, [False, False, False, True], 1251, 'East', (10, 4))
Element 10: (2, (10, 4), ['', '%', '%', '.'], [(7, 8), (13, 8), (6, 10)], [False, True, True, False], 80, False, [False, False, False, True], 1280, 'East', (11, 4))
Element 11: (2, (11, 4), ['', '%', '%', '.'], [(8, 8), (14, 8), (7, 10)], [False, True, True, False], 78, False, [False, False, False, True], 1309, 'East', (12, 4))
Element 12: (2, (12, 4), ['', '%', '%', '.'], [(9, 8), (15, 8), (8, 10)], [False, True, True, False], 76, False, [False, False, False, True], 1338, 'East', (13, 4))
Element 13: (2, (13, 4), ['', '.', '.', '.'], [(10, 8), (16, 8), (9, 10)], [False, False, False, False], 74, False, [False, True, True, True], 1367, 'East', (14, 4))
Element 14: (2, (14, 4), ['', '%', '%', '.'], [(11, 8), (16, 7), (10, 10)], [False, True, True, False], 72, False, [False, False, False, True], 1396, 'East', (15, 4))
Element 15: (2, (15, 4), ['', '.', '%', '.'], [(12, 8), (16, 6), (11, 10)], [False, False, True, False], 70, False, [False, True, False, True], 2415, 'East', (16, 4))
Element 16: (2, (16, 4), ['', '%', '.', '.'], [(13, 8), (17, 6), (12, 10)], [False, True, False, False], 68, False, [False, False, True, True], 3434, 'East', (17, 4))
Element 17: (2, (17, 4), ['', '%', '%', '%'], [(13, 9), (18, 6), (13, 10)], [False, True, True, True], 66, False, [False, False, False, False], 3473, 'West', (16, 4))
Element 18: (2, (16, 4), ['', '%', '.', ''], [(13, 10), (18, 7), (12, 10)], [False, True, False, False], 64, False, [False, False, True, False], 3482, 'North', (16, 5))
Element 19: (2, (16, 5), ['%', '', '', '%'], [(12, 10), (18, 8), (11, 10)], [True, False, False, True], 62, False, [False, False, False, False], 3501, 'North', (16, 6))
