Element 1: (0, (18, 6), ['.', '.', '.', '%'], [(1, 9), (6, 1), (6, 2)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (18, 7))
Element 2: (0, (18, 7), ['%', '', '.', '%'], [(1, 10), (7, 1), (7, 2)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (18, 8))
Element 3: (0, (18, 8), ['%', '', '.', '%'], [(2, 10), (8, 1), (8, 2)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (18, 9))
Element 4: (0, (18, 9), ['%', '', '.', '%'], [(3, 10), (9, 1), (9, 2)], [True, False, False, True], 92, False, [False, False, True, False], 117, 'North', (18, 10))
Element 5: (0, (18, 10), ['.', '', '%', '%'], [(4, 10), (10, 1), (10, 2)], [False, False, True, True], 90, False, [True, False, False, False], 156, 'West', (17, 10))
Element 6: (0, (17, 10), ['.', '%', '%', ''], [(4, 9), (11, 1), (11, 2)], [False, True, True, False], 88, False, [True, False, False, False], 1185, 'West', (16, 10))
Element 7: (0, (16, 10), ['.', '%', '%', ''], [(4, 8), (12, 1), (12, 2)], [False, True, True, False], 86, False, [True, False, False, False], 1224, 'West', (15, 10))
Element 8: (0, (15, 10), ['%', '.', '%', ''], [(5, 8), (13, 1), (13, 2)], [True, False, True, False], 84, False, [False, True, False, False], 1263, 'South', (15, 9))
Element 9: (0, (15, 9), ['%', '.', '', '%'], [(6, 8), (12, 1), (13, 3)], [True, False, False, True], 82, False, [False, True, False, False], 1292, 'South', (15, 8))
Element 10: (0, (15, 8), ['.', '%', '', '.'], [(7, 8), (11, 1), (13, 4)], [False, True, False, False], 80, False, [True, False, False, True], 1321, 'East', (16, 8))
Element 11: (0, (16, 8), ['', '.', '%', '%'], [(8, 8), (10, 1), (14, 4)], [False, False, True, True], 78, False, [False, True, False, False], 1350, 'South', (16, 7))
Element 12: (0, (16, 7), ['%', '.', '', '%'], [(9, 8), (9, 1), (15, 4)], [True, False, False, True], 76, False, [False, True, False, False], 1379, 'South', (16, 6))
Element 13: (0, (16, 6), ['.', '.', '', '.'], [(10, 8), (8, 1), (16, 4)], [False, False, False, False], 74, False, [True, True, False, True], 1408, 'East', (17, 6))
Element 14: (0, (17, 6), ['', '%', '%', ''], [(11, 8), (7, 1), (17, 4)], [False, True, True, False], 72, False, [False, False, False, False], 1437, 'West', (16, 6))
Element 15: (0, (16, 6), ['.', '.', '', ''], [(12, 8), (6, 1), (16, 4)], [False, False, False, False], 70, False, [True, True, False, False], 1446, 'South', (16, 5))
Element 16: (0, (16, 5), ['%', '', '', '%'], [(13, 8), (6, 1), (15, 4)], [True, False, False, True], 68, False, [False, False, False, False], 1465, 'South', (16, 4))
Element 17: (0, (16, 4), ['', '%', '', ''], [(14, 8), (7, 1), (14, 4)], [False, True, False, False], 66, False, [False, False, False, False], 1474, 'East', (17, 4))
Element 18: (0, (17, 4), ['', '%', '%', '%'], [(15, 8), (8, 1), (15, 4)], [False, True, True, True], 64, False, [False, False, False, False], 1473, 'West', (16, 4))
Element 19: (0, (16, 4), ['', '%', '', ''], [(16, 8), (9, 1), (15, 3)], [False, True, False, False], 62, False, [False, False, False, False], 1482, 'West', (15, 4))
Element 20: (0, (15, 4), ['', '', '%', ''], [(16, 7), (10, 1), (15, 2)], [False, False, True, False], 60, False, [False, False, False, False], 1491, 'South', (15, 3))
