Element 1: (1, (5, 4), ['.', '%', '%', '.'], [(2, 2), (13, 3), (18, 6)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (6, 4))
Element 2: (1, (6, 4), ['', '.', '.', '.'], [(3, 2), (13, 4), (18, 7)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (7, 4))
Element 3: (1, (7, 4), ['', '%', 'F', ''], [(4, 2), (14, 4), (18, 8)], [False, True, False, False], 94, False, [False, False, False, False], 87, 'North', (7, 5))
Element 4: (1, (7, 5), ['.', '', '%', '%'], [(4, 3), (15, 4), (18, 9)], [False, False, True, True], 92, False, [True, False, False, False], 1116, 'West', (6, 5))
Element 5: (1, (6, 5), ['%', '', '.', ''], [(4, 4), (16, 4), (18, 10)], [True, False, False, False], 90, False, [False, False, True, False], 1155, 'North', (6, 6))
Element 6: (1, (6, 6), ['.', '', '.', '%'], [(3, 4), (17, 4), (17, 10)], [False, False, False, True], 88, False, [True, False, True, False], 1194, 'North', (6, 7))
Element 7: (1, (6, 7), ['%', '', '.', '%'], [(3, 5), (16, 4), (16, 10)], [True, False, False, True], 86, False, [False, False, True, False], 1223, 'North', (6, 8))
Element 8: (1, (6, 8), ['.', '', '.', '.'], [(3, 6), (16, 5), (15, 10)], [False, False, False, False], 84, False, [True, False, True, True], 1262, 'East', (7, 8))
Element 9: (1, (7, 8), ['', '%', '%', '.'], [(4, 6), (16, 6), (15, 9)], [False, True, True, False], 82, False, [False, False, False, True], 1301, 'East', (8, 8))
Element 10: (1, (8, 8), ['', '%', '%', '.'], [(5, 6), (17, 6), (15, 8)], [False, True, True, False], 80, False, [False, False, False, True], 1340, 'East', (9, 8))
Element 11: (1, (9, 8), ['', '', '%', '.'], [(6, 6), (18, 6), (16, 8)], [False, False, True, False], 78, False, [False, False, False, True], 1359, 'East', (10, 8))
Element 12: (1, (10, 8), ['', '', '%', '.'], [(6, 7), (18, 5), (16, 7)], [False, False, True, False], 76, False, [False, False, False, True], 1388, 'East', (11, 8))
Element 13: (1, (11, 8), ['', '%', '%', '.'], [(6, 8), (18, 6), (16, 6)], [False, True, True, False], 74, False, [False, False, False, True], 1397, 'East', (12, 8))
Element 14: (1, (12, 8), ['', '%', '%', '.'], [(6, 9), (18, 7), (15, 6)], [False, True, True, False], 72, False, [False, False, False, True], 1426, 'East', (13, 8))
Element 15: (1, (13, 8), ['', '.', '.', '.'], [(6, 10), (18, 8), (14, 6)], [False, False, False, False], 70, False, [False, True, True, True], 1455, 'East', (14, 8))
Element 16: (1, (14, 8), ['', '%', '%', ''], [(7, 10), (18, 9), (13, 6)], [False, True, True, False], 68, False, [False, False, False, False], 1484, 'East', (15, 8))
Element 17: (1, (15, 8), ['', '%', '', ''], [(8, 10), (18, 10), (13, 7)], [False, True, False, False], 66, False, [False, False, False, False], 1503, 'East', (16, 8))
Element 18: (1, (16, 8), ['', '', '%', '%'], [(9, 10), (17, 10), (13, 8)], [False, False, True, True], 64, False, [False, False, False, False], 1512, 'South', (16, 7))
Element 19: (1, (16, 7), ['%', '', '', '%'], [(10, 10), (16, 10), (13, 9)], [True, False, False, True], 62, False, [False, False, False, False], 1531, 'South', (16, 6))
