Element 1: (0, (6, 10), ['%', '.', '%', '.'], [(13, 9), (17, 4), (18, 10)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (7, 10))
Element 2: (0, (7, 10), ['', '%', '%', '.'], [(13, 10), (16, 4), (18, 9)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (8, 10))
Element 3: (0, (8, 10), ['', '%', '%', '.'], [(12, 10), (16, 5), (18, 8)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (9, 10))
Element 4: (0, (9, 10), ['', '%', '%', '.'], [(11, 10), (16, 6), (18, 7)], [False, True, True, False], 92, False, [False, False, False, True], 2097, 'East', (10, 10))
Element 5: (0, (10, 10), ['', '%', '%', ''], [(12, 10), (17, 6), (18, 6)], [False, True, True, False], 90, False, [False, False, False, False], 2126, 'East', (11, 10))
Element 6: (0, (11, 10), ['', '%', '%', ''], [(13, 10), (16, 6), (18, 5)], [False, True, True, False], 88, False, [False, False, False, False], 2135, 'East', (12, 10))
Element 7: (0, (12, 10), ['', '%', '%', ''], [(13, 9), (16, 7), (18, 6)], [False, True, True, False], 86, False, [False, False, False, False], 2144, 'East', (13, 10))
Element 8: (0, (13, 10), ['', '', '%', '%'], [(13, 8), (16, 8), (17, 6)], [False, False, True, True], 84, False, [False, False, False, False], 2163, 'South', (13, 9))
Element 9: (0, (13, 9), ['%', '', '', '%'], [(14, 8), (15, 8), (16, 6)], [True, False, False, True], 82, False, [False, False, False, False], 2182, 'South', (13, 8))
Element 10: (0, (13, 8), ['.', '.', '', 'G'], [(14, 8), (15, 9), (15, 6)], [False, False, False, False], 80, False, [True, True, False, False], 2201, 'South', (13, 7))
Element 11: (0, (13, 7), ['%', '.', 'G', '%'], [(13, 8), (15, 10), (14, 6)], [True, False, False, True], 78, False, [False, True, False, False], 2230, 'South', (13, 6))
Element 12: (0, (13, 6), ['%', '.', '', ''], [(13, 8), (16, 10), (15, 6)], [True, False, False, False], 76, False, [False, True, False, False], 2249, 'South', (13, 5))
Element 13: (0, (13, 5), ['%', '.', '', '%'], [(12, 8), (17, 10), (16, 6)], [True, False, False, True], 74, False, [False, True, False, False], 2278, 'South', (13, 4))
Element 14: (0, (13, 4), ['.', '.', '', '.'], [(11, 8), (18, 10), (16, 7)], [False, False, False, False], 72, False, [True, True, False, True], 2297, 'East', (14, 4))
Element 15: (0, (14, 4), ['', '%', '%', '.'], [(10, 8), (18, 9), (16, 8)], [False, True, True, False], 70, False, [False, False, False, True], 2316, 'East', (15, 4))
Element 16: (0, (15, 4), ['', '.', '%', ''], [(9, 8), (18, 8), (15, 8)], [False, False, True, False], 68, False, [False, True, False, False], 2335, 'South', (15, 3))
Element 17: (0, (15, 3), ['%', '.', '', '%'], [(8, 8), (18, 7), (15, 9)], [True, False, False, True], 66, False, [False, True, False, False], 2354, 'South', (15, 2))
Element 18: (0, (15, 2), ['%', '.', '', '.'], [(7, 8), (18, 6), (15, 10)], [True, False, False, False], 64, False, [False, True, False, True], 2373, 'East', (16, 2))
Element 19: (0, (16, 2), ['', '.', '%', '.'], [(6, 8), (18, 5), (16, 10)], [False, False, True, False], 62, False, [False, True, False, True], 2392, 'East', (17, 2))
Element 20: (0, (17, 2), ['', '.', '%', ''], [(6, 9), (18, 6), (17, 10)], [False, False, True, False], 60, False, [False, True, False, False], 2411, 'South', (17, 1))
Element 21: (0, (17, 1), ['.', '%', '', '.'], [(6, 10), (18, 7), (16, 10)], [False, True, False, False], 58, False, [True, False, False, True], 2420, 'East', (18, 1))
Element 22: (0, (18, 1), ['', '%', '', '%'], [(7, 10), (18, 8), (15, 10)], [False, True, False, True], 56, False, [False, False, False, False], 2429, 'North', (18, 2))
Element 23: (0, (18, 2), ['', '', '.', '%'], [(8, 10), (18, 9), (15, 9)], [False, False, False, True], 54, False, [False, False, True, False], 2428, 'North', (18, 3))
Element 24: (0, (18, 3), ['%', '', '%', '%'], [(9, 10), (18, 10), (15, 8)], [True, False, True, True], 52, False, [False, False, False, False], 2437, 'South', (18, 2))
Element 25: (0, (18, 2), ['', '', '', '%'], [(10, 10), (17, 10), (14, 8)], [False, False, False, True], 50, False, [False, False, False, False], 2436, 'South', (18, 1))
Element 26: (0, (18, 1), ['', '%', '', '%'], [(9, 10), (16, 10), (13, 8)], [False, True, False, True], 48, False, [False, False, False, False], 2435, 'West', (17, 1))
Element 27: (0, (17, 1), ['.', '%', '', ''], [(8, 10), (15, 10), (13, 9)], [False, True, False, False], 46, False, [True, False, False, False], 2434, 'West', (16, 1))
Element 28: (0, (16, 1), ['.', '%', '', ''], [(7, 10), (15, 9), (13, 10)], [False, True, False, False], 44, False, [True, False, False, False], 2443, 'West', (15, 1))
Element 29: (0, (15, 1), ['%', '%', '', ''], [(6, 10), (15, 8), (12, 10)], [True, True, False, False], 42, False, [False, False, False, False], 2452, 'East', (16, 1))
Element 30: (0, (16, 1), ['', '%', '', ''], [(6, 9), (16, 8), (11, 10)], [False, True, False, False], 40, False, [False, False, False, False], 2451, 'East', (17, 1))
Element 31: (0, (17, 1), ['', '%', '', ''], [(6, 8), (16, 7), (10, 10)], [False, True, False, False], 38, False, [False, False, False, False], 2450, 'North', (17, 2))
Element 32: (0, (17, 2), ['', '', '%', ''], [(6, 7), (16, 6), (9, 10)], [False, False, True, False], 36, False, [False, False, False, False], 2459, 'East', (18, 2))
Element 33: (0, (18, 2), ['', '', '', '%'], [(6, 6), (15, 6), (8, 10)], [False, False, False, True], 34, False, [False, False, False, False], 2468, 'West', (17, 2))
Element 34: (0, (17, 2), ['', '', '%', ''], [(6, 5), (14, 6), (7, 10)], [False, False, True, False], 32, False, [False, False, False, False], 2477, 'West', (16, 2))
Element 35: (0, (16, 2), ['', '', '%', ''], [(7, 5), (13, 6), (6, 10)], [False, False, True, False], 30, False, [False, False, False, False], 3476, 'South', (16, 1))
Element 36: (0, (16, 1), ['', '%', '', ''], [(7, 4), (13, 7), (6, 9)], [False, True, False, False], 28, False, [False, False, False, False], 3485, 'North', (16, 2))
Element 37: (0, (16, 2), ['', '', '%', ''], [(6, 4), (13, 8), (6, 8)], [False, False, True, False], 26, False, [False, False, False, False], 3494, 'West', (15, 2))
Element 38: (0, (15, 2), ['%', '', '', ''], [(6, 3), (14, 8), (5, 8)], [True, False, False, False], 24, False, [False, False, False, False], 3513, 'South', (15, 1))
Element 39: (0, (15, 1), ['%', '%', '', ''], [(6, 2), (13, 8), (4, 8)], [True, True, False, False], 22, False, [False, False, False, False], 3532, 'North', (15, 2))
Element 40: (0, (15, 2), ['%', '', '', ''], [(7, 2), (13, 9), (4, 9)], [True, False, False, False], 20, False, [False, False, False, False], 3551, 'North', (15, 3))
Element 41: (0, (15, 3), ['%', '', '', '%'], [(8, 2), (13, 10), (4, 10)], [True, False, False, True], 18, False, [False, False, False, False], 3570, 'North', (15, 4))
Element 42: (0, (15, 4), ['', '', '%', ''], [(9, 2), (12, 10), (3, 10)], [False, False, True, False], 16, False, [False, False, False, False], 3589, 'East', (16, 4))
Element 43: (0, (16, 4), ['', '%', '', ''], [(10, 2), (11, 10), (2, 10)], [False, True, False, False], 14, False, [False, False, False, False], 3608, 'East', (17, 4))
Element 44: (0, (17, 4), ['', '%', '%', '%'], [(11, 2), (10, 10), (1, 10)], [False, True, True, True], 12, False, [False, False, False, False], 3627, 'West', (16, 4))
Element 45: #1#
