Element 1: (1, (3, 8), ['%', '.', '%', '.'], [(4, 6), (6, 9), (11, 8)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (4, 8))
Element 2: (1, (4, 8), ['', '%', '.', '.'], [(5, 6), (6, 10), (12, 8)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (5, 8))
Element 3: (1, (5, 8), ['', '%', '%', '.'], [(6, 6), (7, 10), (13, 8)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (6, 8))
Element 4: (1, (6, 8), ['', 'G', '', '.'], [(6, 7), (8, 10), (14, 8)], [False, False, False, False], 92, False, [False, False, False, True], 126, 'East', (7, 8))
Element 5: (1, (7, 8), ['G', '%', '%', '.'], [(6, 8), (9, 10), (15, 8)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (8, 8))
Element 6: (1, (8, 8), ['G', '%', '%', '.'], [(7, 8), (10, 10), (16, 8)], [False, True, True, False], 88, False, [False, False, False, True], 184, 'East', (9, 8))
Element 7: (1, (9, 8), ['G', '', '%', '.'], [(8, 8), (11, 10), (16, 7)], [False, False, True, False], 86, False, [False, False, False, True], 1203, 'East', (10, 8))
Element 8: (1, (10, 8), ['G', '', '%', ''], [(9, 8), (12, 10), (16, 6)], [False, False, True, False], 84, False, [False, False, False, False], 2222, 'East', (11, 8))
Element 9: (1, (11, 8), ['G', '%', '%', ''], [(10, 8), (13, 10), (17, 6)], [False, True, True, False], 82, False, [False, False, False, False], 2241, 'East', (12, 8))
Element 10: (1, (12, 8), ['G', '%', '%', ''], [(11, 8), (13, 9), (18, 6)], [False, True, True, False], 80, False, [False, False, False, False], 2260, 'East', (13, 8))
Element 11: (1, (13, 8), ['G', '.', '', ''], [(12, 8), (13, 10), (18, 7)], [False, False, False, False], 78, False, [False, True, False, False], 2269, 'South', (13, 7))
Element 12: (1, (13, 7), ['%', '.', 'G', '%'], [(13, 8), (12, 10), (18, 8)], [True, False, False, True], 76, False, [False, True, False, False], 2288, 'South', (13, 6))
Element 13: (1, (13, 6), ['%', '.', '', '.'], [(14, 8), (11, 10), (18, 9)], [True, False, False, False], 74, False, [False, True, False, True], 2307, 'East', (14, 6))
Element 14: (1, (14, 6), ['', '%', '%', '.'], [(15, 8), (10, 10), (18, 10)], [False, True, True, False], 72, False, [False, False, False, True], 2326, 'East', (15, 6))
Element 15: (1, (15, 6), ['', '%', '%', ''], [(15, 9), (9, 10), (17, 10)], [False, True, True, False], 70, False, [False, False, False, False], 2355, 'East', (16, 6))
Element 16: (1, (16, 6), ['', '.', '', ''], [(15, 10), (8, 10), (16, 10)], [False, False, False, False], 68, False, [False, True, False, False], 2374, 'South', (16, 5))
Element 17: (1, (16, 5), ['%', '.', '', '%'], [(16, 10), (7, 10), (17, 10)], [True, False, False, True], 66, False, [False, True, False, False], 2383, 'South', (16, 4))
Element 18: (1, (16, 4), ['.', '%', '', '.'], [(17, 10), (6, 10), (18, 10)], [False, True, False, False], 64, False, [True, False, False, True], 2392, 'East', (17, 4))
Element 19: (1, (17, 4), ['', '%', '%', '%'], [(18, 10), (6, 9), (18, 9)], [False, True, True, True], 62, False, [False, False, False, False], 2401, 'West', (16, 4))
Element 20: (1, (16, 4), ['.', '%', '', ''], [(18, 9), (6, 8), (18, 8)], [False, True, False, False], 60, False, [True, False, False, False], 2400, 'West', (15, 4))
Element 21: (1, (15, 4), ['.', '.', '%', ''], [(18, 8), (7, 8), (18, 7)], [False, False, True, False], 58, False, [True, True, False, False], 2409, 'South', (15, 3))
Element 22: (1, (15, 3), ['%', '.', '', '%'], [(18, 7), (8, 8), (18, 6)], [True, False, False, True], 56, False, [False, True, False, False], 2418, 'South', (15, 2))
Element 23: (1, (15, 2), ['%', '.', '', '.'], [(18, 6), (9, 8), (18, 5)], [True, False, False, False], 54, False, [False, True, False, True], 2437, 'East', (16, 2))
Element 24: (1, (16, 2), ['', '.', '%', '.'], [(17, 6), (10, 8), (18, 5)], [False, False, True, False], 52, False, [False, True, False, True], 2446, 'East', (17, 2))
Element 25: (1, (17, 2), ['', '.', '%', ''], [(16, 6), (11, 8), (18, 6)], [False, False, True, False], 50, False, [False, True, False, False], 2455, 'South', (17, 1))
Element 26: (1, (17, 1), ['.', '%', '', '.'], [(16, 7), (12, 8), (17, 6)], [False, True, False, False], 48, False, [True, False, False, True], 2464, 'East', (18, 1))
Element 27: (1, (18, 1), ['', '%', '', '%'], [(16, 8), (13, 8), (17, 6)], [False, True, False, True], 46, False, [False, False, False, False], 2473, 'North', (18, 2))
Element 28: (1, (18, 2), ['', '', '.', '%'], [(16, 7), (14, 8), (16, 6)], [False, False, False, True], 44, False, [False, False, True, False], 2472, 'North', (18, 3))
Element 29: (1, (18, 3), ['%', '', '%', '%'], [(16, 6), (15, 8), (15, 6)], [True, False, True, True], 42, False, [False, False, False, False], 2481, 'South', (18, 2))
Element 30: (1, (18, 2), ['', '', '', '%'], [(16, 5), (16, 8), (14, 6)], [False, False, False, True], 40, False, [False, False, False, False], 2480, 'South', (18, 1))
Element 31: (1, (18, 1), ['', '%', '', '%'], [(16, 4), (16, 7), (13, 6)], [False, True, False, True], 38, False, [False, False, False, False], 2479, 'West', (17, 1))
Element 32: (1, (17, 1), ['.', '%', '', ''], [(17, 4), (16, 6), (13, 5)], [False, True, False, False], 36, False, [True, False, False, False], 2488, 'West', (16, 1))
Element 33: (1, (16, 1), ['.', '%', '', ''], [(16, 4), (17, 6), (13, 4)], [False, True, False, False], 34, False, [True, False, False, False], 2507, 'West', (15, 1))
Element 34: (1, (15, 1), ['%', '%', '', ''], [(15, 4), (18, 6), (14, 4)], [True, True, False, False], 32, False, [False, False, False, False], 2526, 'East', (16, 1))
Element 35: (1, (16, 1), ['', '%', '', ''], [(15, 3), (18, 7), (13, 4)], [False, True, False, False], 30, False, [False, False, False, False], 2525, 'East', (17, 1))
Element 36: (1, (17, 1), ['', '%', '', ''], [(15, 2), (18, 8), (13, 3)], [False, True, False, False], 28, False, [False, False, False, False], 2534, 'North', (17, 2))
Element 37: (1, (17, 2), ['G', '', '%', ''], [(16, 2), (18, 9), (13, 2)], [False, False, True, False], 26, False, [False, False, False, False], 2543, 'East', (18, 2))
Element 38: (1, (18, 2), ['G', '', '', '%'], [(17, 2), (18, 10), (13, 1)], [False, False, False, True], 24, False, [False, False, False, False], 2552, 'South', (18, 1))
Element 39: (1, (18, 1), ['', '%', 'G', '%'], [(18, 2), (17, 10), (12, 1)], [False, True, False, True], 22, False, [False, False, False, False], 2561, 'North', (18, 2))
Element 40: (1, (18, 2), ['', '', 'G', '%'], [(18, 3), (16, 10), (11, 1)], [False, False, False, True], 20, False, [False, False, False, False], 3560, 'South', (18, 1))
Element 41: (1, (18, 1), ['', '%', 'G', '%'], [(18, 2), (15, 10), (11, 2)], [False, True, False, True], 18, False, [False, False, False, False], 3569, 'North', (18, 2))
Element 42: (1, (18, 2), ['', 'G', '', '%'], [(18, 1), (15, 9), (12, 2)], [False, False, False, True], 16, False, [False, False, False, False], 3578, 'West', (17, 2))
Element 43: (1, (17, 2), ['', 'G', '%', ''], [(17, 1), (15, 10), (11, 2)], [False, False, True, False], 14, False, [False, False, False, False], 3577, 'South', (17, 1))
Element 44: (1, (17, 1), ['G', '%', '', ''], [(16, 1), (16, 10), (10, 2)], [False, True, False, False], 12, False, [False, False, False, False], 3586, 'North', (17, 2))
Element 45: (1, (17, 2), ['', '', '%', ''], [(15, 1), (17, 10), (10, 1)], [False, False, True, False], 10, False, [False, False, False, False], 3595, 'Stop', (17, 2))
Element 46: (1, (17, 2), ['', '', '%', ''], [(16, 1), (18, 10), (9, 1)], [False, False, True, False], 8, False, [False, False, False, False], 3604, 'Stop', (17, 2))
Element 47: (1, (17, 2), ['', 'G', '%', ''], [(17, 1), (18, 9), (9, 2)], [False, False, True, False], 6, False, [False, False, False, False], 3613, 'Stop', (17, 2))
Element 48: (1, (17, 2), ['', '', '%', ''], [(18, 1), (18, 8), (8, 2)], [False, False, True, False], 4, False, [False, False, False, False], 3622, 'Stop', (17, 2))
