Element 1: (1, (3, 4), ['%', '%', '.', '.'], [(4, 3), (4, 8), (17, 10)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (4, 4))
Element 2: (1, (4, 4), ['', '', '%', '.'], [(4, 2), (5, 8), (18, 10)], [False, False, True, False], 96, False, [False, False, False, True], 38, 'East', (5, 4))
Element 3: (1, (5, 4), ['', '%', '%', '.'], [(4, 1), (6, 8), (18, 9)], [False, True, True, False], 94, False, [False, False, False, True], 77, 'East', (6, 4))
Element 4: (1, (6, 4), ['', '.', '.', '.'], [(3, 1), (7, 8), (18, 8)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 4))
Element 5: (1, (7, 4), ['', '%', 'F', ''], [(3, 2), (8, 8), (18, 7)], [False, True, False, False], 90, False, [False, False, False, False], 155, 'North', (7, 5))
Element 6: (1, (7, 5), ['.', '', '%', '%'], [(2, 2), (9, 8), (18, 6)], [False, False, True, True], 88, False, [True, False, False, False], 1184, 'West', (6, 5))
Element 7: (1, (6, 5), ['%', '', '.', ''], [(2, 1), (10, 8), (18, 5)], [True, False, False, False], 86, False, [False, False, True, False], 1223, 'North', (6, 6))
Element 8: (1, (6, 6), ['.', '', '.', '%'], [(1, 1), (11, 8), (18, 6)], [False, False, False, True], 84, False, [True, False, True, False], 1242, 'North', (6, 7))
Element 9: (1, (6, 7), ['%', '', '', '%'], [(1, 2), (12, 8), (17, 6)], [True, False, False, True], 82, False, [False, False, False, False], 1281, 'North', (6, 8))
Element 10: (1, (6, 8), ['', '', '.', ''], [(1, 3), (13, 8), (16, 6)], [False, False, False, False], 80, False, [False, False, True, False], 1310, 'North', (6, 9))
Element 11: (1, (6, 9), ['%', '', '.', '%'], [(1, 4), (14, 8), (16, 7)], [True, False, False, True], 78, False, [False, False, True, False], 1349, 'North', (6, 10))
Element 12: (1, (6, 10), ['%', '', '%', '.'], [(1, 5), (15, 8), (16, 8)], [True, False, True, False], 76, False, [False, False, False, True], 1388, 'East', (7, 10))
Element 13: (1, (7, 10), ['', '%', '%', '.'], [(1, 6), (15, 9), (15, 8)], [False, True, True, False], 74, False, [False, False, False, True], 1417, 'East', (8, 10))
Element 14: (1, (8, 10), ['', '%', '%', '.'], [(2, 6), (15, 10), (15, 9)], [False, True, True, False], 72, False, [False, False, False, True], 1446, 'East', (9, 10))
Element 15: (1, (9, 10), ['', '%', '%', '.'], [(3, 6), (16, 10), (15, 10)], [False, True, True, False], 70, False, [False, False, False, True], 1475, 'East', (10, 10))
Element 16: (1, (10, 10), ['', '%', '%', 'F'], [(4, 6), (17, 10), (16, 10)], [False, True, True, False], 68, False, [False, False, False, False], 1494, 'East', (11, 10))
Element 17: (1, (11, 10), ['', '%', '%', 'F'], [(5, 6), (18, 10), (15, 10)], [False, True, True, False], 66, False, [False, False, False, False], 2503, 'East', (12, 10))
Element 18: (1, (12, 10), ['', '%', '%', '.'], [(6, 6), (18, 9), (15, 9)], [False, True, True, False], 64, False, [False, False, False, True], 3502, 'East', (13, 10))
Element 19: (1, (13, 10), ['', '.', '%', '%'], [(6, 7), (18, 8), (15, 8)], [False, False, True, True], 62, False, [False, True, False, False], 3511, 'South', (13, 9))
Element 20: (1, (13, 9), ['%', '', '', '%'], [(6, 8), (18, 7), (14, 8)], [True, False, False, True], 60, False, [False, False, False, False], 3520, 'South', (13, 8))
Element 21: (1, (13, 8), ['', '.', '', ''], [(7, 8), (18, 6), (15, 8)], [False, False, False, False], 58, False, [False, True, False, False], 3519, 'South', (13, 7))
Element 22: (1, (13, 7), ['%', '.', '', '%'], [(8, 8), (18, 5), (16, 8)], [True, False, False, True], 56, False, [False, True, False, False], 3528, 'South', (13, 6))
Element 23: (1, (13, 6), ['%', '.', '', '.'], [(9, 8), (18, 6), (16, 7)], [True, False, False, False], 54, False, [False, True, False, True], 3537, 'East', (14, 6))
Element 24: (1, (14, 6), ['', '%', '%', '.'], [(10, 8), (17, 6), (16, 6)], [False, True, True, False], 52, False, [False, False, False, True], 3546, 'East', (15, 6))
Element 25: (1, (15, 6), ['', '%', '%', ''], [(11, 8), (18, 6), (16, 5)], [False, True, True, False], 50, False, [False, False, False, False], 3565, 'East', (16, 6))
Element 26: (1, (16, 6), ['', '', '', ''], [(12, 8), (18, 7), (16, 4)], [False, False, False, False], 48, False, [False, False, False, False], 3574, 'East', (17, 6))
Element 27: (1, (17, 6), ['', '%', '%', ''], [(13, 8), (18, 8), (17, 4)], [False, True, True, False], 46, False, [False, False, False, False], 3583, 'East', (18, 6))
Element 28: (1, (18, 6), ['', '', '', '%'], [(14, 8), (18, 9), (16, 4)], [False, False, False, True], 44, False, [False, False, False, False], 3582, 'North', (18, 7))
Element 29: (1, (18, 7), ['%', '', '', '%'], [(15, 8), (18, 10), (15, 4)], [True, False, False, True], 42, False, [False, False, False, False], 3591, 'North', (18, 8))
Element 30: (1, (18, 8), ['%', '', '', '%'], [(16, 8), (17, 10), (15, 3)], [True, False, False, True], 40, False, [False, False, False, False], 3600, 'North', (18, 9))
