Element 1: (1, (3, 8), ['%', '.', '%', '.'], [(7, 1), (4, 2), (16, 6)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (4, 8))
Element 2: (1, (4, 8), ['', '%', '.', '.'], [(8, 1), (4, 3), (17, 6)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (5, 8))
Element 3: (1, (5, 8), ['', '%', '%', '.'], [(9, 1), (4, 4), (18, 6)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (6, 8))
Element 4: (1, (6, 8), ['', '.', '.', '.'], [(10, 1), (5, 4), (18, 7)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (7, 8))
Element 5: (1, (7, 8), ['', '%', '%', '.'], [(11, 1), (6, 4), (18, 8)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (8, 8))
Element 6: (1, (8, 8), ['', '%', '%', '.'], [(12, 1), (7, 4), (18, 9)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (9, 8))
Element 7: (1, (9, 8), ['', '', '%', '.'], [(13, 1), (7, 5), (18, 10)], [False, False, True, False], 86, False, [False, False, False, True], 2223, 'East', (10, 8))
Element 8: (1, (10, 8), ['', '', '%', '.'], [(13, 2), (6, 5), (17, 10)], [False, False, True, False], 84, False, [False, False, False, True], 2262, 'East', (11, 8))
Element 9: (1, (11, 8), ['', '%', '%', '.'], [(13, 3), (6, 6), (16, 10)], [False, True, True, False], 82, False, [False, False, False, True], 2301, 'East', (12, 8))
Element 10: (1, (12, 8), ['', '%', '%', '.'], [(13, 4), (6, 7), (15, 10)], [False, True, True, False], 80, False, [False, False, False, True], 2340, 'East', (13, 8))
Element 11: (1, (13, 8), ['', '.', '.', '.'], [(14, 4), (6, 8), (15, 9)], [False, False, False, False], 78, False, [False, True, True, True], 2369, 'East', (14, 8))
Element 12: (1, (14, 8), ['', '%', '%', 'G'], [(15, 4), (6, 9), (15, 8)], [False, True, True, False], 76, False, [False, False, False, False], 2408, 'West', (13, 8))
Element 13: (1, (13, 8), ['', '.', '.', ''], [(16, 4), (6, 10), (16, 8)], [False, False, False, False], 74, False, [False, True, True, False], 2437, 'North', (13, 9))
Element 14: (1, (13, 9), ['%', '', '.', '%'], [(17, 4), (7, 10), (16, 7)], [True, False, False, True], 72, False, [False, False, True, False], 2476, 'North', (13, 10))
Element 15: (1, (13, 10), ['F', '', '%', '%'], [(16, 4), (8, 10), (16, 8)], [False, False, True, True], 70, False, [False, False, False, False], 2495, 'West', (12, 10))
Element 16: (1, (12, 10), ['F', '%', '%', ''], [(16, 5), (9, 10), (15, 8)], [False, True, True, False], 68, False, [False, False, False, False], 3514, 'West', (11, 10))
Element 17: #1#
