Element 1: (2, (3, 4), ['%', '%', '.', '.'], [(1, 9), (1, 4), (7, 10)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (4, 4))
Element 2: (2, (4, 4), ['', '.', '%', '.'], [(1, 10), (1, 5), (8, 10)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (5, 4))
Element 3: (2, (5, 4), ['', '%', '%', '.'], [(2, 10), (1, 6), (9, 10)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (6, 4))
Element 4: (2, (6, 4), ['', '.', '.', '.'], [(3, 10), (2, 6), (10, 10)], [False, False, False, False], 92, False, [False, True, True, True], 136, 'East', (7, 4))
Element 5: (2, (7, 4), ['', '%', 'F', ''], [(4, 10), (3, 6), (11, 10)], [False, True, False, False], 90, False, [False, False, False, False], 1165, 'North', (7, 5))
Element 6: (2, (7, 5), ['.', '', '%', '%'], [(4, 9), (4, 6), (12, 10)], [False, False, True, True], 88, False, [True, False, False, False], 3184, 'West', (6, 5))
Element 7: (2, (6, 5), ['%', '', '.', ''], [(4, 8), (5, 6), (13, 10)], [True, False, False, False], 86, False, [False, False, True, False], 3223, 'North', (6, 6))
Element 8: (2, (6, 6), ['', '', '.', '%'], [(5, 8), (4, 6), (13, 9)], [False, False, False, True], 84, False, [False, False, True, False], 3252, 'North', (6, 7))
Element 9: (2, (6, 7), ['%', '', 'G', '%'], [(6, 8), (3, 6), (13, 8)], [True, False, False, True], 82, False, [False, False, False, False], 3281, 'South', (6, 6))
Element 10: (2, (6, 6), ['', '', '', '%'], [(7, 8), (3, 7), (14, 8)], [False, False, False, True], 80, False, [False, False, False, False], 3310, 'West', (5, 6))
Element 11: (2, (5, 6), ['', '%', '%', ''], [(8, 8), (3, 8), (15, 8)], [False, True, True, False], 78, False, [False, False, False, False], 3339, 'West', (4, 6))
Element 12: (2, (4, 6), ['', '%', '%', ''], [(9, 8), (4, 8), (16, 8)], [False, True, True, False], 76, False, [False, False, False, False], 3358, 'West', (3, 6))
