Element 1: (1, (1, 9), ['%', '.', '.', '%'], [(9, 8), (2, 2), (6, 9)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 10))
Element 2: (1, (1, 10), ['%', '', '%', '.'], [(10, 8), (3, 2), (6, 10)], [True, False, True, False], 96, False, [False, False, False, True], 48, 'East', (2, 10))
Element 3: (1, (2, 10), ['', '%', '%', '.'], [(11, 8), (4, 2), (7, 10)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (3, 10))
Element 4: (1, (3, 10), ['', '%', '%', '.'], [(12, 8), (4, 3), (8, 10)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (4, 10))
Element 5: (1, (4, 10), ['', '.', '%', '%'], [(13, 8), (4, 4), (9, 10)], [False, False, True, True], 90, False, [False, True, False, False], 165, 'South', (4, 9))
Element 6: (1, (4, 9), ['%', '.', '', '%'], [(14, 8), (5, 4), (10, 10)], [True, False, False, True], 88, False, [False, True, False, False], 204, 'South', (4, 8))
Element 7: (1, (4, 8), ['.', '%', '', '.'], [(15, 8), (6, 4), (11, 10)], [False, True, False, False], 86, False, [True, False, False, True], 1233, 'East', (5, 8))
Element 8: (1, (5, 8), ['', '%', '%', '.'], [(16, 8), (7, 4), (12, 10)], [False, True, True, False], 84, False, [False, False, False, True], 2262, 'East', (6, 8))
Element 9: (1, (6, 8), ['', '.', '', '.'], [(16, 7), (7, 5), (13, 10)], [False, False, False, False], 82, False, [False, True, False, True], 3291, 'East', (7, 8))
Element 10: (1, (7, 8), ['', '%', '%', ''], [(16, 6), (6, 5), (13, 9)], [False, True, True, False], 80, False, [False, False, False, False], 3330, 'East', (8, 8))
Element 11: (1, (8, 8), ['', '%', '%', ''], [(17, 6), (6, 6), (13, 8)], [False, True, True, False], 78, False, [False, False, False, False], 3349, 'East', (9, 8))
Element 12: (1, (9, 8), ['', '', '%', ''], [(18, 6), (6, 7), (13, 7)], [False, False, True, False], 76, False, [False, False, False, False], 3378, 'East', (10, 8))
Element 13: (1, (10, 8), ['', '', '%', ''], [(18, 7), (6, 8), (13, 6)], [False, False, True, False], 74, False, [False, False, False, False], 3397, 'East', (11, 8))
Element 14: (1, (11, 8), ['', '%', '%', ''], [(18, 8), (7, 8), (14, 6)], [False, True, True, False], 72, False, [False, False, False, False], 3416, 'East', (12, 8))
Element 15: (1, (12, 8), ['', '%', '%', ''], [(18, 9), (8, 8), (15, 6)], [False, True, True, False], 70, False, [False, False, False, False], 3435, 'East', (13, 8))
Element 16: (1, (13, 8), ['', '', '', ''], [(18, 10), (9, 8), (16, 6)], [False, False, False, False], 68, False, [False, False, False, False], 3444, 'East', (14, 8))
Element 17: (1, (14, 8), ['', '%', '%', ''], [(17, 10), (10, 8), (16, 5)], [False, True, True, False], 66, False, [False, False, False, False], 3463, 'East', (15, 8))
Element 18: (1, (15, 8), ['', '%', '.', ''], [(16, 10), (11, 8), (16, 4)], [False, True, False, False], 64, False, [False, False, True, False], 3482, 'North', (15, 9))
Element 19: (1, (15, 9), ['%', '', 'G', '%'], [(15, 10), (12, 8), (17, 4)], [True, False, False, True], 62, False, [False, False, False, False], 3511, 'South', (15, 8))
Element 20: (1, (15, 8), ['', '%', 'G', ''], [(15, 9), (13, 8), (16, 4)], [False, True, False, False], 60, False, [False, False, False, False], 3510, 'East', (16, 8))
Element 21: (1, (16, 8), ['', '', '%', '%'], [(15, 10), (14, 8), (15, 4)], [False, False, True, True], 58, False, [False, False, False, False], 3519, 'South', (16, 7))
Element 22: (1, (16, 7), ['%', '', '', '%'], [(16, 10), (15, 8), (15, 3)], [True, False, False, True], 56, False, [False, False, False, False], 3528, 'South', (16, 6))
Element 23: (1, (16, 6), ['', '', '', ''], [(17, 10), (16, 8), (15, 2)], [False, False, False, False], 54, False, [False, False, False, False], 3537, 'East', (17, 6))
Element 24: (1, (17, 6), ['', '%', '%', ''], [(18, 10), (16, 7), (16, 2)], [False, True, True, False], 52, False, [False, False, False, False], 3546, 'East', (18, 6))
Element 25: (1, (18, 6), ['', '.', '', '%'], [(18, 9), (16, 6), (17, 2)], [False, False, False, True], 50, False, [False, True, False, False], 3555, 'South', (18, 5))
Element 26: (1, (18, 5), ['%', '%', '', '%'], [(18, 8), (17, 6), (17, 1)], [True, True, False, True], 48, False, [False, False, False, False], 3574, 'North', (18, 6))
Element 27: (1, (18, 6), ['', '', 'G', '%'], [(18, 7), (16, 6), (18, 1)], [False, False, False, True], 46, False, [False, False, False, False], 3583, 'West', (17, 6))
Element 28: (1, (17, 6), ['', '%', '%', 'G'], [(18, 6), (16, 5), (18, 2)], [False, True, True, False], 44, False, [False, False, False, False], 3582, 'West', (16, 6))
Element 29: (1, (16, 6), ['', '', '', ''], [(18, 5), (16, 4), (18, 3)], [False, False, False, False], 42, False, [False, False, False, False], 3591, 'East', (17, 6))
Element 30: (1, (17, 6), ['', '%', '%', 'G'], [(18, 6), (17, 4), (18, 2)], [False, True, True, False], 40, False, [False, False, False, False], 3590, 'West', (16, 6))
Element 31: (1, (16, 6), ['', '', '', 'G'], [(17, 6), (16, 4), (18, 1)], [False, False, False, False], 38, False, [False, False, False, False], 3589, 'South', (16, 5))
Element 32: (1, (16, 5), ['%', '', 'G', '%'], [(16, 6), (15, 4), (17, 1)], [True, False, False, True], 36, False, [False, False, False, False], 3588, 'South', (16, 4))
Element 33: (1, (16, 4), ['', '%', 'G', ''], [(16, 5), (14, 4), (16, 1)], [False, True, False, False], 34, False, [False, False, False, False], 3607, 'East', (17, 4))
Element 34: (1, (17, 4), ['G', '%', '%', '%'], [(16, 4), (13, 4), (15, 1)], [False, True, True, True], 32, False, [False, False, False, False], 3626, 'Stop', (17, 4))
Element 35: (1, (17, 4), ['', '%', '%', '%'], [(15, 4), (13, 5), (16, 1)], [False, True, True, True], 30, False, [False, False, False, False], 3635, 'West', (16, 4))
Element 36: (1, (16, 4), ['', '%', '', ''], [(15, 3), (13, 6), (17, 1)], [False, True, False, False], 28, False, [False, False, False, False], 3634, 'Stop', (16, 4))
Element 37: (1, (16, 4), ['', '%', '', ''], [(15, 2), (14, 6), (17, 2)], [False, True, False, False], 26, False, [False, False, False, False], 3633, 'North', (16, 5))
Element 38: (1, (16, 5), ['%', '', '', '%'], [(16, 2), (15, 6), (18, 2)], [True, False, False, True], 24, False, [False, False, False, False], 3632, 'North', (16, 6))
Element 39: (1, (16, 6), ['', '', '', ''], [(16, 1), (14, 6), (17, 2)], [False, False, False, False], 22, False, [False, False, False, False], 3631, 'West', (15, 6))
Element 40: (1, (15, 6), ['', '%', '%', ''], [(17, 1), (13, 6), (16, 2)], [False, True, True, False], 20, False, [False, False, False, False], 3630, 'West', (14, 6))
Element 41: (1, (14, 6), ['', '%', '%', ''], [(18, 1), (13, 7), (16, 1)], [False, True, True, False], 18, False, [False, False, False, False], 3629, 'West', (13, 6))
Element 42: (1, (13, 6), ['%', '', '', ''], [(18, 2), (13, 8), (16, 2)], [True, False, False, False], 16, False, [False, False, False, False], 3628, 'North', (13, 7))
Element 43: (1, (13, 7), ['%', '', '', '%'], [(18, 3), (13, 7), (15, 2)], [True, False, False, True], 14, False, [False, False, False, False], 3627, 'South', (13, 6))
Element 44: (1, (13, 6), ['%', '', '', ''], [(18, 2), (13, 6), (15, 1)], [True, False, False, False], 12, False, [False, False, False, False], 3626, 'South', (13, 5))
