Element 1: (1, (6, 6), ['.', '.', '.', '%'], [(16, 6), (14, 4), (16, 5)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (6, 7))
Element 2: (1, (6, 7), ['%', '', '.', '%'], [(17, 6), (15, 4), (16, 4)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (6, 8))
Element 3: (1, (6, 8), ['.', '', '.', '.'], [(18, 6), (15, 3), (17, 4)], [False, False, False, False], 94, False, [True, False, True, True], 87, 'East', (7, 8))
Element 4: (1, (7, 8), ['', '%', '%', '.'], [(18, 7), (15, 2), (16, 4)], [False, True, True, False], 92, False, [False, False, False, True], 116, 'East', (8, 8))
Element 5: (1, (8, 8), ['', '%', '%', '.'], [(18, 8), (16, 2), (15, 4)], [False, True, True, False], 90, False, [False, False, False, True], 145, 'East', (9, 8))
Element 6: (1, (9, 8), ['', '', '%', '.'], [(18, 9), (17, 2), (15, 3)], [False, False, True, False], 88, False, [False, False, False, True], 174, 'East', (10, 8))
Element 7: (1, (10, 8), ['', '', '%', '.'], [(18, 10), (17, 1), (15, 2)], [False, False, True, False], 86, False, [False, False, False, True], 203, 'East', (11, 8))
Element 8: (1, (11, 8), ['', '%', '%', '.'], [(17, 10), (18, 1), (15, 1)], [False, True, True, False], 84, False, [False, False, False, True], 242, 'East', (12, 8))
Element 9: (1, (12, 8), ['', '%', '%', '.'], [(16, 10), (18, 2), (16, 1)], [False, True, True, False], 82, False, [False, False, False, True], 271, 'East', (13, 8))
Element 10: (1, (13, 8), ['', '.', '.', '.'], [(15, 10), (18, 3), (17, 1)], [False, False, False, False], 80, False, [False, True, True, True], 300, 'East', (14, 8))
Element 11: (1, (14, 8), ['', '%', '%', '.'], [(15, 9), (18, 2), (18, 1)], [False, True, True, False], 78, False, [False, False, False, True], 319, 'East', (15, 8))
Element 12: (1, (15, 8), ['', '%', '', '.'], [(15, 10), (17, 2), (18, 2)], [False, True, False, False], 76, False, [False, False, False, True], 328, 'East', (16, 8))
Element 13: (1, (16, 8), ['', '.', '%', '%'], [(16, 10), (17, 1), (18, 3)], [False, False, True, True], 74, False, [False, True, False, False], 337, 'South', (16, 7))
Element 14: (1, (16, 7), ['%', '', '', '%'], [(17, 10), (16, 1), (18, 2)], [True, False, False, True], 72, False, [False, False, False, False], 346, 'South', (16, 6))
Element 15: (1, (16, 6), ['', '', '', ''], [(18, 10), (15, 1), (17, 2)], [False, False, False, False], 70, False, [False, False, False, False], 345, 'East', (17, 6))
Element 16: (1, (17, 6), ['', '%', '%', ''], [(18, 9), (16, 1), (16, 2)], [False, True, True, False], 68, False, [False, False, False, False], 344, 'East', (18, 6))
Element 17: (1, (18, 6), ['', '.', '', '%'], [(18, 8), (17, 1), (17, 2)], [False, False, False, True], 66, False, [False, True, False, False], 343, 'South', (18, 5))
Element 18: (1, (18, 5), ['%', '%', '', '%'], [(18, 7), (16, 1), (18, 2)], [True, True, False, True], 64, False, [False, False, False, False], 352, 'North', (18, 6))
Element 19: (1, (18, 6), ['', '', '', '%'], [(18, 8), (15, 1), (18, 1)], [False, False, False, True], 62, False, [False, False, False, False], 351, 'North', (18, 7))
Element 20: (1, (18, 7), ['%', '', '', '%'], [(18, 7), (15, 2), (17, 1)], [True, False, False, True], 60, False, [False, False, False, False], 350, 'North', (18, 8))
Element 21: (1, (18, 8), ['%', '', '', '%'], [(18, 6), (16, 2), (17, 2)], [True, False, False, True], 58, False, [False, False, False, False], 349, 'North', (18, 9))
Element 22: (1, (18, 9), ['%', '', '', '%'], [(17, 6), (16, 1), (17, 1)], [True, False, False, True], 56, False, [False, False, False, False], 348, 'North', (18, 10))
Element 23: (1, (18, 10), ['', '', '%', '%'], [(16, 6), (16, 2), (16, 1)], [False, False, True, True], 54, False, [False, False, False, False], 347, 'West', (17, 10))
Element 24: (1, (17, 10), ['', '%', '%', ''], [(16, 7), (15, 2), (16, 2)], [False, True, True, False], 52, False, [False, False, False, False], 346, 'West', (16, 10))
Element 25: (1, (16, 10), ['', '%', '%', ''], [(16, 8), (15, 1), (16, 1)], [False, True, True, False], 50, False, [False, False, False, False], 345, 'West', (15, 10))
Element 26: (1, (15, 10), ['%', '', '%', ''], [(15, 8), (15, 2), (15, 1)], [True, False, True, False], 48, False, [False, False, False, False], 344, 'South', (15, 9))
Element 27: (1, (15, 9), ['%', '', '', '%'], [(14, 8), (15, 3), (15, 2)], [True, False, False, True], 46, False, [False, False, False, False], 343, 'North', (15, 10))
Element 28: (1, (15, 10), ['%', '', '%', ''], [(13, 8), (15, 4), (16, 2)], [True, False, True, False], 44, False, [False, False, False, False], 342, 'East', (16, 10))
Element 29: (1, (16, 10), ['', '%', '%', ''], [(13, 9), (14, 4), (15, 2)], [False, True, True, False], 42, False, [False, False, False, False], 351, 'East', (17, 10))
Element 30: (1, (17, 10), ['', '%', '%', ''], [(13, 10), (13, 4), (15, 3)], [False, True, True, False], 40, False, [False, False, False, False], 370, 'East', (18, 10))
Element 31: (1, (18, 10), ['', '', '%', '%'], [(12, 10), (13, 5), (15, 4)], [False, False, True, True], 38, False, [False, False, False, False], 1379, 'South', (18, 9))
Element 32: (1, (18, 9), ['%', '', '', '%'], [(11, 10), (13, 6), (14, 4)], [True, False, False, True], 36, False, [False, False, False, False], 2388, 'South', (18, 8))
Element 33: (1, (18, 8), ['%', '', '', '%'], [(10, 10), (14, 6), (13, 4)], [True, False, False, True], 34, False, [False, False, False, False], 2407, 'South', (18, 7))
Element 34: (1, (18, 7), ['%', '', '', '%'], [(9, 10), (15, 6), (13, 3)], [True, False, False, True], 32, False, [False, False, False, False], 2426, 'South', (18, 6))
Element 35: (1, (18, 6), ['', '', '', '%'], [(8, 10), (16, 6), (13, 2)], [False, False, False, True], 30, False, [False, False, False, False], 2445, 'West', (17, 6))
Element 36: (1, (17, 6), ['', '%', '%', ''], [(7, 10), (16, 7), (13, 1)], [False, True, True, False], 28, False, [False, False, False, False], 2464, 'West', (16, 6))
Element 37: (1, (16, 6), ['', '', '', ''], [(6, 10), (16, 8), (12, 1)], [False, False, False, False], 26, False, [False, False, False, False], 2483, 'South', (16, 5))
Element 38: (1, (16, 5), ['%', '', '', '%'], [(6, 9), (15, 8), (11, 1)], [True, False, False, True], 24, False, [False, False, False, False], 3492, 'South', (16, 4))
Element 39: (1, (16, 4), ['', '%', '', ''], [(6, 8), (15, 9), (11, 2)], [False, True, False, False], 22, False, [False, False, False, False], 3501, 'East', (17, 4))
Element 40: (1, (17, 4), ['', '%', '%', '%'], [(5, 8), (15, 10), (12, 2)], [False, True, True, True], 20, False, [False, False, False, False], 3520, 'West', (16, 4))
Element 41: (1, (16, 4), ['', '%', '', ''], [(4, 8), (16, 10), (11, 2)], [False, True, False, False], 18, False, [False, False, False, False], 3529, 'West', (15, 4))
Element 42: (1, (15, 4), ['', '', '%', ''], [(4, 9), (17, 10), (10, 2)], [False, False, True, False], 16, False, [False, False, False, False], 3548, 'South', (15, 3))
Element 43: (1, (15, 3), ['%', '', '', '%'], [(4, 10), (18, 10), (10, 1)], [True, False, False, True], 14, False, [False, False, False, False], 3567, 'South', (15, 2))
Element 44: (1, (15, 2), ['%', '', '', ''], [(3, 10), (18, 9), (9, 1)], [True, False, False, False], 12, False, [False, False, False, False], 3586, 'East', (16, 2))
Element 45: (1, (16, 2), ['', '', '%', ''], [(2, 10), (18, 8), (9, 2)], [False, False, True, False], 10, False, [False, False, False, False], 3605, 'East', (17, 2))
Element 46: (1, (17, 2), ['', '', '%', ''], [(1, 10), (18, 7), (8, 2)], [False, False, True, False], 8, False, [False, False, False, False], 3624, 'East', (18, 2))
Element 47: (1, (18, 2), ['', '', '', '%'], [(1, 9), (18, 6), (8, 1)], [False, False, False, True], 6, False, [False, False, False, False], 3643, 'North', (18, 3))
Element 48: (1, (18, 3), ['%', '', '%', '%'], [(1, 8), (18, 5), (7, 1)], [True, False, True, True], 4, False, [False, False, False, False], 3662, 'South', (18, 2))
Element 49: (1, (18, 2), ['', '', '', '%'], [(1, 7), (18, 6), (7, 2)], [False, False, False, True], 2, False, [False, False, False, False], 3681, 'South', (18, 1))
Element 50: (1, (18, 1), ['', '%', '', '%'], [(1, 7), (17, 6), (6, 2)], [False, True, False, True], 0, False, [False, False, False, False], 3690, 'Stop', (18, 1))
Element 51: #0#
