Element 1: (2, (6, 1), ['%', '%', '.', '.'], [(10, 4), (3, 2), (12, 8)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '.', '.'], [(11, 4), (4, 2), (13, 8)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '.', '.'], [(12, 4), (4, 3), (14, 8)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '.', '.'], [(13, 4), (4, 4), (15, 8)], [False, True, False, False], 92, False, [False, False, True, True], 136, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '.', 'F'], [(14, 4), (5, 4), (16, 8)], [False, True, False, False], 90, False, [False, False, True, False], 175, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '.', '.'], [(15, 4), (6, 4), (16, 7)], [False, True, False, False], 88, False, [False, False, True, True], 1204, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '.', '.'], [(16, 4), (7, 4), (16, 6)], [False, True, False, False], 86, False, [False, False, True, True], 1243, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', '%'], [(17, 4), (7, 5), (17, 6)], [False, True, False, True], 84, False, [False, False, True, False], 2272, 'North', (13, 2))
Element 9: (2, (13, 2), ['.', '', '.', '%'], [(16, 4), (6, 5), (18, 6)], [False, False, False, True], 82, False, [True, False, True, False], 2301, 'North', (13, 3))
Element 10: (2, (13, 3), ['%', '', '', '%'], [(16, 5), (6, 6), (18, 7)], [True, False, False, True], 80, False, [False, False, False, False], 2340, 'North', (13, 4))
Element 11: (2, (13, 4), ['', '', '.', ''], [(16, 6), (6, 7), (18, 8)], [False, False, False, False], 78, False, [False, False, True, False], 2359, 'North', (13, 5))
Element 12: (2, (13, 5), ['%', '', '.', '%'], [(15, 6), (6, 8), (18, 9)], [True, False, False, True], 76, False, [False, False, True, False], 2398, 'North', (13, 6))
Element 13: (2, (13, 6), ['%', '', '.', 'G'], [(14, 6), (7, 8), (18, 10)], [True, False, False, False], 74, False, [False, False, True, False], 2437, 'North', (13, 7))
Element 14: (2, (13, 7), ['%', 'G', '', '%'], [(13, 6), (8, 8), (17, 10)], [True, False, False, True], 72, False, [False, False, False, False], 2466, 'North', (13, 8))
Element 15: (2, (13, 8), ['', 'G', '.', ''], [(13, 7), (9, 8), (16, 10)], [False, False, False, False], 70, False, [False, False, True, False], 2485, 'North', (13, 9))
Element 16: (2, (13, 9), ['%', 'G', '.', '%'], [(13, 8), (10, 8), (15, 10)], [True, False, False, True], 68, False, [False, False, True, False], 2514, 'North', (13, 10))
Element 17: (2, (13, 10), ['F', '', '%', '%'], [(14, 8), (11, 8), (15, 9)], [False, False, True, True], 66, False, [False, False, False, False], 2543, 'West', (12, 10))
Element 18: (2, (12, 10), ['F', '%', '%', ''], [(15, 8), (12, 8), (15, 10)], [False, True, True, False], 64, False, [False, False, False, False], 3542, 'West', (11, 10))
Element 19: #1#
