Element 1: (2, (15, 1), ['%', '%', '.', '.'], [(16, 6), (3, 6), (16, 2)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (16, 1))
Element 2: (2, (16, 1), ['', '%', '', '.'], [(17, 6), (4, 6), (17, 2)], [False, True, False, False], 96, False, [False, False, False, True], 58, 'East', (17, 1))
Element 3: (2, (17, 1), ['', '%', '', '.'], [(18, 6), (5, 6), (18, 2)], [False, True, False, False], 94, False, [False, False, False, True], 87, 'East', (18, 1))
Element 4: (2, (18, 1), ['', '%', '', '%'], [(18, 7), (6, 6), (18, 3)], [False, True, False, True], 92, False, [False, False, False, False], 126, 'North', (18, 2))
Element 5: (2, (18, 2), ['', '', 'G', '%'], [(18, 8), (6, 7), (18, 3)], [False, False, False, True], 90, False, [False, False, False, False], 145, 'West', (17, 2))
Element 6: (2, (17, 2), ['', '', '%', 'G'], [(18, 9), (6, 8), (18, 2)], [False, False, True, False], 88, False, [False, False, False, False], 164, 'West', (16, 2))
Element 7: (2, (16, 2), ['.', '', '%', 'G'], [(18, 10), (7, 8), (17, 2)], [False, False, True, False], 86, False, [True, False, False, False], 183, 'West', (15, 2))
Element 8: (2, (15, 2), ['%', '', '.', 'G'], [(17, 10), (8, 8), (16, 2)], [True, False, False, False], 84, False, [False, False, True, False], 212, 'North', (15, 3))
Element 9: (2, (15, 3), ['%', '', '.', '%'], [(16, 10), (9, 8), (16, 2)], [True, False, False, True], 82, False, [False, False, True, False], 241, 'North', (15, 4))
Element 10: (2, (15, 4), ['.', '', '%', '.'], [(15, 10), (10, 8), (16, 2)], [False, False, True, False], 80, False, [True, False, False, True], 270, 'East', (16, 4))
Element 11: (2, (16, 4), ['', '%', '', '.'], [(15, 9), (11, 8), (17, 2)], [False, True, False, False], 78, False, [False, False, False, True], 299, 'East', (17, 4))
Element 12: (2, (17, 4), ['', '%', '%', '%'], [(15, 8), (12, 8), (18, 2)], [False, True, True, True], 76, False, [False, False, False, False], 328, 'West', (16, 4))
Element 13: (2, (16, 4), ['', '%', '', ''], [(16, 8), (13, 8), (18, 3)], [False, True, False, False], 74, False, [False, False, False, False], 347, 'North', (16, 5))
Element 14: (2, (16, 5), ['%', '', '', '%'], [(16, 7), (14, 8), (18, 2)], [True, False, False, True], 72, False, [False, False, False, False], 366, 'North', (16, 6))
Element 15: (2, (16, 6), ['.', '', '', ''], [(16, 8), (15, 8), (18, 1)], [False, False, False, False], 70, False, [True, False, False, False], 365, 'West', (15, 6))
Element 16: (2, (15, 6), ['.', '%', '%', ''], [(16, 7), (16, 8), (17, 1)], [False, True, True, False], 68, False, [True, False, False, False], 374, 'West', (14, 6))
Element 17: (2, (14, 6), ['.', '%', '%', ''], [(16, 8), (16, 7), (16, 1)], [False, True, True, False], 66, False, [True, False, False, False], 383, 'West', (13, 6))
Element 18: (2, (13, 6), ['%', '.', '.', ''], [(15, 8), (16, 6), (15, 1)], [True, False, False, False], 64, False, [False, True, True, False], 392, 'North', (13, 7))
Element 19: (2, (13, 7), ['%', '', '', '%'], [(15, 9), (17, 6), (15, 2)], [True, False, False, True], 62, False, [False, False, False, False], 401, 'North', (13, 8))
Element 20: (2, (13, 8), ['', '', '.', ''], [(15, 10), (18, 6), (15, 3)], [False, False, False, False], 60, False, [False, False, True, False], 400, 'North', (13, 9))
Element 21: (2, (13, 9), ['%', '', '.', '%'], [(16, 10), (18, 5), (15, 4)], [True, False, False, True], 58, False, [False, False, True, False], 419, 'North', (13, 10))
Element 22: (2, (13, 10), ['F', '', '%', '%'], [(17, 10), (18, 6), (14, 4)], [False, False, True, True], 56, False, [False, False, False, False], 438, 'West', (12, 10))
Element 23: (2, (12, 10), ['F', '%', '%', ''], [(18, 10), (18, 7), (13, 4)], [False, True, True, False], 54, False, [False, False, False, False], 1447, 'West', (11, 10))
Element 24: (2, (11, 10), ['.', '%', '%', ''], [(18, 9), (18, 8), (13, 5)], [False, True, True, False], 52, False, [True, False, False, False], 2456, 'West', (10, 10))
Element 25: (2, (10, 10), ['.', '%', '%', ''], [(18, 10), (18, 9), (13, 6)], [False, True, True, False], 50, False, [True, False, False, False], 2465, 'West', (9, 10))
Element 26: (2, (9, 10), ['.', '%', '%', ''], [(18, 9), (18, 10), (14, 6)], [False, True, True, False], 48, False, [True, False, False, False], 2474, 'West', (8, 10))
Element 27: (2, (8, 10), ['.', '%', '%', ''], [(18, 8), (17, 10), (15, 6)], [False, True, True, False], 46, False, [True, False, False, False], 2483, 'West', (7, 10))
Element 28: (2, (7, 10), ['.', '%', '%', ''], [(18, 7), (16, 10), (16, 6)], [False, True, True, False], 44, False, [True, False, False, False], 2492, 'West', (6, 10))
Element 29: (2, (6, 10), ['%', '.', '%', ''], [(18, 6), (15, 10), (17, 6)], [True, False, True, False], 42, False, [False, True, False, False], 2501, 'South', (6, 9))
Element 30: (2, (6, 9), ['%', '', '', '%'], [(17, 6), (15, 9), (16, 6)], [True, False, False, True], 40, False, [False, False, False, False], 2510, 'South', (6, 8))
Element 31: (2, (6, 8), ['.', '', '', ''], [(16, 6), (15, 10), (16, 7)], [False, False, False, False], 38, False, [True, False, False, False], 2509, 'West', (5, 8))
Element 32: (2, (5, 8), ['.', '%', '%', ''], [(16, 7), (16, 10), (16, 8)], [False, True, True, False], 36, False, [True, False, False, False], 2518, 'West', (4, 8))
Element 33: (2, (4, 8), ['.', '%', '.', ''], [(16, 6), (17, 10), (15, 8)], [False, True, False, False], 34, False, [True, False, True, False], 2527, 'North', (4, 9))
Element 34: (2, (4, 9), ['%', '', '.', '%'], [(15, 6), (18, 10), (15, 9)], [True, False, False, True], 32, False, [False, False, True, False], 2536, 'North', (4, 10))
Element 35: (2, (4, 10), ['.', '', '%', '%'], [(14, 6), (18, 9), (15, 10)], [False, False, True, True], 30, False, [True, False, False, False], 2545, 'West', (3, 10))
Element 36: (2, (3, 10), ['.', '%', '%', ''], [(13, 6), (18, 8), (16, 10)], [False, True, True, False], 28, False, [True, False, False, False], 2554, 'West', (2, 10))
Element 37: (2, (2, 10), ['.', '%', '%', ''], [(13, 7), (18, 7), (17, 10)], [False, True, True, False], 26, False, [True, False, False, False], 2563, 'West', (1, 10))
Element 38: (2, (1, 10), ['%', '.', '%', ''], [(13, 8), (18, 6), (18, 10)], [True, False, True, False], 24, False, [False, True, False, False], 2572, 'South', (1, 9))
Element 39: (2, (1, 9), ['%', '.', '', '%'], [(14, 8), (17, 6), (18, 9)], [True, False, False, True], 22, False, [False, True, False, False], 2581, 'South', (1, 8))
