Element 1: (2, (6, 6), ['.', '.', '.', '%'], [(16, 6), (4, 3), (13, 4)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (6, 7))
Element 2: (2, (6, 7), ['%', '', '.', '%'], [(17, 6), (4, 4), (14, 4)], [True, False, False, True], 96, False, [False, False, True, False], 58, 'North', (6, 8))
Element 3: (2, (6, 8), ['.', '', '.', '.'], [(18, 6), (5, 4), (15, 4)], [False, False, False, False], 94, False, [True, False, True, True], 97, 'East', (7, 8))
Element 4: (2, (7, 8), ['', '%', '%', '.'], [(18, 7), (6, 4), (16, 4)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (8, 8))
Element 5: (2, (8, 8), ['', '%', '%', '.'], [(18, 8), (7, 4), (17, 4)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (9, 8))
Element 6: (2, (9, 8), ['', '', '%', '.'], [(18, 9), (7, 5), (16, 4)], [False, False, True, False], 88, False, [False, False, False, True], 1194, 'East', (10, 8))
Element 7: (2, (10, 8), ['', '', '%', '.'], [(18, 10), (6, 5), (16, 5)], [False, False, True, False], 86, False, [False, False, False, True], 1223, 'East', (11, 8))
Element 8: (2, (11, 8), ['', '%', '%', '.'], [(17, 10), (6, 6), (16, 6)], [False, True, True, False], 84, False, [False, False, False, True], 1242, 'East', (12, 8))
Element 9: (2, (12, 8), ['', '%', '%', '.'], [(16, 10), (5, 6), (16, 7)], [False, True, True, False], 82, False, [False, False, False, True], 1281, 'East', (13, 8))
Element 10: (2, (13, 8), ['', '.', '.', '.'], [(15, 10), (4, 6), (16, 8)], [False, False, False, False], 80, False, [False, True, True, True], 1320, 'East', (14, 8))
Element 11: (2, (14, 8), ['', '%', '%', 'G'], [(15, 9), (3, 6), (15, 8)], [False, True, True, False], 78, False, [False, False, False, False], 1359, 'West', (13, 8))
Element 12: (2, (13, 8), ['', '.', '.', 'G'], [(15, 8), (3, 7), (14, 8)], [False, False, False, False], 76, False, [False, True, True, False], 1368, 'North', (13, 9))
Element 13: (2, (13, 9), ['%', 'G', '.', '%'], [(16, 8), (3, 8), (13, 8)], [True, False, False, True], 74, False, [False, False, True, False], 1387, 'North', (13, 10))
Element 14: (2, (13, 10), ['F', '', '%', '%'], [(16, 7), (4, 8), (13, 7)], [False, False, True, True], 72, False, [False, False, False, False], 1416, 'West', (12, 10))
Element 15: (2, (12, 10), ['F', '%', '%', ''], [(16, 8), (5, 8), (13, 6)], [False, True, True, False], 70, False, [False, False, False, False], 2435, 'West', (11, 10))
Element 16: (2, (11, 10), ['.', '%', '%', ''], [(15, 8), (6, 8), (14, 6)], [False, True, True, False], 68, False, [True, False, False, False], 3444, 'West', (10, 10))
Element 17: (2, (10, 10), ['.', '%', '%', ''], [(14, 8), (6, 9), (15, 6)], [False, True, True, False], 66, False, [True, False, False, False], 3473, 'West', (9, 10))
Element 18: (2, (9, 10), ['.', '%', '%', ''], [(13, 8), (6, 10), (14, 6)], [False, True, True, False], 64, False, [True, False, False, False], 3492, 'West', (8, 10))
Element 19: (2, (8, 10), ['G', '%', '%', ''], [(13, 9), (7, 10), (13, 6)], [False, True, True, False], 62, False, [False, False, False, False], 3511, 'East', (9, 10))
Element 20: (2, (9, 10), ['G', '%', '%', ''], [(13, 10), (8, 10), (13, 5)], [False, True, True, False], 60, False, [False, False, False, False], 3520, 'East', (10, 10))
Element 21: (2, (10, 10), ['G', '%', '%', ''], [(12, 10), (9, 10), (13, 6)], [False, True, True, False], 58, False, [False, False, False, False], 3519, 'East', (11, 10))
Element 22: (2, (11, 10), ['G', '%', '%', ''], [(13, 10), (10, 10), (13, 7)], [False, True, True, False], 56, False, [False, False, False, False], 3518, 'East', (12, 10))
Element 23: (2, (12, 10), ['G', '%', '%', ''], [(13, 9), (11, 10), (13, 8)], [False, True, True, False], 54, False, [False, False, False, False], 3517, 'East', (13, 10))
Element 24: (2, (13, 10), ['G', '', '%', '%'], [(13, 8), (12, 10), (12, 8)], [False, False, True, True], 52, False, [False, False, False, False], 3516, 'South', (13, 9))
Element 25: (2, (13, 9), ['%', '', 'G', '%'], [(13, 7), (13, 10), (11, 8)], [True, False, False, True], 50, False, [False, False, False, False], 3515, 'South', (13, 8))
Element 26: (2, (13, 8), ['', '', 'G', ''], [(13, 6), (13, 9), (10, 8)], [False, False, False, False], 48, False, [False, False, False, False], 3514, 'South', (13, 7))
Element 27: (2, (13, 7), ['%', '', 'G', '%'], [(14, 6), (13, 8), (10, 7)], [True, False, False, True], 46, False, [False, False, False, False], 3513, 'South', (13, 6))
Element 28: (2, (13, 6), ['%', '', '', ''], [(15, 6), (14, 8), (10, 6)], [True, False, False, False], 44, False, [False, False, False, False], 3512, 'East', (14, 6))
Element 29: (2, (14, 6), ['', '%', '%', ''], [(16, 6), (15, 8), (11, 6)], [False, True, True, False], 42, False, [False, False, False, False], 3521, 'East', (15, 6))
Element 30: (2, (15, 6), ['', '%', '%', ''], [(15, 6), (16, 8), (10, 6)], [False, True, True, False], 40, False, [False, False, False, False], 3520, 'East', (16, 6))
Element 31: (2, (16, 6), ['G', '', 'G', ''], [(15, 6), (16, 7), (9, 6)], [False, False, False, False], 38, False, [False, False, False, False], 3519, 'East', (17, 6))
Element 32: (2, (17, 6), ['G', '%', '%', ''], [(14, 6), (16, 6), (8, 6)], [False, True, True, False], 36, False, [False, False, False, False], 3528, 'East', (18, 6))
Element 33: (2, (18, 6), ['G', '.', '', '%'], [(14, 6), (17, 6), (9, 6)], [False, False, False, True], 34, False, [False, True, False, False], 3527, 'South', (18, 5))
Element 34: (2, (18, 5), ['%', '%', 'G', '%'], [(14, 6), (18, 6), (9, 7)], [True, True, False, True], 32, False, [False, False, False, False], 3536, 'Stop', (18, 5))
