Element 1: (0, (4, 2), ['.', '.', '.', '%'], [(1, 4), (18, 1), (18, 5)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (4, 3))
Element 2: (0, (4, 3), ['%', '', '.', '%'], [(1, 5), (17, 1), (18, 6)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (4, 4))
Element 3: (0, (4, 4), ['.', '', '%', '.'], [(1, 6), (17, 2), (18, 7)], [False, False, True, False], 94, False, [True, False, False, True], 78, 'East', (5, 4))
Element 4: (0, (5, 4), ['', '%', '%', '.'], [(2, 6), (16, 2), (18, 8)], [False, True, True, False], 92, False, [False, False, False, True], 117, 'East', (6, 4))
Element 5: (0, (6, 4), ['', '.', '.', '.'], [(3, 6), (16, 1), (18, 9)], [False, False, False, False], 90, False, [False, True, True, True], 156, 'East', (7, 4))
Element 6: (0, (7, 4), ['', '%', 'F', ''], [(4, 6), (15, 1), (18, 10)], [False, True, False, False], 88, False, [False, False, False, False], 195, 'North', (7, 5))
Element 7: (0, (7, 5), ['.', '', '%', '%'], [(5, 6), (15, 2), (17, 10)], [False, False, True, True], 86, False, [True, False, False, False], 1224, 'West', (6, 5))
Element 8: (0, (6, 5), ['%', '', 'G', ''], [(6, 6), (15, 3), (16, 10)], [True, False, False, False], 84, False, [False, False, False, False], 1263, 'East', (7, 5))
Element 9: (0, (7, 5), ['', '', '%', '%'], [(6, 7), (15, 4), (15, 10)], [False, False, True, True], 82, False, [False, False, False, False], 1292, 'South', (7, 4))
Element 10: (0, (7, 4), ['', '%', '', ''], [(6, 8), (16, 4), (15, 9)], [False, True, False, False], 80, False, [False, False, False, False], 1321, 'East', (8, 4))
Element 11: (0, (8, 4), ['', '%', '%', '.'], [(7, 8), (17, 4), (15, 8)], [False, True, True, False], 78, False, [False, False, False, True], 1350, 'East', (9, 4))
Element 12: (0, (9, 4), ['', '%', '%', '.'], [(8, 8), (16, 4), (16, 8)], [False, True, True, False], 76, False, [False, False, False, True], 1379, 'East', (10, 4))
Element 13: (0, (10, 4), ['', '%', '%', '.'], [(9, 8), (16, 5), (16, 7)], [False, True, True, False], 74, False, [False, False, False, True], 1418, 'East', (11, 4))
Element 14: (0, (11, 4), ['', '%', '%', '.'], [(10, 8), (16, 6), (16, 8)], [False, True, True, False], 72, False, [False, False, False, True], 1447, 'East', (12, 4))
Element 15: (0, (12, 4), ['', '%', '%', '.'], [(11, 8), (17, 6), (15, 8)], [False, True, True, False], 70, False, [False, False, False, True], 1476, 'East', (13, 4))
Element 16: (0, (13, 4), ['', '.', '.', '.'], [(12, 8), (18, 6), (14, 8)], [False, False, False, False], 68, False, [False, True, True, True], 1505, 'East', (14, 4))
Element 17: (0, (14, 4), ['', '%', '%', ''], [(13, 8), (18, 7), (15, 8)], [False, True, True, False], 66, False, [False, False, False, False], 1524, 'East', (15, 4))
Element 18: (0, (15, 4), ['', '', '%', ''], [(13, 9), (18, 8), (15, 9)], [False, False, True, False], 64, False, [False, False, False, False], 1533, 'East', (16, 4))
Element 19: (0, (16, 4), ['', '%', '', ''], [(13, 10), (18, 9), (15, 10)], [False, True, False, False], 62, False, [False, False, False, False], 1542, 'East', (17, 4))
Element 20: (0, (17, 4), ['', '%', '%', '%'], [(12, 10), (18, 10), (16, 10)], [False, True, True, True], 60, False, [False, False, False, False], 2541, 'West', (16, 4))
Element 21: (0, (16, 4), ['', '%', '', ''], [(11, 10), (17, 10), (15, 10)], [False, True, False, False], 58, False, [False, False, False, False], 3540, 'North', (16, 5))
Element 22: (0, (16, 5), ['%', '', '', '%'], [(10, 10), (16, 10), (16, 10)], [True, False, False, True], 56, False, [False, False, False, False], 3549, 'North', (16, 6))
Element 23: (0, (16, 6), ['.', '', '', ''], [(9, 10), (15, 10), (16, 10)], [False, False, False, False], 54, False, [True, False, False, False], 3558, 'West', (15, 6))
Element 24: (0, (15, 6), ['.', '%', '%', ''], [(8, 10), (15, 9), (16, 10)], [False, True, True, False], 52, False, [True, False, False, False], 3577, 'West', (14, 6))
Element 25: (0, (14, 6), ['.', '%', '%', ''], [(7, 10), (15, 8), (16, 10)], [False, True, True, False], 50, False, [True, False, False, False], 3596, 'West', (13, 6))
Element 26: (0, (13, 6), ['%', '.', '.', ''], [(6, 10), (16, 8), (16, 10)], [True, False, False, False], 48, False, [False, True, True, False], 3615, 'North', (13, 7))
Element 27: (0, (13, 7), ['%', '', '', '%'], [(6, 9), (16, 7), (16, 10)], [True, False, False, True], 46, False, [False, False, False, False], 3634, 'North', (13, 8))
Element 28: (0, (13, 8), ['', '', '', ''], [(6, 10), (16, 8), (16, 10)], [False, False, False, False], 44, False, [False, False, False, False], 3633, 'East', (14, 8))
Element 29: (0, (14, 8), ['', '%', '%', 'G'], [(7, 10), (15, 8), (16, 10)], [False, True, True, False], 42, False, [False, False, False, False], 3632, 'West', (13, 8))
Element 30: (0, (13, 8), ['', '', '', 'G'], [(8, 10), (14, 8), (16, 10)], [False, False, False, False], 40, False, [False, False, False, False], 3631, 'North', (13, 9))
Element 31: (0, (13, 9), ['%', 'G', '', '%'], [(9, 10), (13, 8), (17, 10)], [True, False, False, True], 38, False, [False, False, False, False], 3630, 'North', (13, 10))
Element 32: (0, (13, 10), ['', 'G', '%', '%'], [(10, 10), (13, 9), (18, 10)], [False, False, True, True], 36, False, [False, False, False, False], 3629, 'West', (12, 10))
Element 33: (0, (12, 10), ['G', '%', '%', 'G'], [(11, 10), (13, 10), (18, 9)], [False, True, True, False], 34, False, [False, False, False, False], 3628, 'Stop', (12, 10))
Element 34: (0, (12, 10), ['', '%', '%', ''], [(10, 10), (13, 9), (18, 8)], [False, True, True, False], 32, False, [False, False, False, False], 3627, 'West', (11, 10))
Element 35: (0, (11, 10), ['', '%', '%', ''], [(11, 10), (13, 8), (18, 7)], [False, True, True, False], 30, False, [False, False, False, False], 3626, 'West', (10, 10))
Element 36: (0, (10, 10), ['', '%', '%', 'G'], [(11, 10), (13, 7), (18, 6)], [False, True, True, False], 28, False, [False, False, False, False], 3625, 'West', (9, 10))
Element 37: (0, (9, 10), ['', '%', '%', ''], [(11, 10), (13, 6), (18, 5)], [False, True, True, False], 26, False, [False, False, False, False], 3624, 'West', (8, 10))
Element 38: (0, (8, 10), ['', '%', '%', ''], [(11, 10), (13, 5), (18, 6)], [False, True, True, False], 24, False, [False, False, False, False], 3633, 'West', (7, 10))
Element 39: (0, (7, 10), ['', '%', '%', ''], [(11, 10), (13, 4), (17, 6)], [False, True, True, False], 22, False, [False, False, False, False], 3632, 'West', (6, 10))
Element 40: (0, (6, 10), ['%', '', '%', ''], [(11, 10), (13, 3), (16, 6)], [True, False, True, False], 20, False, [False, False, False, False], 3641, 'South', (6, 9))
Element 41: (0, (6, 9), ['%', '', '', '%'], [(11, 10), (13, 2), (16, 7)], [True, False, False, True], 18, False, [False, False, False, False], 3650, 'South', (6, 8))
Element 42: (0, (6, 8), ['.', '', '', ''], [(11, 10), (13, 1), (16, 8)], [False, False, False, False], 16, False, [True, False, False, False], 3659, 'West', (5, 8))
Element 43: (0, (5, 8), ['.', '%', '%', ''], [(11, 10), (12, 1), (15, 8)], [False, True, True, False], 14, False, [True, False, False, False], 3678, 'West', (4, 8))
Element 44: #1#
