Element 1: (3, (16, 6), ['.', '.', '.', '.'], [(8, 8), (11, 1), (13, 6)], [False, False, False, False], 98, False, [True, True, True, True], 1019, 'East', (17, 6))
Element 2: (3, (17, 6), ['', '%', '%', '.'], [(9, 8), (12, 1), (14, 6)], [False, True, True, False], 96, False, [False, False, False, True], 1058, 'East', (18, 6))
Element 3: (3, (18, 6), ['', '.', '.', '%'], [(10, 8), (13, 1), (15, 6)], [False, False, False, True], 94, False, [False, True, True, False], 1097, 'North', (18, 7))
Element 4: (3, (18, 7), ['%', '', '.', '%'], [(11, 8), (13, 2), (16, 6)], [True, False, False, True], 92, False, [False, False, True, False], 1126, 'North', (18, 8))
Element 5: (3, (18, 8), ['%', '', '.', '%'], [(12, 8), (13, 3), (16, 7)], [True, False, False, True], 90, False, [False, False, True, False], 1165, 'North', (18, 9))
Element 6: (3, (18, 9), ['%', '', '.', '%'], [(13, 8), (13, 4), (16, 8)], [True, False, False, True], 88, False, [False, False, True, False], 1204, 'North', (18, 10))
Element 7: (3, (18, 10), ['.', '', '%', '%'], [(14, 8), (14, 4), (15, 8)], [False, False, True, True], 86, False, [True, False, False, False], 1243, 'West', (17, 10))
Element 8: (3, (17, 10), ['.', '%', '%', ''], [(13, 8), (15, 4), (15, 9)], [False, True, True, False], 84, False, [True, False, False, False], 1272, 'West', (16, 10))
Element 9: (3, (16, 10), ['G', '%', '%', ''], [(13, 9), (16, 4), (15, 10)], [False, True, True, False], 82, False, [False, False, False, False], 1311, 'East', (17, 10))
Element 10: (3, (17, 10), ['G', '%', '%', ''], [(13, 10), (17, 4), (16, 10)], [False, True, True, False], 80, False, [False, False, False, False], 1330, 'East', (18, 10))
Element 11: (3, (18, 10), ['G', '', '%', '%'], [(12, 10), (16, 4), (17, 10)], [False, False, True, True], 78, False, [False, False, False, False], 2329, 'South', (18, 9))
Element 12: (3, (18, 9), ['%', '', 'G', '%'], [(11, 10), (16, 5), (18, 10)], [True, False, False, True], 76, False, [False, False, False, False], 3338, 'South', (18, 8))
Element 13: (3, (18, 8), ['%', '', 'G', '%'], [(10, 10), (16, 6), (18, 9)], [True, False, False, True], 74, False, [False, False, False, False], 3347, 'South', (18, 7))
Element 14: (3, (18, 7), ['%', '', 'G', '%'], [(9, 10), (17, 6), (18, 8)], [True, False, False, True], 72, False, [False, False, False, False], 3356, 'South', (18, 6))
Element 15: (3, (18, 6), ['', '.', 'G', '%'], [(8, 10), (16, 6), (18, 7)], [False, False, False, True], 70, False, [False, True, False, False], 3365, 'South', (18, 5))
Element 16: (3, (18, 5), ['%', '%', 'G', '%'], [(7, 10), (16, 7), (18, 6)], [True, True, False, True], 68, False, [False, False, False, False], 3384, 'Stop', (18, 5))
Element 17: (3, (18, 5), ['%', '%', '', '%'], [(6, 10), (16, 8), (17, 6)], [True, True, False, True], 66, False, [False, False, False, False], 3393, 'North', (18, 6))
Element 18: (3, (18, 6), ['', '', '', '%'], [(6, 9), (15, 8), (16, 6)], [False, False, False, True], 64, False, [False, False, False, False], 3402, 'West', (17, 6))
Element 19: (3, (17, 6), ['', '%', '%', ''], [(6, 8), (15, 9), (16, 7)], [False, True, True, False], 62, False, [False, False, False, False], 3411, 'West', (16, 6))
Element 20: (3, (16, 6), ['', '', '', ''], [(6, 7), (15, 10), (16, 8)], [False, False, False, False], 60, False, [False, False, False, False], 3420, 'Stop', (16, 6))
Element 21: (3, (16, 6), ['', '', '', ''], [(6, 6), (16, 10), (16, 8)], [False, False, False, False], 58, False, [False, False, False, False], 3429, 'South', (16, 5))
Element 22: (3, (16, 5), ['%', '', '', '%'], [(6, 5), (17, 10), (16, 8)], [True, False, False, True], 56, False, [False, False, False, False], 3438, 'South', (16, 4))
Element 23: #1#
