Element 1: (0, (13, 6), ['%', '.', '.', '.'], [(1, 6), (5, 8), (9, 1)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (14, 6))
Element 2: (0, (14, 6), ['', '%', '%', '.'], [(2, 6), (6, 8), (10, 1)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (15, 6))
Element 3: (0, (15, 6), ['', '%', '%', '.'], [(3, 6), (7, 8), (11, 1)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (16, 6))
Element 4: (0, (16, 6), ['', '.', '.', '.'], [(4, 6), (8, 8), (12, 1)], [False, False, False, False], 92, False, [False, True, True, True], 1107, 'East', (17, 6))
Element 5: (0, (17, 6), ['', '%', '%', '.'], [(5, 6), (9, 8), (13, 1)], [False, True, True, False], 90, False, [False, False, False, True], 1146, 'East', (18, 6))
Element 6: (0, (18, 6), ['', '.', '.', '%'], [(6, 6), (10, 8), (13, 2)], [False, False, False, True], 88, False, [False, True, True, False], 1185, 'North', (18, 7))
Element 7: (0, (18, 7), ['%', '', '.', '%'], [(6, 7), (11, 8), (13, 3)], [True, False, False, True], 86, False, [False, False, True, False], 1224, 'North', (18, 8))
Element 8: (0, (18, 8), ['%', '', '.', '%'], [(6, 8), (12, 8), (13, 4)], [True, False, False, True], 84, False, [False, False, True, False], 1253, 'North', (18, 9))
Element 9: (0, (18, 9), ['%', '', '.', '%'], [(6, 9), (13, 8), (14, 4)], [True, False, False, True], 82, False, [False, False, True, False], 1292, 'North', (18, 10))
Element 10: (0, (18, 10), ['.', '', '%', '%'], [(6, 10), (14, 8), (15, 4)], [False, False, True, True], 80, False, [True, False, False, False], 1331, 'West', (17, 10))
Element 11: (0, (17, 10), ['.', '%', '%', ''], [(7, 10), (15, 8), (16, 4)], [False, True, True, False], 78, False, [True, False, False, False], 1370, 'West', (16, 10))
Element 12: (0, (16, 10), ['.', '%', '%', ''], [(8, 10), (16, 8), (17, 4)], [False, True, True, False], 76, False, [True, False, False, False], 1409, 'West', (15, 10))
Element 13: (0, (15, 10), ['%', '.', '%', ''], [(9, 10), (16, 7), (16, 4)], [True, False, True, False], 74, False, [False, True, False, False], 1438, 'South', (15, 9))
Element 14: (0, (15, 9), ['%', '', '', '%'], [(10, 10), (16, 6), (16, 5)], [True, False, False, True], 72, False, [False, False, False, False], 1467, 'South', (15, 8))
Element 15: (0, (15, 8), ['', '%', '', ''], [(11, 10), (17, 6), (16, 6)], [False, True, False, False], 70, False, [False, False, False, False], 2466, 'East', (16, 8))
Element 16: (0, (16, 8), ['', '', '%', '%'], [(12, 10), (18, 6), (17, 6)], [False, False, True, True], 68, False, [False, False, False, False], 3465, 'South', (16, 7))
Element 17: (0, (16, 7), ['%', '', '', '%'], [(13, 10), (18, 5), (18, 6)], [True, False, False, True], 66, False, [False, False, False, False], 3484, 'North', (16, 8))
Element 18: (0, (16, 8), ['', '', '%', '%'], [(13, 9), (18, 5), (18, 7)], [False, False, True, True], 64, False, [False, False, False, False], 3493, 'West', (15, 8))
Element 19: (0, (15, 8), ['', '%', '', ''], [(13, 8), (18, 6), (18, 8)], [False, True, False, False], 62, False, [False, False, False, False], 3492, 'West', (14, 8))
Element 20: (0, (14, 8), ['', '%', '%', ''], [(13, 7), (18, 6), (18, 9)], [False, True, True, False], 60, False, [False, False, False, False], 3501, 'West', (13, 8))
Element 21: (0, (13, 8), ['', '', '', ''], [(13, 6), (17, 6), (18, 10)], [False, False, False, False], 58, False, [False, False, False, False], 3500, 'North', (13, 9))
Element 22: (0, (13, 9), ['%', '', '', '%'], [(13, 5), (16, 6), (17, 10)], [True, False, False, True], 56, False, [False, False, False, False], 3509, 'North', (13, 10))
Element 23: (0, (13, 10), ['', '', '%', '%'], [(13, 4), (15, 6), (16, 10)], [False, False, True, True], 54, False, [False, False, False, False], 3508, 'West', (12, 10))
Element 24: (0, (12, 10), ['', '%', '%', ''], [(12, 4), (14, 6), (15, 10)], [False, True, True, False], 52, False, [False, False, False, False], 3517, 'West', (11, 10))
Element 25: (0, (11, 10), ['', '%', '%', ''], [(11, 4), (13, 6), (15, 9)], [False, True, True, False], 50, False, [False, False, False, False], 3526, 'West', (10, 10))
Element 26: (0, (10, 10), ['', '%', '%', ''], [(10, 4), (13, 7), (15, 8)], [False, True, True, False], 48, False, [False, False, False, False], 3535, 'West', (9, 10))
Element 27: (0, (9, 10), ['', '%', '%', ''], [(9, 4), (13, 6), (16, 8)], [False, True, True, False], 46, False, [False, False, False, False], 3544, 'West', (8, 10))
Element 28: (0, (8, 10), ['', '%', '%', ''], [(8, 4), (13, 5), (16, 7)], [False, True, True, False], 44, False, [False, False, False, False], 3543, 'West', (7, 10))
Element 29: (0, (7, 10), ['', '%', '%', ''], [(7, 4), (13, 4), (16, 8)], [False, True, True, False], 42, False, [False, False, False, False], 3552, 'West', (6, 10))
Element 30: #1#
