Element 1: (3, (15, 10), ['%', '.', '%', '.'], [(3, 8), (4, 2), (7, 4)], [True, False, True, False], 98, False, [False, True, False, True], 29, 'East', (16, 10))
Element 2: (3, (16, 10), ['', '%', '%', '.'], [(4, 8), (4, 3), (7, 5)], [False, True, True, False], 96, False, [False, False, False, True], 1058, 'East', (17, 10))
Element 3: (3, (17, 10), ['', '%', '%', '.'], [(5, 8), (4, 4), (6, 5)], [False, True, True, False], 94, False, [False, False, False, True], 1097, 'East', (18, 10))
Element 4: (3, (18, 10), ['', '.', '%', '%'], [(6, 8), (5, 4), (6, 6)], [False, False, True, True], 92, False, [False, True, False, False], 1136, 'South', (18, 9))
Element 5: (3, (18, 9), ['%', '.', '', '%'], [(7, 8), (6, 4), (6, 7)], [True, False, False, True], 90, False, [False, True, False, False], 1165, 'South', (18, 8))
Element 6: (3, (18, 8), ['%', '.', '', '%'], [(8, 8), (6, 3), (6, 8)], [True, False, False, True], 88, False, [False, True, False, False], 1194, 'South', (18, 7))
Element 7: (3, (18, 7), ['%', '.', '', '%'], [(9, 8), (6, 2), (6, 9)], [True, False, False, True], 86, False, [False, True, False, False], 1233, 'South', (18, 6))
Element 8: (3, (18, 6), ['.', '.', '', '%'], [(10, 8), (7, 2), (6, 10)], [False, False, False, True], 84, False, [True, True, False, False], 1272, 'South', (18, 5))
Element 9: (3, (18, 5), ['%', '%', '', '%'], [(11, 8), (8, 2), (7, 10)], [True, True, False, True], 82, False, [False, False, False, False], 1311, 'North', (18, 6))
Element 10: (3, (18, 6), ['.', '', '', '%'], [(12, 8), (9, 2), (8, 10)], [False, False, False, True], 80, False, [True, False, False, False], 1340, 'West', (17, 6))
Element 11: (3, (17, 6), ['.', '%', '%', ''], [(13, 8), (10, 2), (9, 10)], [False, True, True, False], 78, False, [True, False, False, False], 1379, 'West', (16, 6))
Element 12: (3, (16, 6), ['.', '.', '.', ''], [(14, 8), (11, 2), (10, 10)], [False, False, False, False], 76, False, [True, True, True, False], 1418, 'North', (16, 7))
Element 13: (3, (16, 7), ['%', '', '.', '%'], [(15, 8), (11, 1), (11, 10)], [True, False, False, True], 74, False, [False, False, True, False], 3437, 'North', (16, 8))
Element 14: #1#
